arrival_time_s,input_len,output_len
4570.7545,3072,32
4570.8913,512,32
4570.9042,2048,512
4570.9165,512,128
4571.0042,512,32
4571.1575,512,32
4571.1622,1024,32
4571.2542,2048,512
4571.4512,512,32
4571.5416,512,32
4571.6428,1024,32
4571.7501,3072,32
4571.7832,1024,128
4571.9069,3072,512
4571.9137,512,32
4571.9175,128,32
4572.0012,512,32
4572.1616,1024,32
4572.2860,512,32
4572.4953,1024,128
4572.5347,4096,32
4572.6604,2048,32
4572.8914,4096,32
4573.0011,512,32
4573.0336,1024,128
4573.2522,4096,128
4573.5354,512,32
4573.5459,512,32
4573.6662,1024,32
4573.7827,3072,128
4573.9991,512,32
4574.1616,1024,32
4574.2530,2048,32
4574.4057,512,32
4574.4148,1024,32
4574.5055,512,32
4574.6558,512,128
4574.6660,512,32
4574.7588,1024,32
4574.9145,2048,32
4575.0023,4096,32
4575.2509,1024,32
4575.2546,512,32
4575.4023,3072,32
4575.4956,5120,32
4575.6505,2048,32
4575.7610,3072,128
4575.9580,5120,128
4575.9879,512,32
4576.1565,2048,32
4576.1653,512,128
4576.4983,2048,32
4576.5373,512,32
4576.6625,512,32
4576.7512,512,32
4576.9962,128,32
4577.0648,2048,32
4577.1053,128,32
4577.2487,512,32
4577.4983,1024,32
4577.5379,1024,32
4577.7575,2048,512
4577.8982,128,32
4577.9951,2048,512
4578.0007,1024,32
4578.2559,4096,32
4578.4078,2048,512
4578.4990,1024,32
4578.5508,512,32
4578.6408,512,32
4578.7905,1024,32
4578.9052,512,32
4578.9987,512,32
4579.0425,512,32
4579.1658,3072,32
4579.4043,5120,32
4579.4085,512,32
4579.4149,512,32
4579.7520,512,32
4579.9044,2048,512
4580.0815,3072,128
4580.2456,6144,512
4580.4055,4096,32
4580.4115,512,32
4580.7469,1024,128
4580.9134,3072,32
4580.9232,2048,32
4581.0458,512,32
4581.1786,3072,32
4581.2460,7168,512
4581.4576,5120,32
4581.5458,128,128
4581.6688,3072,512
4581.9033,3072,32
4582.1504,512,32
4582.2463,512,32
4582.2904,3072,128
4582.4013,3072,512
4582.6553,1024,32
4582.7141,6144,32
4582.8985,1024,32
4582.9127,5120,32
4583.1500,1024,32
4583.1830,512,32
4583.2454,512,32
4583.5014,1024,32
4583.5475,512,32
4583.6523,512,32
4583.6723,2048,32
4583.7545,2048,512
4583.9029,512,32
4584.0016,128,32
4584.0711,5120,32
4584.1518,2048,32
4584.5415,512,32
4584.6490,1024,32
4584.8474,5120,32
4584.9177,512,32
4585.1437,1024,32
4585.2516,2048,32
4585.4002,512,32
4585.4226,512,32
4585.5890,4096,32
4585.6566,3072,512
4585.7929,512,32
4585.9472,3072,512
4586.1565,512,32
4586.2953,1024,128
4586.4092,512,32
4586.4331,2048,512
4586.6697,6144,1024
4586.7554,1024,32
4586.7587,4096,32
4586.9047,5120,32
4586.9203,6144,32
4587.0039,512,32
4587.0460,3072,128
4587.1580,512,32
4587.4082,1024,32
4587.5032,5120,32
4587.5093,2048,32
4587.5160,1024,128
4587.6415,512,32
4587.7558,4096,512
4587.9232,3072,32
4588.1464,2048,32
4588.1732,1024,128
4588.2522,512,32
4588.2545,5120,512
4588.3956,3072,32
4588.5346,128,32
4588.6672,512,32
4588.7585,5120,32
4588.9099,4096,32
4588.9227,2048,512
4589.0482,4096,512
4589.2467,512,32
4589.4050,512,32
4589.4938,2048,512
4589.6859,512,32
4589.7924,512,32
4589.9978,512,128
4590.2273,3072,512
4590.4090,2048,512
4590.4253,4096,512
4590.5044,512,32
4590.5473,2048,512
4590.6741,4096,512
4590.7454,4096,128
4590.8941,512,128
4591.0022,512,32
4591.1860,2048,512
4591.4393,7168,32
4591.5014,32,32
4591.6426,512,32
4591.7553,5120,32
4591.9160,128,32
4592.0045,3072,32
4592.1444,512,32
4592.1712,512,32
4592.2526,128,32
4592.5011,512,32
4592.6618,4096,512
4592.7543,2048,128
4592.8947,3072,512
4593.0014,2048,32
4593.3972,3072,32
4593.5650,3072,128
4593.5768,3072,128
4593.6518,512,128
4593.7465,3072,512
4593.8956,512,32
4593.8993,512,32
4594.1430,128,32
4594.2437,2048,32
4594.2913,128,32
4594.4210,512,32
4594.6697,512,32
4594.8989,1024,32
4594.9375,512,32
4595.2980,512,32
4595.4954,512,32
4595.6483,512,128
4595.9047,128,128
4595.9252,128,128
4596.1516,512,32
4596.1560,512,128
4596.2805,1024,32
4596.4253,128,32
4596.5570,512,32
4596.7066,512,32
4596.7553,5120,512
4596.8319,3072,512
4596.9195,2048,512
4597.1504,2048,128
4597.2902,512,32
4597.3995,512,32
4597.4474,2048,512
4597.6707,512,32
4597.9025,4096,128
4598.0335,512,128
4598.1853,512,32
4598.2838,512,32
4598.4275,2048,128
4598.5396,2048,128
4598.7457,2048,128
4598.9155,3072,32
4599.0363,128,32
4599.1538,2048,128
4599.1615,5120,32
4599.5058,5120,32
4599.6569,512,32
4599.7863,512,32
4599.9083,4096,32
4600.2451,2048,32
4600.4027,3072,32
4600.6471,512,32
4600.7446,512,32
4600.8998,2048,32
4600.9150,3072,32
4601.1622,3072,512
4601.5079,3072,32
4601.6733,1024,128
4601.9005,512,32
4602.1492,512,32
4602.1981,2048,32
4602.4959,512,32
4602.7468,2048,32
4602.7897,512,32
4602.9352,512,32
4603.1595,512,32
4603.1709,5120,1024
4603.2821,512,32
4603.4094,4096,512
4603.4937,512,32
4603.6488,1024,32
4603.6602,128,32
4603.9077,4096,512
4604.0331,512,32
4604.1552,512,32
4604.3961,512,128
4604.6507,1024,128
4604.6652,512,32
4604.7889,512,32
4604.9939,512,32
4605.0534,6144,32
4605.1436,1024,32
4605.1630,512,32
4605.2953,512,32
4605.6430,3072,128
4605.6630,512,32
4605.9145,512,128
4606.3996,512,32
4606.4032,4096,512
4606.4161,512,32
4606.7464,3072,32
4606.9005,512,32
4606.9153,1024,32
4607.1453,2048,32
4607.1685,512,32
4607.3927,6144,512
4607.4929,1024,32
4607.5487,512,32
4607.6485,128,32
4607.7938,512,32
4608.0425,2048,32
4608.1450,512,32
4608.2914,2048,128
4608.4174,3072,128
4608.6417,512,32
4608.6638,512,32
4608.8938,512,32
4608.8993,5120,512
4608.9964,128,128
4609.3958,512,32
4609.6560,2048,32
4609.6752,128,32
4609.9219,5120,512
4610.1465,3072,512
4610.1695,512,32
4610.3979,3072,512
4610.5443,512,32
4610.6704,512,32
4610.6739,3072,128
4610.7905,2048,32
4610.9958,2048,32
4611.0402,128,128
4611.1506,512,32
4611.1678,3072,32
4611.3925,512,32
4611.4973,512,32
4611.6492,3072,512
4611.9107,1024,32
4612.0516,2048,32
4612.1451,1024,512
4612.2929,512,32
4612.6468,5120,128
4612.6628,512,32
4612.8957,6144,128
4612.9018,6144,32
4613.0341,3072,512
4613.1490,2048,32
4613.1616,2048,32
4613.4050,512,32
4613.4174,3072,32
4613.5435,5120,1024
4613.6537,1024,32
4613.6648,512,32
4613.7513,128,32
4614.1489,512,32
4614.1558,128,32
4614.4137,512,32
4614.5828,5120,32
4614.7513,128,32
4614.9954,2048,32
4615.1475,512,32
4615.1619,3072,32
4615.5032,2048,512
4615.5439,3072,128
4615.6537,2048,128
4615.9035,2048,512
4615.9191,2048,32
4616.0467,2048,128
4616.1544,4096,512
4616.1556,512,32
4616.4137,2048,128
4616.6048,512,32
4616.6619,1024,128
4616.8016,4096,32
4616.9014,2048,512
4616.9051,512,32
4616.9083,512,32
4617.0720,512,32
4617.1607,2048,32
4617.4072,512,32
4617.5404,2048,512
4617.7921,2048,512
4617.9182,3072,512
4618.0442,128,32
4618.2465,5120,32
4618.4117,512,32
4618.6549,5120,32
4618.9079,4096,32
4619.0041,4096,32
4619.1497,3072,32
4619.2452,2048,32
4619.5007,512,32
4619.7498,5120,1024
4619.7950,128,32
4620.0450,1024,32
4620.2457,3072,128
4620.3995,3072,512
4620.4159,4096,32
4620.4955,512,32
4620.6473,128,32
4620.6664,2048,32
4620.6737,512,32
4620.8986,3072,128
4620.9139,512,32
4621.1689,512,32
4621.4011,7168,32
4621.4137,2048,32
4621.6661,2048,32
4621.7931,3072,32
4621.9167,512,128
4622.1501,512,32
4622.1623,512,32
4622.6525,2048,32
4622.6644,4096,32
4622.7917,2048,32
4622.9929,2048,128
4623.0442,512,128
4623.1653,2048,32
4623.4044,2048,32
4623.4964,3072,512
4623.6533,4096,512
4623.7930,5120,512
4623.7963,512,32
4624.0254,2048,128
4624.0413,1024,32
4624.1541,4096,32
4624.1643,1024,128
4624.2428,1024,128
4624.3974,128,32
4624.6626,2048,128
4624.7830,2048,512
4625.0449,512,32
4625.2472,512,32
4625.4936,512,32
4625.5058,1024,32
4625.6649,3072,32
4625.7550,2048,32
4625.9138,5120,1024
4626.1479,512,32
4626.2545,2048,512
4626.2839,6144,512
4626.5113,512,32
4626.7559,512,32
4626.8993,128,32
4627.0042,4096,32
4627.1495,4096,512
4627.2883,128,32
4627.4017,512,32
4627.5260,4096,512
4627.6863,512,32
4627.8980,2048,512
4628.0345,512,32
4628.1690,512,32
4628.2871,512,32
4628.4014,1024,128
4628.5385,512,32
4628.6502,1024,32
4628.6615,1024,32
4628.7590,1024,32
4628.9013,2048,128
4629.0084,512,32
4629.1496,512,32
4629.1634,1024,128
4629.2981,4096,32
4629.3988,512,32
4629.4016,4096,512
4629.5080,4096,32
4629.6555,6144,32
4629.9008,512,32
4629.9056,512,32
4630.0406,512,128
4630.2830,512,32
4630.3990,2048,512
4630.6553,2048,128
4630.7480,1024,32
4630.8985,8192,512
4631.0360,3072,512
4631.1626,2048,32
4631.2514,4096,32
4631.4048,512,32
4631.4155,1024,32
4631.6520,3072,512
4631.7488,512,32
4631.9925,512,32
4632.0350,512,32
4632.0389,512,32
4632.1630,2048,32
4632.4004,2048,512
4632.5381,3072,32
4632.7484,1024,32
4633.1553,2048,128
4633.4084,512,32
4633.6579,512,32
4633.7929,512,32
4633.9197,5120,512
4634.2442,128,128
4634.4068,4096,32
4634.4095,512,32
4634.4944,512,32
4634.6736,1024,32
4634.8935,512,32
4634.9950,512,32
4635.2430,3072,128
4635.2454,2048,512
4635.4065,6144,32
4635.4224,4096,512
4635.6704,2048,512
4635.7829,2048,32
4635.9175,2048,32
4635.9250,6144,512
4636.1501,2048,32
4636.2413,512,32
4636.4956,5120,512
4636.6559,2048,128
4636.6682,32,32
4636.8926,128,32
4636.9956,1024,32
4637.0350,5120,512
4637.2497,4096,32
4637.4090,2048,32
4637.4961,512,32
4637.5412,512,32
4637.6443,1024,32
4637.6969,512,32
4637.9074,128,32
4637.9971,512,32
4638.0426,512,32
4638.1567,512,32
4638.3921,512,32
4638.4985,128,32
4638.6445,512,32
4638.6661,512,128
4638.7934,3072,512
4638.8969,2048,512
4638.9097,4096,128
4638.9293,2048,128
4639.0408,512,32
4639.1731,2048,128
4639.2539,3072,32
4639.4166,512,32
4639.5015,4096,32
4639.6554,512,32
4639.7502,4096,512
4639.8963,4096,32
4639.9221,512,32
4639.9961,3072,128
4640.0033,2048,128
4640.2478,1024,32
4640.3967,3072,32
4640.4158,512,32
4640.5390,4096,32
4640.9199,1024,32
4641.0454,512,32
4641.1554,512,32
4641.4067,2048,128
4641.5625,512,32
4641.6571,1024,128
4641.8977,3072,512
4642.0074,2048,32
4642.2570,3072,1024
4642.4269,512,32
4642.5427,2048,32
4642.6893,1024,32
4642.6960,512,32
4642.7915,512,32
4642.9214,512,32
4643.0412,2048,32
4643.1589,3072,32
4643.1726,2048,512
4643.3979,3072,128
4643.5047,512,32
4643.7569,128,32
4643.8942,512,32
4644.1318,5120,512
4644.1583,1024,32
4644.2513,512,32
4644.5062,512,32
4644.6642,1024,32
4644.7573,4096,512
4644.7586,512,32
4644.9005,512,32
4645.0027,512,32
4645.1490,4096,512
4645.1539,2048,128
4645.2904,512,32
4645.5481,512,32
4645.6538,3072,512
4645.7557,3072,512
4645.9126,4096,32
4646.0030,1024,32
4646.0437,512,32
4646.1571,5120,512
4646.5048,2048,32
4646.5458,1024,128
4646.6641,2048,512
4646.7531,512,32
4646.9010,7168,128
4646.9058,2048,512
4647.1537,512,32
4647.2956,1024,32
4647.4126,3072,512
4647.4160,4096,1024
4647.5008,2048,32
4647.6522,512,32
4647.6627,512,32
4647.7931,1024,128
4648.0030,4096,128
4648.0458,4096,32
4648.1591,1024,32
4648.5020,2048,512
4648.6702,1024,128
4648.9015,3072,512
4649.0033,3072,128
4649.0051,3072,32
4649.2428,512,32
4649.3977,2048,128
4649.5425,2048,512
4649.7921,4096,512
4649.8989,2048,512
4650.0445,2048,128
4650.2550,2048,512
4650.2935,512,32
4650.4978,128,32
4650.5477,3072,32
4650.6530,2048,32
4650.7532,128,32
4650.7558,512,32
4650.9206,512,32
4651.2794,4096,32
4651.5106,2048,32
4651.7458,512,32
4651.7530,512,32
4651.7981,32,32
4652.0028,1024,32
4652.1471,128,32
4652.2518,6144,32
4652.4011,512,32
4652.4019,512,32
4652.6454,512,32
4652.7497,2048,512
4652.7927,512,128
4652.7938,128,32
4652.9198,2048,32
4653.0127,512,32
4653.1444,512,32
4653.2894,4096,32
4653.5492,512,32
4653.6491,512,32
4653.7550,1024,32
4653.8973,512,32
4654.1528,3072,128
4654.5066,4096,32
4654.6517,3072,128
4654.7149,5120,32
4654.8997,3072,1024
4654.9101,3072,32
4655.0027,512,32
4655.0463,512,32
4655.1505,3072,1024
4655.1896,512,32
4655.2591,512,32
4655.4014,3072,32
4655.5062,512,32
4655.6536,1024,128
4655.6753,128,32
4655.7910,128,32
4655.9236,3072,128
4656.0403,3072,512
4656.2483,128,32
4656.4017,5120,512
4656.4094,512,32
4656.6713,2048,32
4656.7943,2048,512
4656.9216,512,128
4657.1503,512,32
4657.1702,512,128
4657.3965,1024,32
4657.5066,2048,512
4657.6528,512,32
4657.7565,4096,32
4657.7900,512,128
4658.0410,128,32
4658.2913,512,32
4658.4042,512,32
4658.5443,128,128
4658.6688,512,32
4658.8934,128,32
4659.0137,512,32
4659.0558,512,32
4659.1723,1024,32
4659.2929,512,32
4659.5011,4096,32
4659.6568,512,32
4659.7486,512,32
4659.7920,2048,512
4660.0025,512,32
4660.1601,512,32
4660.2531,512,128
4660.2939,2048,512
4660.4141,512,32
4660.4190,2048,128
4660.5048,1024,32
4660.6448,3072,32
4660.6578,512,32
4660.8214,2048,32
4660.8518,2048,512
4660.9065,512,32
4660.9967,128,32
4661.0448,2048,32
4661.2476,3072,32
4661.3935,4096,512
4661.4071,1024,32
4661.7429,4096,32
4661.8028,3072,32
4662.0439,512,512
4662.2448,1024,32
4662.4187,5120,32
4662.4970,512,32
4662.6456,512,32
4662.7426,512,32
4662.8930,1024,32
4662.9241,2048,512
4662.9961,512,32
4663.1732,3072,512
4663.2906,2048,32
4663.4555,512,32
4663.6567,3072,512
4663.7527,512,32
4663.8949,6144,32
4663.9050,2048,128
4663.9940,512,32
4664.1474,512,32
4664.2959,2048,512
4664.4113,2048,128
4664.4265,3072,32
4664.5430,4096,128
4664.7422,128,32
4664.7562,2048,128
4664.8924,2048,128
4664.9130,512,32
4664.9948,4096,1024
4665.1672,512,32
4665.3975,6144,32
4665.4993,1024,32
4665.6618,2048,32
4665.7926,3072,128
4665.9178,512,32
4666.0567,3072,32
4666.1455,2048,128
4666.2426,512,32
4666.2960,512,32
4666.3937,3072,32
4666.5006,512,32
4666.6607,2048,32
4666.7443,128,32
4666.8961,128,32
4666.9048,1024,128
4666.9984,512,128
4667.1471,3072,32
4667.2464,1024,32
4667.3954,512,32
4667.5008,512,32
4667.6416,512,32
4667.7492,512,32
4667.7924,512,32
4668.0054,512,32
4668.2449,3072,512
4668.2536,2048,128
4668.3935,2048,512
4668.6505,4096,32
4668.8084,5120,32
4668.8147,6144,32
4668.8912,512,128
4668.9126,3072,512
4668.9976,3072,512
4669.0431,512,32
4669.2542,512,32
4669.4072,5120,32
4669.4956,512,32
4669.5475,512,32
4669.6487,512,32
4669.7433,3072,32
4669.8955,512,32
4670.0047,2048,128
4670.2867,2048,32
4670.3946,128,32
4670.4063,1024,32
4670.5372,2048,32
4670.6489,1024,32
4670.7542,2048,32
4670.8989,128,32
4670.9927,2048,32
4671.2537,512,32
4671.2938,2048,32
4671.5026,128,32
4671.5062,5120,512
4671.5376,2048,32
4671.6547,2048,32
4671.6685,2048,32
4671.7553,32,32
4672.0004,1024,32
4672.1635,2048,32
4672.4505,3072,512
4672.6498,512,32
4672.6532,2048,512
4672.9011,4096,32
4672.9112,4096,32
4672.9998,512,32
4673.0340,5120,32
4673.1533,1024,32
4673.2017,5120,32
4673.2929,512,32
4673.5251,3072,512
4673.7470,32,32
4673.7571,2048,512
4673.9011,3072,512
4674.0094,4096,32
4674.2343,5120,32
4674.4033,3072,512
4674.4254,512,32
4674.5417,512,32
4674.7929,1024,128
4674.7969,3072,128
4675.0031,512,32
4675.1542,2048,512
4675.1796,1024,32
4675.2946,3072,128
4675.5698,512,32
4675.6670,512,32
4675.8983,2048,32
4675.9101,512,32
4675.9212,512,32
4676.1747,5120,1024
4676.3020,512,32
4676.4003,512,32
4676.5077,512,32
4676.5596,4096,32
4676.5778,2048,512
4676.6492,512,32
4676.9020,512,128
4677.0028,512,32
4677.2572,512,32
4677.4006,1024,32
4677.4019,512,32
4677.6708,4096,1024
4677.7971,32,128
4678.0378,2048,32
4678.1532,1024,32
4678.4010,512,32
4678.4272,512,32
4678.5045,512,32
4678.5073,2048,512
4678.5419,128,32
4678.6605,1024,32
4678.7578,128,128
4678.8963,2048,512
4679.0445,4096,32
4679.2958,2048,128
4679.3931,32,32
4679.6560,2048,32
4679.6637,512,32
4679.7523,3072,128
4679.7558,4096,512
4679.7912,5120,128
4679.9157,512,32
4680.0486,5120,1024
4680.1616,512,32
4680.2982,2048,32
4680.4600,512,32
4680.5065,512,32
4680.6546,512,32
4680.7904,1024,128
4680.8979,5120,512
4680.9165,2048,512
4680.9987,2048,512
4681.0046,3072,128
4681.1515,128,32
4681.2516,2048,512
4681.4142,7168,128
4681.4953,512,32
4681.5260,2048,32
4681.6498,1024,128
4681.7500,2048,512
4681.8977,4096,512
4682.0397,512,32
4682.1495,512,32
4682.2907,512,32
4682.5026,128,128
4682.5715,3072,32
4682.6540,1024,32
4682.8919,6144,32
4683.0421,2048,128
4683.1477,1024,32
4683.1666,512,32
4683.2552,1024,32
4683.3958,512,128
4683.4571,512,32
4683.6644,1024,32
4683.8968,3072,512
4684.0111,512,32
4684.2464,5120,512
4684.4002,1024,32
4684.4954,512,32
4684.5015,512,32
4684.6532,6144,512
4684.6616,512,32
4684.7565,512,32
4684.9023,2048,32
4684.9416,512,32
4685.0429,2048,32
4685.2527,2048,32
4685.3947,512,32
4685.6412,1024,128
4685.6522,512,32
4685.7916,1024,128
4685.9115,128,32
4686.0049,3072,32
4686.1494,7168,512
4686.1685,512,32
4686.3977,512,32
4686.5588,512,32
4686.6514,512,32
4686.8194,6144,1024
4686.9112,1024,32
4687.1426,512,32
4687.1503,3072,128
4687.1634,2048,128
4687.2552,128,32
4687.5038,512,32
4687.6419,3072,512
4687.6506,512,32
4687.8941,1024,32
4687.9129,4096,1024
4688.1492,128,32
4688.1524,512,32
4688.2603,1024,32
4688.5069,3072,32
4688.5427,2048,128
4688.5476,128,32
4688.6515,128,128
4688.7585,512,32
4688.8995,128,32
4688.9991,1024,128
4689.1425,1024,32
4689.4414,4096,32
4689.4966,3072,128
4689.6471,2048,512
4689.8098,512,32
4690.0318,512,32
4690.0493,3072,128
4690.1530,3072,512
4690.2421,512,32
4690.3026,2048,128
4690.5049,4096,32
4690.7081,2048,512
4690.7447,5120,1024
4690.8771,7168,32
4690.9946,512,32
4691.1416,128,32
4691.2453,512,32
4691.3195,1024,32
4691.4986,1024,32
4691.5066,512,32
4691.7435,128,32
4691.8956,2048,32
4692.0483,512,32
4692.1622,512,32
4692.2424,512,32
4692.2462,512,32
4692.4955,512,32
4692.5365,128,32
4692.6551,512,32
4692.7456,2048,32
4692.9124,512,32
4693.1426,2048,32
4693.1524,1024,32
4693.2455,5120,512
4693.4168,3072,512
4693.4975,1024,32
4693.6620,512,32
4693.7467,2048,32
4693.7512,128,32
4693.9010,1024,32
4693.9965,512,32
4694.1626,3072,512
4694.2463,512,32
4694.2924,5120,128
4694.3965,2048,512
4694.6463,2048,512
4694.7445,512,32
4694.7854,2048,32
4694.9083,3072,32
4695.0380,128,32
4695.1683,128,32
4695.2457,2048,32
4695.4156,512,32
4695.5365,3072,128
4695.6714,512,32
4695.7467,512,128
4695.9030,3072,32
4695.9168,5120,32
4696.1650,128,32
4696.2829,2048,32
4696.4000,2048,32
4696.4937,4096,512
4696.5405,2048,32
4696.7499,512,32
4696.9075,512,32
4696.9924,2048,32
4697.0370,512,32
4697.1564,512,32
4697.1677,512,32
4697.2492,512,32
4697.2851,512,32
4697.4076,1024,32
4697.4967,512,32
4697.9995,512,32
4698.1464,3072,32
4698.1645,2048,32
4698.1688,512,32
4698.2485,512,32
4698.3931,1024,128
4698.4992,128,32
4698.5382,2048,512
4698.7211,3072,32
4698.9230,4096,512
4699.0330,1024,32
4699.2491,3072,512
4699.4186,6144,32
4699.6535,512,32
4699.8935,1024,32
4699.9204,2048,512
4700.0070,512,32
4700.1549,512,32
4700.1742,4096,32
4700.2547,128,32
4700.2856,512,32
4700.3971,2048,128
4700.5094,512,32
4700.6414,128,32
4700.8911,512,32
4700.9964,512,32
4701.1427,512,128
4701.2480,4096,32
4701.4959,3072,128
4701.5347,512,32
4701.5373,1024,32
4701.6826,1024,32
4701.7860,512,32
4702.0363,1024,32
4702.1432,2048,128
4702.1661,3072,128
4702.2768,128,32
4702.4044,512,128
4702.4566,512,32
4702.4994,128,32
4702.5331,2048,32
4702.6549,2048,32
4702.7501,3072,128
4702.9327,512,32
4702.9990,1024,32
4703.1581,512,32
4703.1682,2048,128
4703.5060,512,32
4703.6519,512,32
4703.6711,3072,32
4703.7924,512,32
4703.9058,2048,32
4703.9371,1024,32
4704.1572,2048,32
4704.1680,1024,32
4704.3984,4096,512
4704.5007,128,32
4704.5916,5120,32
4704.6539,512,32
4704.7545,1024,32
4704.8938,128,32
4704.9993,128,128
4705.0056,2048,32
4705.1741,1024,32
4705.4068,2048,32
4705.4280,512,32
4705.5011,512,32
4705.6576,2048,32
4705.6723,512,32
4706.0039,3072,512
4706.1733,512,32
4706.2945,2048,128
4706.4009,2048,512
4706.6419,3072,32
4706.9236,32,32
4707.0047,2048,32
4707.1606,512,32
4707.2469,512,32
4707.2710,2048,512
4707.3987,3072,32
4707.5014,3072,512
4707.6487,512,128
4707.8934,512,128
4708.0053,512,32
4708.0458,1024,32
4708.2597,1024,32
4708.4017,3072,512
4708.4285,512,32
4708.4983,2048,32
4708.6450,512,128
4708.7465,1024,32
4708.7936,5120,32
4708.8985,2048,512
4709.0059,128,32
4709.2460,1024,32
4709.2951,128,32
4709.5405,5120,32
4709.5454,2048,512
4709.6519,128,32
4709.7546,1024,32
4709.7862,7168,32
4709.8999,3072,512
4709.9242,512,32
4710.1707,32,32
4710.3981,1024,32
4710.5067,2048,32
4710.6436,512,32
4710.7473,512,32
4710.9007,512,32
4711.0080,512,32
4711.0443,3072,32
4711.2547,5120,32
4711.3980,128,128
4711.4947,512,32
4711.6519,512,32
4711.8941,512,32
4711.9963,1024,128
4711.9998,3072,512
4712.2459,512,32
4712.2920,512,128
4712.4095,512,32
4712.4950,512,32
4712.5423,5120,512
4712.7429,512,32
4712.7912,512,32
4712.9990,512,32
4713.1705,512,32
4713.2572,4096,32
4713.2923,1024,32
4713.4005,4096,32
4713.4218,2048,32
4713.4979,512,32
4713.6496,2048,512
4713.6735,1024,32
4713.8992,4096,32
4713.9960,2048,128
4714.1509,7168,512
4714.2904,512,32
4714.4188,128,128
4714.6502,3072,32
4714.8939,512,32
4714.9029,512,32
4714.9224,5120,32
4715.0513,32,32
4715.1525,1024,32
4715.2428,512,32
4715.3965,2048,512
4715.4976,2048,32
4715.6480,512,32
4715.7425,2048,32
4715.8935,5120,512
4715.9036,2048,128
4715.9076,128,32
4716.0054,512,32
4716.1798,3072,128
4716.3935,1024,32
4716.6456,2048,512
4716.7840,32,32
4716.7876,128,32
4716.8966,512,32
4716.9240,512,32
4717.0332,512,128
4717.1730,2048,32
4717.2502,512,128
4717.4434,2048,32
4717.6698,128,32
4717.7948,128,32
4717.9034,2048,32
4718.0460,512,32
4718.1507,1024,32
4718.2563,1024,32
4718.2933,1024,32
4718.3985,2048,32
4718.4209,512,32
4718.5445,2048,32
4718.6613,512,32
4718.7910,512,32
4718.9150,128,32
4719.2516,2048,128
4719.3932,2048,32
4719.4151,5120,32
4719.5015,6144,32
4719.5603,512,32
4719.6471,2048,512
4719.8916,512,32
4720.0120,1024,32
4720.1557,1024,32
4720.2571,512,32
4720.4167,128,32
4720.5462,2048,32
4720.7470,2048,128
4720.9075,2048,32
4720.9111,7168,128
4721.0012,512,32
4721.1667,3072,512
4721.2564,2048,32
4721.4086,512,32
4721.4966,512,32
4721.5440,512,32
4721.6674,512,32
4721.8981,4096,512
4722.1877,512,32
4722.2479,1024,32
4722.2593,2048,512
4722.4986,512,32
4722.6527,3072,128
4722.9140,512,32
4723.1533,2048,32
4723.2952,128,32
4723.4251,1024,32
4723.6511,512,32
4723.9227,512,32
4724.1557,128,32
4724.1829,512,32
4724.2972,2048,32
4724.4036,512,32
4724.6492,512,32
4724.6537,512,32
4724.7541,1024,32
4724.9010,4096,512
4725.1446,512,32
4725.2466,3072,512
4725.2914,4096,512
4725.6660,4096,128
4725.9129,512,32
4725.9980,3072,512
4726.0636,512,32
4726.0900,2048,128
4726.2522,512,32
4726.2958,512,32
4726.4995,3072,512
4726.6595,512,32
4726.6645,512,32
4726.9127,512,32
4727.0026,3072,128
4727.1616,6144,512
4727.4023,512,32
4727.4134,1024,32
4727.5007,1024,128
4727.5741,128,128
4727.6566,2048,512
4727.7640,1024,32
4727.7938,512,32
4728.1748,512,128
4728.2486,3072,128
4728.2935,2048,32
4728.6484,2048,32
4728.6713,512,32
4728.7499,512,32
4728.8979,1024,32
4728.9249,2048,32
4729.1695,512,32
4729.4186,128,32
4729.6514,128,128
4729.6706,2048,32
4729.7507,2048,128
4729.8984,512,32
4729.9220,5120,32
4730.0070,512,32
4730.1529,512,32
4730.1734,512,32
4730.4987,128,32
4730.6477,1024,32
4730.8967,4096,32
4731.0302,3072,32
4731.2637,3072,512
4731.4202,2048,32
4731.5424,4096,32
4731.6558,512,32
4731.7590,512,32
4732.0010,3072,512
4732.0078,2048,32
4732.1735,512,128
4732.2555,1024,32
4732.4085,512,32
4732.4172,2048,512
4732.4288,128,32
4732.6599,1024,32
4732.6724,1024,32
4732.7593,3072,512
4732.8953,128,32
4732.9068,512,32
4733.0433,5120,512
4733.1720,4096,128
4733.2580,1024,32
4733.2937,4096,512
4733.4017,2048,32
4733.7524,512,32
4733.7581,512,32
4733.9097,128,32
4734.1434,3072,128
4734.1635,512,128
4734.2971,512,32
4734.3967,1024,32
4734.5008,7168,128
4734.7556,512,32
4735.0068,512,32
4735.1658,512,32
4735.3952,3072,512
4735.4026,3072,512
4735.5100,512,32
4735.5342,5120,1024
4735.7495,2048,32
4735.9151,2048,32
4736.1460,3072,512
4736.2551,512,32
4736.5049,128,128
4736.5443,512,32
4736.7518,3072,32
4736.8950,3072,512
4737.0031,512,32
4737.0348,3072,32
4737.2627,512,32
4737.2841,128,32
4737.5059,4096,32
4737.7747,512,32
4737.8926,512,32
4738.0017,4096,512
4738.0370,512,32
4738.1550,2048,128
4738.1572,1024,128
4738.3919,4096,512
4738.7840,512,128
4738.9103,512,32
4739.0351,512,32
4739.1467,5120,1024
4739.1562,512,512
4739.2561,4096,32
4739.4030,512,32
4739.5489,512,32
4739.7502,512,32
4739.9997,2048,32
4740.1469,512,128
