actuation_duration_ms,applied_policy,client_first_token_mono_ns,client_first_token_wall_ns,client_last_chunk_wall_ns,client_stream_chunk_count,control_inclusive,d_mhz,duration_s,endpoints,energy_j,frequency_changed,frequency_source,idle_energy_excluded,input_len,intervals,mean_power_w,observed_output_tokens,output_len,p_mhz,pair_id,phase,proxy_timestamps_monotonic_s,proxy_timestamps_wall_s,request_active_boundary,request_complete_mono_ns,request_complete_wall_ns,request_id,request_send_mono_ns,request_send_wall_ns,settle_wait_s,table_hit,table_revision,tpot_ms,ttft_ms,workload_id
0.913194,safe_high,1381951433978718,1789203591904638133,1789203606730342549,256,"{""duration_s"": 15.305964708328247, ""end"": 1789203606.7370152, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 1051.3640122786164, ""mean_power_w"": 68.68982336713155, ""samples"": 239}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 1289.9498948678374, ""mean_power_w"": 84.2775950062104, ""samples"": 264}}, ""energy_j"": 2341.313907146454, ""mean_power_w"": 152.96741837334196, ""start"": 1789203591.4310505}",1500,15.305029392242432,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 15.305029392242432, ""energy_j"": 1051.3640122786164, ""interval_count"": 1, ""intervals"": [[1789203591.4319859, 1789203606.7370152]], ""mean_power_w"": 68.69402111775852, ""samples"": 239}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 15.305029392242432, ""energy_j"": 1289.9498948678374, ""interval_count"": 1, ""intervals"": [[1789203591.4319859, 1789203606.7370152]], ""mean_power_w"": 84.28274535177741, ""samples"": 264}}",2341.313907146454,False,safe_high,True,2048,"[[1789203591.4319859, 1789203606.7370152]]",152.97676646953593,256,256,2520,both_heavy-pair-11,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1381951.433968421, ""decode_first_real_chunk_received"": 1381951.433957981, ""decode_last_chunk_received"": 1381966.25966825, ""decode_request_started"": 1381951.34321148, ""decode_response_headers_received"": 1381951.364239062, ""kv_handoff_completed"": 1381951.343109017, ""prefill_completed"": 1381951.343104371, ""prefill_started"": 1381950.961643898, ""request_received"": 1381950.961428024, ""response_completed"": 1381966.259808853, ""route_selected"": 1381950.961472424}","{""decode_first_real_chunk_forwarded"": 1789203591.9046314, ""decode_first_real_chunk_received"": 1789203591.9046285, ""decode_last_chunk_received"": 1789203606.7303374, ""decode_request_started"": 1789203591.8138745, ""decode_response_headers_received"": 1789203591.8349037, ""kv_handoff_completed"": 1789203591.8137715, ""prefill_completed"": 1789203591.813769, ""prefill_started"": 1789203591.4323072, ""request_received"": 1789203591.432095, ""response_completed"": 1789203606.730472, ""route_selected"": 1789203591.4321396}",client_send_to_completed_stream,1381966266354667,1789203606737015234,evaluation-production-00453,1381950961325311,1789203591431986020,0.0,False,1,58.140040271203304,472.52995683811605,both_heavy
0.797817,safe_high,1381967539460026,1789203608010119538,1789203625918867666,320,"{""duration_s"": 18.098242044448853, ""end"": 1789203625.923551, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 1264.1900365874171, ""mean_power_w"": 69.85153770640245, ""samples"": 281}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 1474.7469999939203, ""mean_power_w"": 81.48564906867621, ""samples"": 312}}, ""energy_j"": 2738.9370365813375, ""mean_power_w"": 151.33718677507866, ""start"": 1789203607.825309}",1500,18.097422122955322,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 18.097422122955322, ""energy_j"": 1264.1519986353815, ""interval_count"": 1, ""intervals"": [[1789203607.826129, 1789203625.923551]], ""mean_power_w"": 69.85260055529635, ""samples"": 281}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 18.097422122955322, ""energy_j"": 1474.7469999939203, ""interval_count"": 1, ""intervals"": [[1789203607.826129, 1789203625.923551]], ""mean_power_w"": 81.48934085608282, ""samples"": 312}}",2738.898998629302,False,safe_high,True,200,"[[1789203607.826129, 1789203625.923551]]",151.34194141137917,320,320,2520,decode_heavy-pair-06,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1381967.539449779, ""decode_first_real_chunk_received"": 1381967.539439286, ""decode_last_chunk_received"": 1381985.448193487, ""decode_request_started"": 1381967.462594751, ""decode_response_headers_received"": 1381967.474095211, ""kv_handoff_completed"": 1381967.462499522, ""prefill_completed"": 1381967.462495479, ""prefill_started"": 1381967.355724068, ""request_received"": 1381967.355525371, ""response_completed"": 1381985.448332095, ""route_selected"": 1381967.355576133}","{""decode_first_real_chunk_forwarded"": 1789203608.0101125, ""decode_first_real_chunk_received"": 1789203608.01011, ""decode_last_chunk_received"": 1789203625.9188626, ""decode_request_started"": 1789203607.933258, ""decode_response_headers_received"": 1789203607.94476, ""kv_handoff_completed"": 1789203607.9331622, ""prefill_completed"": 1789203607.9331603, ""prefill_started"": 1789203607.8263872, ""request_received"": 1789203607.8261917, ""response_completed"": 1789203625.9189954, ""route_selected"": 1789203607.8262408}",client_send_to_completed_stream,1381985452890268,1789203625923551034,evaluation-production-00454,1381967355467952,1789203607826128857,0.0,False,1,56.14029530065023,183.9139151852578,decode_heavy
0.716055,safe_high,1381986901168038,1789203627371827772,1789203636283507914,160,"{""duration_s"": 9.097482442855835, ""end"": 1789203636.2871273, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 633.235932212323, ""mean_power_w"": 69.60562289511171, ""samples"": 143}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 742.9551154971123, ""mean_power_w"": 81.66601256598717, ""samples"": 157}}, ""energy_j"": 1376.1910477094352, ""mean_power_w"": 151.2716354610989, ""start"": 1789203627.1896448}",1500,9.096745491027832,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.096745491027832, ""energy_j"": 633.235932212323, ""interval_count"": 1, ""intervals"": [[1789203627.1903818, 1789203636.2871273]], ""mean_power_w"": 69.61126183390388, ""samples"": 143}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.096745491027832, ""energy_j"": 742.9551154971123, ""interval_count"": 1, ""intervals"": [[1789203627.1903818, 1789203636.2871273]], ""mean_power_w"": 81.67262854939635, ""samples"": 157}}",1376.1910477094352,False,safe_high,True,200,"[[1789203627.1903818, 1789203636.2871273]]",151.28389038330025,160,160,2520,decode_medium-pair-03,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1381986.901158583, ""decode_first_real_chunk_received"": 1381986.901148614, ""decode_last_chunk_received"": 1381995.812833625, ""decode_request_started"": 1381986.825186775, ""decode_response_headers_received"": 1381986.835936892, ""kv_handoff_completed"": 1381986.825099632, ""prefill_completed"": 1381986.825095549, ""prefill_started"": 1381986.719913867, ""request_received"": 1381986.719771992, ""response_completed"": 1381995.812974535, ""route_selected"": 1381986.719795132}","{""decode_first_real_chunk_forwarded"": 1789203627.3718214, ""decode_first_real_chunk_received"": 1789203627.3718188, ""decode_last_chunk_received"": 1789203636.2835028, ""decode_request_started"": 1789203627.2958498, ""decode_response_headers_received"": 1789203627.3066015, ""kv_handoff_completed"": 1789203627.295762, ""prefill_completed"": 1789203627.2957602, ""prefill_started"": 1789203627.1905773, ""request_received"": 1789203627.1904373, ""response_completed"": 1789203636.283638, ""route_selected"": 1789203627.1904595}",client_send_to_completed_stream,1381995816466875,1789203636287127258,evaluation-production-00455,1381986719720943,1789203627190381872,0.0,False,1,56.0483334017859,181.37662205845118,decode_medium
0.785559,safe_high,1381997466499928,1789203637937159387,1789203641525076663,64,"{""duration_s"": 3.8871278762817383, ""end"": 1789203641.528309, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 258.8808516152203, ""mean_power_w"": 66.5995202254202, ""samples"": 62}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 341.5410000011325, ""mean_power_w"": 87.8646164653158, ""samples"": 68}}, ""energy_j"": 600.4218516163528, ""mean_power_w"": 154.464136690736, ""start"": 1789203637.6411812}",1500,3.886319875717163,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 3.886319875717163, ""energy_j"": 258.8808516152203, ""interval_count"": 1, ""intervals"": [[1789203637.6419892, 1789203641.528309]], ""mean_power_w"": 66.61336685968179, ""samples"": 62}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 3.886319875717163, ""energy_j"": 341.5410000011325, ""interval_count"": 1, ""intervals"": [[1789203637.6419892, 1789203641.528309]], ""mean_power_w"": 87.88288430275084, ""samples"": 68}}",600.4218516163528,False,safe_high,True,1024,"[[1789203637.6419892, 1789203641.528309]]",154.49625116243263,64,64,2520,prefill_medium-pair-05,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1381997.466489788, ""decode_first_real_chunk_received"": 1381997.466479703, ""decode_last_chunk_received"": 1382001.054402451, ""decode_request_started"": 1381997.38359122, ""decode_response_headers_received"": 1381997.399443588, ""kv_handoff_completed"": 1381997.383493281, ""prefill_completed"": 1381997.383488707, ""prefill_started"": 1381997.171553326, ""request_received"": 1381997.171388302, ""response_completed"": 1382001.054542857, ""route_selected"": 1381997.171414131}","{""decode_first_real_chunk_forwarded"": 1789203637.9371529, ""decode_first_real_chunk_received"": 1789203637.93715, ""decode_last_chunk_received"": 1789203641.5250716, ""decode_request_started"": 1789203637.8542542, ""decode_response_headers_received"": 1789203637.8701086, ""kv_handoff_completed"": 1789203637.8541558, ""prefill_completed"": 1789203637.8541539, ""prefill_started"": 1789203637.6422167, ""request_received"": 1789203637.6420546, ""response_completed"": 1789203641.5252063, ""route_selected"": 1789203637.6420786}",client_send_to_completed_stream,1382001057648592,1789203641528308978,evaluation-production-00456,1381997171328323,1789203637641989135,0.0,False,1,56.95115472929227,295.0914010871202,prefill_medium
2858.766278,table,1382005610297187,1789203646080956950,1789203648751924994,48,"{""duration_s"": 5.873144626617432, ""end"": 1789203648.755132, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 238.29981872439384, ""mean_power_w"": 40.574485028753635, ""samples"": 96}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 377.48355297744274, ""mean_power_w"": 64.27281754082225, ""samples"": 101}}, ""energy_j"": 615.7833717018366, ""mean_power_w"": 104.84730256957587, ""start"": 1789203642.8819873}",900,2.8639237880706787,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 2.8639237880706787, ""energy_j"": 165.32181872427464, ""interval_count"": 1, ""intervals"": [[1789203645.8912082, 1789203648.755132]], ""mean_power_w"": 57.72563481364353, ""samples"": 45}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 2.8639237880706787, ""energy_j"": 180.3105529770255, ""interval_count"": 1, ""intervals"": [[1789203645.8912082, 1789203648.755132]], ""mean_power_w"": 62.959270678949935, ""samples"": 50}}",345.63237170130014,True,table,True,128,"[[1789203645.8912082, 1789203648.755132]]",120.68490549259347,48,48,900,small_light-pair-07,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1382005.610287468, ""decode_first_real_chunk_received"": 1382005.610277047, ""decode_last_chunk_received"": 1382008.281250953, ""decode_request_started"": 1382005.532997363, ""decode_response_headers_received"": 1382005.544072066, ""kv_handoff_completed"": 1382005.53290581, ""prefill_completed"": 1382005.532901047, ""prefill_started"": 1382005.420790036, ""request_received"": 1382005.420610424, ""response_completed"": 1382008.281393944, ""route_selected"": 1382005.420641111}","{""decode_first_real_chunk_forwarded"": 1789203646.0809503, ""decode_first_real_chunk_received"": 1789203646.0809476, ""decode_last_chunk_received"": 1789203648.7519195, ""decode_request_started"": 1789203646.0036602, ""decode_response_headers_received"": 1789203646.014737, ""kv_handoff_completed"": 1789203646.0035684, ""prefill_completed"": 1789203646.0035663, ""prefill_started"": 1789203645.8914533, ""request_received"": 1789203645.8912785, ""response_completed"": 1789203648.752057, ""route_selected"": 1789203645.891306}",client_send_to_completed_stream,1382008284470813,1789203648755131969,evaluation-production-00457,1382005420547709,1789203645891208138,0.15,True,1,56.82923204384427,189.66662301681936,small_light
1970.497752,safe_high,1382012001864449,1789203652472524291,1789203657816058956,96,"{""duration_s"": 7.659334659576416, ""end"": 1789203657.8198013, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 425.099336579442, ""mean_power_w"": 55.500817691513596, ""samples"": 123}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 621.4396002665162, ""mean_power_w"": 81.13493245650709, ""samples"": 133}}, ""energy_j"": 1046.5389368459582, ""mean_power_w"": 136.6357501480207, ""start"": 1789203650.1604667}",1500,5.538387298583984,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.538387298583984, ""energy_j"": 376.35933657735586, ""interval_count"": 1, ""intervals"": [[1789203652.281414, 1789203657.8198013]], ""mean_power_w"": 67.95467999747521, ""samples"": 88}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.538387298583984, ""energy_j"": 461.42491576075554, ""interval_count"": 1, ""intervals"": [[1789203652.281414, 1789203657.8198013]], ""mean_power_w"": 83.31394878771468, ""samples"": 96}}",837.7842523381114,True,safe_high,True,384,"[[1789203652.281414, 1789203657.8198013]]",151.2686287851899,96,96,2520,balanced_medium-pair-01,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1382012.001855189, ""decode_first_real_chunk_received"": 1382012.00184558, ""decode_last_chunk_received"": 1382017.345385147, ""decode_request_started"": 1382011.925493268, ""decode_response_headers_received"": 1382011.936163615, ""kv_handoff_completed"": 1382011.925408516, ""prefill_completed"": 1382011.925404262, ""prefill_started"": 1382011.810992914, ""request_received"": 1382011.81081726, ""response_completed"": 1382017.345525481, ""route_selected"": 1382011.810846953}","{""decode_first_real_chunk_forwarded"": 1789203652.472518, ""decode_first_real_chunk_received"": 1789203652.4725156, ""decode_last_chunk_received"": 1789203657.8160539, ""decode_request_started"": 1789203652.3961568, ""decode_response_headers_received"": 1789203652.406828, ""kv_handoff_completed"": 1789203652.3960714, ""prefill_completed"": 1789203652.3960688, ""prefill_started"": 1789203652.2816565, ""request_received"": 1789203652.2814848, ""response_completed"": 1789203657.8161888, ""route_selected"": 1789203652.2815118}",client_send_to_completed_stream,1382017349140787,1789203657819801305,evaluation-production-00458,1382011810753841,1789203652281414073,0.15,False,1,56.2477849154292,191.02831999771297,balanced_medium
3144.98865,table,1382022036034126,1789203662506693792,1789203666142308518,64,"{""duration_s"": 7.29743218421936, ""end"": 1789203666.1463084, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 315.1194776818156, ""mean_power_w"": 43.1822413318563, ""samples"": 120}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 493.27589900791645, ""mean_power_w"": 67.5958181666452, ""samples"": 125}}, ""energy_j"": 808.3953766897321, ""mean_power_w"": 110.7780594985015, ""start"": 1789203658.8488762}",1125,4.001846075057983,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 4.001846075057983, ""energy_j"": 233.8932429291308, ""interval_count"": 1, ""intervals"": [[1789203662.1444623, 1789203666.1463084]], ""mean_power_w"": 58.446336651202124, ""samples"": 64}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 4.001846075057983, ""energy_j"": 275.2773255780339, ""interval_count"": 1, ""intervals"": [[1789203662.1444623, 1789203666.1463084]], ""mean_power_w"": 68.7875846334358, ""samples"": 70}}",509.1705685071647,True,table,True,1024,"[[1789203662.1444623, 1789203666.1463084]]",127.23392128463793,64,64,1110,prefill_medium-pair-02,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1382022.03602345, ""decode_first_real_chunk_received"": 1382022.035993986, ""decode_last_chunk_received"": 1382025.671634119, ""decode_request_started"": 1382021.951655491, ""decode_response_headers_received"": 1382021.967842611, ""kv_handoff_completed"": 1382021.951546522, ""prefill_completed"": 1382021.951540767, ""prefill_started"": 1382021.674096018, ""request_received"": 1382021.673864072, ""response_completed"": 1382025.671775833, ""route_selected"": 1382021.67392012}","{""decode_first_real_chunk_forwarded"": 1789203662.5066864, ""decode_first_real_chunk_received"": 1789203662.506683, ""decode_last_chunk_received"": 1789203666.1423035, ""decode_request_started"": 1789203662.4223187, ""decode_response_headers_received"": 1789203662.4385073, ""kv_handoff_completed"": 1789203662.4222093, ""prefill_completed"": 1789203662.4222062, ""prefill_started"": 1789203662.1447592, ""request_received"": 1789203662.1445322, ""response_completed"": 1789203666.1424394, ""route_selected"": 1789203662.144585}",client_send_to_completed_stream,1382025675647742,1789203666146308232,evaluation-production-00459,1382021673801741,1789203662144462305,0.15,True,1,57.70857353872132,362.1299141086638,prefill_medium
2895.142968,safe_high,1382030256484502,1789203670727144181,1789203677832540074,128,"{""duration_s"": 10.339695692062378, ""end"": 1789203677.836305, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 570.9451420381665, ""mean_power_w"": 55.21875682245389, ""samples"": 167}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 835.7207424342632, ""mean_power_w"": 80.826435063832, ""samples"": 178}}, ""energy_j"": 1406.6658844724298, ""mean_power_w"": 136.0451918862859, ""start"": 1789203667.4966092}",1500,7.29410195350647,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.29410195350647, ""energy_j"": 497.9090574271977, ""interval_count"": 1, ""intervals"": [[1789203670.542203, 1789203677.836305]], ""mean_power_w"": 68.26187248285439, ""samples"": 115}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.29410195350647, ""energy_j"": 602.4138857573271, ""interval_count"": 1, ""intervals"": [[1789203670.542203, 1789203677.836305]], ""mean_power_w"": 82.58917816027108, ""samples"": 126}}",1100.3229431845248,True,safe_high,True,128,"[[1789203670.542203, 1789203677.836305]]",150.85105064312546,128,128,2520,decode_medium-pair-11,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1382030.256474399, ""decode_first_real_chunk_received"": 1382030.256464157, ""decode_last_chunk_received"": 1382037.361866049, ""decode_request_started"": 1382030.179750914, ""decode_response_headers_received"": 1382030.191309672, ""kv_handoff_completed"": 1382030.179658902, ""prefill_completed"": 1382030.179654728, ""prefill_started"": 1382030.071779694, ""request_received"": 1382030.071605141, ""response_completed"": 1382037.362043107, ""route_selected"": 1382030.071635353}","{""decode_first_real_chunk_forwarded"": 1789203670.7271373, ""decode_first_real_chunk_received"": 1789203670.7271345, ""decode_last_chunk_received"": 1789203677.832535, ""decode_request_started"": 1789203670.6504138, ""decode_response_headers_received"": 1789203670.6619742, ""kv_handoff_completed"": 1789203670.6503215, ""prefill_completed"": 1789203670.6503193, ""prefill_started"": 1789203670.5424428, ""request_received"": 1789203670.542273, ""response_completed"": 1789203677.8327065, ""route_selected"": 1789203670.5423}",client_send_to_completed_stream,1382037365644197,1789203677836304821,evaluation-production-00460,1382030071542665,1789203670542202924,0.15,False,1,55.948046393560496,184.85901597887278,decode_medium
2295.043434,table,1382041176612936,1789203681647272718,1789203699873915090,320,"{""duration_s"": 20.87026357650757, ""end"": 1789203699.8781917, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 1156.8420000001788, ""mean_power_w"": 55.43015763837156, ""samples"": 321}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 1318.380676023662, ""mean_power_w"": 63.170293522679124, ""samples"": 355}}, ""energy_j"": 2475.222676023841, ""mean_power_w"": 118.60045116105069, ""start"": 1789203679.0079281}",900,18.424765586853027,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 18.424765586853027, ""energy_j"": 1096.4230000004172, ""interval_count"": 1, ""intervals"": [[1789203681.4534261, 1789203699.8781917]], ""mean_power_w"": 59.50811123386931, ""samples"": 279}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 18.424765586853027, ""energy_j"": 1155.8039923384786, ""interval_count"": 1, ""intervals"": [[1789203681.4534261, 1789203699.8781917]], ""mean_power_w"": 62.73100121084858, ""samples"": 313}}",2252.226992338896,True,table,True,200,"[[1789203681.4534261, 1789203699.8781917]]",122.23911244471789,320,320,1005,decode_heavy-pair-12,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1382041.176603206, ""decode_first_real_chunk_received"": 1382041.176593379, ""decode_last_chunk_received"": 1382059.403240055, ""decode_request_started"": 1382041.098734019, ""decode_response_headers_received"": 1382041.110193738, ""kv_handoff_completed"": 1382041.098644307, ""prefill_completed"": 1382041.098639673, ""prefill_started"": 1382040.983061617, ""request_received"": 1382040.982829348, ""response_completed"": 1382059.403382068, ""route_selected"": 1382040.98288402}","{""decode_first_real_chunk_forwarded"": 1789203681.6472661, ""decode_first_real_chunk_received"": 1789203681.6472635, ""decode_last_chunk_received"": 1789203699.87391, ""decode_request_started"": 1789203681.5693972, ""decode_response_headers_received"": 1789203681.5808587, ""kv_handoff_completed"": 1789203681.5693069, ""prefill_completed"": 1789203681.569305, ""prefill_started"": 1789203681.453725, ""request_received"": 1789203681.4534976, ""response_completed"": 1789203699.8740454, ""route_selected"": 1789203681.453549}",client_send_to_completed_stream,1382059407531264,1789203699878191608,evaluation-production-00461,1382040982765678,1789203681453426070,0.15,True,1,57.136823436344585,193.76403093338013,decode_heavy
907.250459,table,1382061685886906,1789203702156546540,1789203709374790515,128,"{""duration_s"": 8.477661371231079, ""end"": 1789203709.378965, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 460.84473114833236, ""mean_power_w"": 54.359889003376296, ""samples"": 131}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 530.0003128796816, ""mean_power_w"": 62.517278017052696, ""samples"": 145}}, ""energy_j"": 990.845044028014, ""mean_power_w"": 116.877167020429, ""start"": 1789203700.9013035}",900,7.4199748039245605,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.4199748039245605, ""energy_j"": 437.2520000003278, ""interval_count"": 1, ""intervals"": [[1789203701.95899, 1789203709.378965]], ""mean_power_w"": 58.92904107559196, ""samples"": 113}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.4199748039245605, ""energy_j"": 463.0539999976754, ""interval_count"": 1, ""intervals"": [[1789203701.95899, 1789203709.378965]], ""mean_power_w"": 62.40641137389815, ""samples"": 127}}",900.3059999980032,True,table,True,128,"[[1789203701.95899, 1789203709.378965]]",121.33545244949012,128,128,900,decode_medium-pair-08,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1382061.685876862, ""decode_first_real_chunk_received"": 1382061.685866806, ""decode_last_chunk_received"": 1382068.90411635, ""decode_request_started"": 1382061.609468632, ""decode_response_headers_received"": 1382061.620501733, ""kv_handoff_completed"": 1382061.609377116, ""prefill_completed"": 1382061.609372666, ""prefill_started"": 1382061.488562756, ""request_received"": 1382061.488390789, ""response_completed"": 1382068.904258344, ""route_selected"": 1382061.488419244}","{""decode_first_real_chunk_forwarded"": 1789203702.1565397, ""decode_first_real_chunk_received"": 1789203702.156537, ""decode_last_chunk_received"": 1789203709.3747852, ""decode_request_started"": 1789203702.0801318, ""decode_response_headers_received"": 1789203702.0911665, ""kv_handoff_completed"": 1789203702.0800397, ""prefill_completed"": 1789203702.0800374, ""prefill_started"": 1789203701.9592261, ""request_received"": 1789203701.9590573, ""response_completed"": 1789203709.3749218, ""route_selected"": 1789203701.9590838}",client_send_to_completed_stream,1382068908304571,1789203709378965007,evaluation-production-00462,1382061488329528,1789203701958989978,0.15,True,1,56.836610582957825,197.47601705603302,decode_medium
2269.648258,safe_high,1382072838043292,1789203713308702888,1789203731957637825,320,"{""duration_s"": 21.59100866317749, ""end"": 1789203731.9614081, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""energy_j"": 1372.5238055624068, ""mean_power_w"": 63.56923045949147, ""samples"": 336}, ""P1"": {""clock_match_fraction"": null, ""energy_j"": 1786.8440592512488, ""mean_power_w"": 82.758711606588, ""samples"": 370}}, ""energy_j"": 3159.3678648136556, ""mean_power_w"": 146.32794206607946, ""start"": 1789203710.3703995}",1500,19.170913457870483,"{""D1"": {""clock_match_fraction"": 1.0, ""duration_s"": 19.170913457870483, ""energy_j"": 1315.524763442576, ""interval_count"": 1, ""intervals"": [[1789203712.7904947, 1789203731.9614081]], ""mean_power_w"": 68.62087017050804, ""samples"": 295}, ""P1"": {""clock_match_fraction"": 1.0, ""duration_s"": 19.170913457870483, ""energy_j"": 1604.2430592551827, ""interval_count"": 1, ""intervals"": [[1789203712.7904947, 1789203731.9614081]], ""mean_power_w"": 83.68109651011815, ""samples"": 329}}",2919.7678226977587,True,safe_high,True,2304,"[[1789203712.7904947, 1789203731.9614081]]",152.3019666806262,320,320,2520,both_heavy-pair-09,matched_randomized_evaluation,"{""decode_first_real_chunk_forwarded"": 1382072.838032595, ""decode_first_real_chunk_received"": 1382072.838021739, ""decode_last_chunk_received"": 1382091.486963376, ""decode_request_started"": 1382072.745138719, ""decode_response_headers_received"": 1382072.767369963, ""kv_handoff_completed"": 1382072.745042579, ""prefill_completed"": 1382072.745037443, ""prefill_started"": 1382072.32010438, ""request_received"": 1382072.319898652, ""response_completed"": 1382091.487121948, ""route_selected"": 1382072.319928411}","{""decode_first_real_chunk_forwarded"": 1789203713.3086956, ""decode_first_real_chunk_received"": 1789203713.3086925, ""decode_last_chunk_received"": 1789203731.9576325, ""decode_request_started"": 1789203713.215802, ""decode_response_headers_received"": 1789203713.2380347, ""kv_handoff_completed"": 1789203713.2157054, ""prefill_completed"": 1789203713.2157028, ""prefill_started"": 1789203712.7907677, ""request_received"": 1789203712.7905662, ""response_completed"": 1789203731.9577854, ""route_selected"": 1789203712.790593}",client_send_to_completed_stream,1382091490747673,1789203731961408342,evaluation-production-00463,1382072319834323,1789203712790494738,0.15,False,1,58.46063209096186,518.1230870075524,both_heavy
