step,gpu_type,gpu_freq_mhz,mem_freq_mhz,tp_degree,input_len,output_len,request_rate,run,num_prompts,benchmark_duration_s,request_throughput_rps,output_token_throughput_tps,total_token_throughput_tps,mean_ttft_ms,median_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,p99_itl_ms,avg_power_w,min_power_w,max_power_w,energy_j,avg_gpu_util_pct,avg_mem_util_pct,monitor_samples
step2b,L4,2040,6251,1,8192,128,10,3,200,759.97,0.26,33.69,2189.30,4162.41,4466.42,10682.62,175.38,174.04,189.25,175.38,79.58,660.91,70.97,31.57,75.11,56825.5,97.3,61.4,13160
step2b,L4,2040,6251,2,8192,32,1,1,200,305.44,0.65,20.95,5384.41,10145.69,11018.65,11398.75,369.69,380.08,381.62,369.69,381.88,397.77,138.67,27.52,74.49,45148.2,94.0,39.1,10903
step2b,L4,2040,6251,2,8192,32,1,2,200,307.26,0.65,20.83,5352.54,10247.37,11046.08,11439.53,371.83,381.30,383.12,371.83,383.44,397.22,138.56,30.76,74.69,45627.7,93.4,38.7,11035
step2b,L4,2040,6251,2,8192,32,1,3,200,307.18,0.65,20.83,5353.94,10241.86,11049.70,11443.65,371.74,381.08,382.95,371.74,383.40,397.92,138.35,30.80,74.34,45666.7,93.2,38.6,11065
step2b,L4,2040,6251,2,8192,32,10,1,200,305.07,0.66,20.98,5390.83,11019.84,11034.08,17003.93,372.81,380.66,381.83,372.81,383.69,397.53,138.71,30.71,74.76,45373.1,93.7,38.7,10960
step2b,L4,2040,6251,2,8192,32,10,2,200,305.58,0.65,20.94,5381.94,11038.18,11046.89,17007.86,373.42,381.13,383.37,373.42,383.69,398.72,138.92,30.63,74.30,45423.2,93.9,38.7,10958
step2b,L4,2040,6251,2,8192,32,10,3,200,305.41,0.65,20.96,5384.87,11031.88,11047.74,17010.68,373.23,381.04,382.69,373.23,384.16,397.88,138.42,30.48,74.15,45482.3,93.4,38.5,11001
step2b,L4,2040,6251,2,8192,128,1,1,200,377.33,0.53,67.85,4409.43,2704.20,2758.82,5177.67,194.23,199.02,207.36,194.81,58.40,408.85,139.47,30.48,74.38,56341.6,94.6,50.0,13519
step2b,L4,2040,6251,2,8192,128,1,2,200,376.60,0.53,67.98,4417.97,2693.77,2761.94,4959.72,193.88,199.30,207.55,193.88,58.09,409.27,138.74,26.93,74.11,56166.3,94.3,49.7,13538
step2b,L4,2040,6251,2,8192,128,1,3,200,377.41,0.53,67.83,4408.44,2758.89,2762.30,5230.44,193.85,199.09,207.17,193.85,58.07,408.74,139.29,30.03,74.07,56345.6,94.6,50.0,13532
step2b,L4,2040,6251,2,8192,128,10,1,200,376.09,0.53,68.07,4423.97,3194.78,2764.10,17202.12,194.54,199.29,207.86,194.54,58.16,409.39,139.77,30.25,74.24,56159.2,95.0,50.0,13442
step2b,L4,2040,6251,2,8192,128,10,2,200,375.65,0.53,68.15,4429.10,3189.49,2761.96,17147.01,194.33,199.24,207.32,194.33,58.12,408.36,139.54,30.31,74.12,56162.1,94.8,50.0,13469
step2b,L4,2040,6251,2,8192,128,10,3,200,376.08,0.53,68.07,4424.07,3194.10,2764.13,17184.61,194.54,199.34,207.74,194.54,58.17,409.09,139.48,30.31,75.12,56284,94.5,49.8,13514
step2b,L4,2040,6251,4,8192,32,1,1,200,207.81,0.96,30.80,7913.93,4885.89,4721.27,11503.95,191.39,235.43,236.32,191.39,232.77,243.13,257.7,26.34,72.79,58492.3,86.5,33.7,15396
step2b,L4,2040,6251,4,8192,32,1,2,200,207.75,0.96,30.81,7916.13,4922.90,4747.45,11610.17,191.44,235.43,236.27,191.44,233.11,243.16,257.29,27.00,73.85,58807.1,86.0,33.6,15517
step2b,L4,2040,6251,4,8192,32,1,3,200,207.83,0.96,30.79,7913.15,4896.71,4739.50,11538.79,191.31,235.55,236.22,191.31,232.98,243.14,256.87,27.07,73.17,59011,85.3,33.3,15619
step2b,L4,2040,6251,4,8192,32,10,1,200,188.54,1.06,33.95,8722.93,20489.63,21861.80,23662.21,230.13,235.19,235.59,230.13,236.53,242.54,264.73,27.07,72.72,55409.8,90.4,33.5,14176
step2b,L4,2040,6251,4,8192,32,10,2,200,188.90,1.06,33.88,8706.09,20530.37,21909.79,23696.01,230.57,235.67,236.10,230.57,236.91,243.33,263,27.07,73.06,55664.2,89.6,33.0,14332
step2b,L4,2040,6251,4,8192,32,10,3,200,188.57,1.06,33.94,8721.38,20493.00,21871.42,23664.32,230.17,235.24,235.67,230.17,236.38,242.47,264.35,27.17,72.42,55444.2,90.3,33.4,14197
step2b,L4,2040,6251,4,8192,128,1,1,200,232.78,0.86,109.98,7147.54,2079.70,1922.53,6042.95,219.90,260.97,266.31,219.90,273.91,284.95,270.1,26.93,73.78,69150.5,92.0,50.2,17241
step2b,L4,2040,6251,4,8192,128,1,2,200,232.67,0.86,110.03,7150.94,2074.18,1922.70,5986.34,219.75,260.85,266.48,219.75,273.79,284.48,269.3,27.06,73.65,69416.6,91.2,49.8,17357
step2b,L4,2040,6251,4,8192,128,1,3,200,232.68,0.86,110.02,7150.55,2072.90,1923.15,5968.88,219.78,260.98,266.38,219.78,273.92,284.17,270.88,26.97,74.62,69099.1,92.2,50.5,17173
step2b,L4,2040,6251,4,8192,128,10,1,200,225.79,0.89,113.38,7368.71,3613.19,1927.20,24179.97,242.45,261.00,264.60,242.45,275.02,282.39,271.18,27.21,73.52,67276.6,92.4,50.6,16690
step2b,L4,2040,6251,4,8192,128,10,2,200,226.08,0.88,113.23,7359.36,3617.84,1930.03,24212.54,242.76,261.30,264.97,242.76,275.20,282.73,269.89,27.16,74.29,67688.1,91.5,50.0,16887
step2b,L4,2040,6251,4,8192,128,10,3,200,225.93,0.89,113.31,7364.39,3614.59,1928.20,24179.68,242.60,261.05,264.81,242.60,275.02,282.94,269.7,27.06,73.22,67652.3,91.4,50.1,16878
step2b,L4,2040,6251,8,8192,32,1,1,200,202.85,0.99,31.55,8107.65,1754.63,1348.78,4815.42,88.20,76.15,178.77,88.20,14.99,209.08,444.29,26.82,69.53,97660,73.5,24.9,30544
step2b,L4,2040,6251,8,8192,32,1,2,200,202.85,0.99,31.55,8107.53,1755.80,1322.63,4845.94,87.41,72.86,178.01,87.45,14.85,182.75,444.27,27.21,70.05,99429.2,72.1,24.5,31113
step2b,L4,2040,6251,8,8192,32,1,3,200,202.84,0.99,31.55,8107.74,1752.79,1323.28,4837.27,87.02,72.88,177.86,87.02,14.95,182.80,443.5,27.06,69.77,99522.6,71.8,24.5,31232
step2b,L4,2040,6251,8,8192,32,10,1,200,142.31,1.41,44.97,11556.78,32387.04,38659.41,38694.79,173.49,177.44,177.68,173.49,177.97,181.14,484.22,26.96,69.67,79193.9,87.3,25.4,22446
step2b,L4,2040,6251,8,8192,32,10,2,200,142.33,1.41,44.97,11555.21,32389.27,38667.57,38694.59,173.52,177.47,177.75,173.52,178.00,181.45,483.28,26.72,69.45,79229.7,87.0,25.3,22474
step2b,L4,2040,6251,8,8192,32,10,3,200,142.14,1.41,45.03,11570.12,32344.01,38606.53,38644.16,173.29,177.23,177.47,173.29,177.59,181.21,482.28,26.91,69.66,79010.6,87.0,25.3,22440
step2b,L4,2040,6251,8,8192,128,1,1,200,204.28,0.98,125.32,8144.90,1825.66,1428.95,4840.43,63.82,50.73,178.87,63.82,19.12,202.84,487.81,26.96,74.94,110727,85.8,35.3,31059
step2b,L4,2040,6251,8,8192,128,1,2,200,204.31,0.98,125.30,8143.48,1821.68,1422.47,4840.87,63.27,50.67,178.58,63.30,19.51,200.87,487.13,26.90,74.20,110785,85.6,35.3,31150
step2b,L4,2040,6251,8,8192,128,1,3,200,204.27,0.98,125.33,8145.18,1822.86,1421.91,4840.24,63.24,50.54,178.59,63.25,18.56,200.75,486.35,26.91,74.14,110973,85.3,35.1,31242
step2b,L4,2040,6251,8,8192,128,10,1,200,162.23,1.23,157.80,10255.85,23336.95,24988.04,39804.54,184.62,199.93,200.13,184.62,200.42,206.13,505.61,26.91,74.11,93558.4,88.6,36.9,25142
step2b,L4,2040,6251,8,8192,128,10,2,200,162.19,1.23,157.84,10258.43,23330.60,24982.86,39796.47,184.58,199.88,200.11,184.58,200.38,206.40,502.55,26.83,73.44,93499.2,88.1,36.8,25287
step2b,L4,2040,6251,8,8192,128,10,3,200,162.27,1.23,157.76,10253.00,23344.47,24994.74,39832.88,184.67,199.99,200.18,184.67,200.36,206.65,504.1,26.96,73.03,93720.3,88.2,36.8,25234
step2c,L4,2040,6251,4,8192,32,1,1,200,207.75,0.96,30.81,7916.36,4867.93,4696.35,11485.13,191.45,235.23,236.06,191.45,232.77,243.13,257.8,26.68,73.30,58721.3,86.2,33.6,15460
step2c,L4,2040,6251,4,8192,32,1,2,200,207.75,0.96,30.81,7916.10,4876.65,4715.86,11509.48,191.09,235.36,235.97,191.09,232.84,243.11,256.32,27.11,73.23,58947.2,85.1,33.2,15631
step2c,L4,2040,6251,4,8192,32,1,3,200,207.78,0.96,30.80,7915.10,4966.65,4766.39,11692.37,191.78,235.56,236.42,192.61,233.38,243.65,255.94,27.07,73.01,59157.7,84.8,33.1,15715
step2c,L4,1830,6251,4,8192,32,1,1,200,207.74,0.96,30.81,7916.64,4893.32,4731.47,11544.27,191.17,235.27,236.01,191.17,232.69,242.77,256.42,27.02,73.11,59000.7,85.1,33.3,15655
step2c,L4,1830,6251,4,8192,32,1,2,200,207.72,0.96,30.81,7917.38,4899.60,4722.77,11574.55,191.18,235.17,236.03,191.18,232.82,242.77,256.35,27.02,73.26,59101.9,85.0,33.2,15676
step2c,L4,1830,6251,4,8192,32,1,3,200,207.72,0.96,30.81,7917.55,4841.08,4635.02,11448.08,190.59,235.09,235.73,190.59,232.42,242.63,256.73,27.02,73.18,58949.1,85.2,33.3,15612
step2c,L4,1620,6251,4,8192,32,1,1,200,207.77,0.96,30.80,7915.65,4932.34,4750.87,11625.43,191.45,235.48,236.33,191.45,232.98,243.69,256.24,27.06,74.41,59000.9,85.2,33.4,15655
step2c,L4,1620,6251,4,8192,32,1,2,200,207.74,0.96,30.81,7916.58,4932.33,4745.89,11634.17,191.35,235.37,236.22,191.35,232.99,243.25,256.37,26.97,72.96,58986.8,85.3,33.3,15635
step2c,L4,1620,6251,4,8192,32,1,3,200,207.71,0.96,30.81,7917.83,4866.95,4695.38,11502.74,191.06,235.17,235.99,191.06,232.83,242.92,255.93,26.91,73.14,58957.9,85.0,33.2,15639
step2c,L4,1410,6251,4,8192,32,1,1,200,207.74,0.96,30.81,7916.47,4886.37,4607.68,11466.84,189.82,235.22,373.31,189.82,232.01,242.72,255.24,27.07,72.81,58717.7,85.0,33.4,15068
step2c,L4,1410,6251,4,8192,32,1,2,200,207.74,0.96,30.81,7916.61,4922.07,4744.84,11609.67,191.31,235.30,236.13,191.31,232.82,243.44,256.74,26.93,72.92,58931.7,85.4,33.4,15606
step2c,L4,1410,6251,4,8192,32,1,3,200,207.75,0.96,30.81,7916.19,4880.14,4716.46,11520.59,190.91,235.28,235.95,190.91,232.77,242.86,255.71,27.02,73.88,58987.8,84.9,33.1,15683
step2c,L4,1200,6251,4,8192,32,1,1,200,207.76,0.96,30.65,7876.28,4928.35,4758.90,11617.20,189.39,235.44,236.37,189.39,232.80,243.66,256.19,26.98,73.09,59151.8,85.0,33.4,15700
step2c,L4,1200,6251,4,8192,32,1,2,200,207.74,0.96,30.81,7916.54,4896.46,4734.37,11558.34,191.09,235.40,236.12,191.09,232.75,243.00,256.74,27.01,73.16,59121.3,85.1,33.2,15654
step2c,L4,1200,6251,4,8192,32,1,3,200,207.74,0.96,30.81,7916.55,4894.81,4736.06,11549.64,191.21,235.34,236.01,191.31,232.72,243.46,255.78,26.98,72.97,59068.1,84.8,33.2,15705
step2c,L4,990,6251,4,8192,32,1,1,200,207.75,0.96,30.81,7916.11,4921.13,4750.88,11602.89,191.21,235.36,236.20,191.21,232.83,243.50,256.9,27.02,73.22,59020.9,85.2,33.4,15630
step2c,L4,990,6251,4,8192,32,1,2,200,207.75,0.96,30.81,7916.10,4941.27,4757.69,11644.74,191.26,235.39,236.28,191.26,233.03,242.96,256.67,27.12,72.95,59141.7,85.1,33.2,15673
step2c,L4,990,6251,4,8192,32,1,3,200,207.75,0.96,30.81,7916.20,4967.21,4759.60,11704.20,191.55,235.45,236.58,191.55,233.12,243.63,256.61,27.02,73.31,59089.1,85.2,33.3,15637
step2c,L4,780,6251,4,8192,32,1,1,200,207.75,0.96,30.81,7916.24,4911.32,4745.53,11584.10,191.21,235.39,236.17,191.21,232.85,243.80,256.47,26.92,73.20,58879.2,85.5,33.5,15598
step2c,L4,780,6251,4,8192,32,1,2,200,207.78,0.96,30.65,7875.63,4788.82,4494.27,11633.86,191.22,235.59,236.30,191.22,233.09,243.19,255.77,27.06,73.39,58968.1,84.7,33.1,15664
step2c,L4,780,6251,4,8192,32,1,3,200,207.76,0.96,30.81,7915.97,4953.57,4750.48,11668.27,191.69,235.48,236.46,191.69,233.13,244.36,256.85,27.06,72.99,59216.5,85.2,33.4,15662
step2c,L4,570,6251,4,8192,32,1,1,200,207.76,0.96,30.80,7915.68,4876.24,4713.04,11511.36,191.35,235.41,236.07,191.35,232.86,243.11,256.39,26.92,73.47,59052.6,85.1,33.3,15647
step2c,L4,570,6251,4,8192,32,1,2,200,207.77,0.96,30.80,7915.35,4878.88,4715.38,11515.29,191.10,235.45,235.95,191.13,232.79,243.45,256.44,26.92,74.07,59104.1,85.0,33.2,15662
step2c,L4,570,6251,4,8192,32,1,3,200,207.76,0.96,30.80,7915.72,4907.33,4746.54,11578.49,191.15,235.45,236.07,191.15,233.06,242.83,256.42,27.07,72.95,58942.4,85.3,33.4,15637
step2c,L4,360,6251,4,8192,32,1,1,200,207.78,0.96,30.80,7915.03,4934.62,4764.35,11620.08,191.70,235.66,236.38,191.70,233.18,243.42,256.42,26.98,73.34,59178.6,85.1,33.3,15696
step2c,L4,360,6251,4,8192,32,1,2,200,207.76,0.96,30.80,7915.73,4954.05,4760.10,11674.03,191.58,235.54,236.40,191.58,233.20,244.05,256.43,27.16,72.62,59129.3,85.2,33.3,15667
step2c,L4,360,6251,4,8192,32,1,3,200,207.72,0.96,30.81,7917.39,4915.53,4731.11,11604.72,191.49,235.26,236.14,191.49,232.99,242.96,255.88,27.02,73.02,59068.3,85.0,33.2,15691
step2c,L4,210,6251,4,8192,32,1,1,200,207.77,0.96,30.80,7915.51,4921.90,4756.22,11601.53,191.26,235.56,236.21,191.26,232.85,243.44,255.92,26.93,73.21,59021.9,85.0,33.2,15675
step2c,L4,210,6251,4,8192,32,1,2,200,207.73,0.96,30.81,7916.90,4926.86,4737.84,11621.92,191.37,235.26,236.29,191.37,232.87,242.95,256.03,27.12,73.06,59112,84.8,33.1,15700
step2c,L4,210,6251,4,8192,32,1,3,200,207.75,0.96,30.81,7916.23,4898.36,4739.88,11556.14,191.23,235.33,236.18,191.23,232.84,242.98,257.58,26.97,73.37,58820.5,85.9,33.5,15512
step2c,L4,2040,6251,8,8192,32,1,1,200,202.85,0.98,31.39,8066.89,1747.10,1328.41,4812.33,88.04,76.03,178.51,88.04,14.86,209.26,441.4,26.67,70.27,97915.7,72.7,24.9,30862
step2c,L4,2040,6251,8,8192,32,1,2,200,202.85,0.99,31.55,8107.64,1754.61,1322.90,4839.73,87.48,73.38,178.00,87.48,14.79,183.03,443.38,27.20,69.81,99814.4,71.7,24.5,31279
step2c,L4,2040,6251,8,8192,32,1,3,200,202.84,0.99,31.55,8107.84,1750.19,1323.23,4832.23,87.03,72.86,177.70,87.03,14.77,182.52,444.86,27.01,69.86,99151.1,72.3,24.8,30982
step2c,L4,1830,6251,8,8192,32,1,1,200,202.84,0.99,31.55,8107.68,1751.15,1323.11,4834.32,87.05,72.91,177.89,87.05,14.83,182.61,443.97,26.86,69.35,99641.7,71.9,24.6,31196
step2c,L4,1830,6251,8,8192,32,1,2,200,202.84,0.99,31.55,8107.86,1746.50,1320.57,4821.36,86.92,72.39,177.52,86.92,14.78,182.74,442.39,26.96,69.73,99495.1,71.6,24.6,31293
step2c,L4,1830,6251,8,8192,32,1,3,200,202.84,0.99,31.55,8107.77,1747.72,1321.54,4824.29,86.97,72.43,177.63,86.97,14.83,182.79,442.33,27.01,69.67,99720.4,71.5,24.5,31369
step2c,L4,1620,6251,8,8192,32,1,1,200,202.84,0.99,31.55,8108.02,1750.07,1320.78,4830.04,86.99,72.44,177.75,86.99,14.91,182.78,443.66,26.86,69.35,99588.3,71.7,24.6,31233
step2c,L4,1620,6251,8,8192,32,1,2,200,202.84,0.99,31.55,8107.82,1747.79,1321.50,4821.68,86.94,72.78,177.66,86.94,14.85,182.63,442.42,26.91,69.61,99399,71.7,24.6,31264
step2c,L4,1620,6251,8,8192,32,1,3,200,202.84,0.99,31.55,8107.96,1750.06,1322.46,4826.79,87.00,72.84,177.80,87.03,14.79,182.66,442.94,26.91,70.16,99632.7,71.6,24.6,31299
step2c,L4,1410,6251,8,8192,32,1,1,200,202.84,0.98,31.39,8067.32,1658.69,1303.96,4646.57,86.51,72.32,177.71,86.51,14.80,182.46,441.28,26.86,69.75,99316.5,71.2,24.4,31306
step2c,L4,1410,6251,8,8192,32,1,2,200,202.84,0.99,31.55,8107.73,1746.90,1321.02,4824.62,87.07,73.29,177.68,87.07,14.82,182.68,442.37,27.01,69.98,99446.2,71.6,24.6,31278
step2c,L4,1410,6251,8,8192,32,1,3,200,202.83,0.99,31.55,8108.12,1750.11,1322.47,4827.48,87.00,72.81,177.91,87.00,14.83,182.76,442.85,26.91,70.55,99377.7,71.8,24.6,31198
step2c,L4,1200,6251,8,8192,32,1,1,200,202.84,0.99,31.55,8107.74,1748.41,1325.23,4827.65,87.02,72.84,177.73,87.02,14.90,182.62,442.94,26.91,70.74,99512.9,71.7,24.6,31259
step2c,L4,1200,6251,8,8192,32,1,2,200,202.84,0.99,31.55,8107.86,1751.49,1323.91,4830.62,87.06,72.88,177.88,87.06,14.74,182.68,442.63,27.01,70.20,99782.5,71.4,24.5,31325
step2c,L4,1200,6251,8,8192,32,1,3,200,202.84,0.99,31.55,8107.98,1750.24,1322.31,4822.81,86.98,72.82,177.69,86.98,14.83,182.59,443.57,26.96,70.14,99276,72.0,24.7,31138
step2c,L4,990,6251,8,8192,32,1,1,200,202.84,0.99,31.55,8107.77,1748.10,1322.55,4826.05,87.03,72.94,177.75,87.03,14.90,182.84,443.28,26.86,70.06,99331.3,71.9,24.6,31133
step2c,L4,990,6251,8,8192,32,1,2,200,202.84,0.99,31.55,8107.73,1750.00,1323.22,4828.65,87.00,72.45,177.75,87.00,14.86,182.84,442.19,26.96,69.71,99680.7,71.4,24.4,31360
step2c,L4,990,6251,8,8192,32,1,3,200,202.84,0.99,31.55,8107.84,1747.35,1321.65,4827.97,87.03,72.89,177.70,87.03,14.70,182.67,442.08,26.91,70.48,99591.3,71.4,24.5,31303
step2c,L4,780,6251,8,8192,32,1,1,200,202.84,0.99,31.55,8107.78,1746.89,1320.62,4824.66,86.96,72.82,177.83,86.96,14.75,185.00,442.1,26.91,70.07,99398.4,71.6,24.6,31259
step2c,L4,780,6251,8,8192,32,1,2,200,202.83,0.99,31.55,8108.38,1737.19,1311.55,4815.29,87.02,72.82,177.69,87.02,14.87,182.31,442.24,27.01,70.64,99534.3,71.6,24.6,31296
step2c,L4,780,6251,8,8192,32,1,3,200,202.83,0.99,31.55,8108.19,1738.08,1307.67,4812.32,86.97,72.37,177.71,86.97,14.88,182.87,442.21,26.91,69.79,99379.6,71.7,24.6,31235
step2c,L4,570,6251,8,8192,32,1,1,200,202.83,0.99,31.55,8108.28,1737.92,1310.30,4815.56,87.02,72.84,177.69,87.02,14.96,183.32,443.21,26.79,69.86,99423.6,71.8,24.6,31204
step2c,L4,570,6251,8,8192,32,1,2,200,202.83,0.99,31.55,8108.20,1736.87,1309.38,4808.09,86.83,72.40,177.57,86.83,14.91,182.70,443.33,26.96,69.65,99392.5,71.9,24.7,31171
step2c,L4,570,6251,8,8192,32,1,3,200,202.84,0.99,31.55,8107.94,1742.50,1310.44,4817.30,87.16,72.37,177.84,87.18,14.82,183.27,443.38,26.91,69.58,99427.7,71.8,24.6,31200
step2c,L4,360,6251,8,8192,32,1,1,200,202.84,0.99,31.55,8107.85,1744.64,1322.13,4826.63,87.25,72.80,177.69,87.25,14.93,182.78,442.83,26.86,70.06,99550.8,71.6,24.6,31252
step2c,L4,360,6251,8,8192,32,1,2,200,202.84,0.99,31.55,8108.02,1744.88,1324.45,4819.79,86.81,73.20,177.54,86.81,14.92,182.47,441.18,26.89,70.18,99422.4,71.5,24.6,31327
step2c,L4,360,6251,8,8192,32,1,3,200,202.84,0.99,31.55,8107.80,1744.21,1318.48,4822.06,87.17,72.82,177.56,87.17,14.90,182.90,443.63,26.96,70.66,99032.1,72.1,24.8,31047
step2c,L4,210,6251,8,8192,32,1,1,200,202.84,0.99,31.55,8107.82,1744.18,1321.74,4813.21,86.93,72.79,177.49,87.03,14.92,183.70,442.88,26.96,69.86,99200,71.9,24.7,31175
step2c,L4,210,6251,8,8192,32,1,2,200,202.84,0.99,31.55,8107.90,1748.71,1322.73,4824.87,86.91,72.82,177.75,86.91,14.85,182.68,442.92,26.98,70.24,99414,71.8,24.6,31218
step2c,L4,210,6251,8,8192,32,1,3,200,202.84,0.99,31.55,8107.74,1747.62,1321.94,4823.53,87.00,72.87,177.67,87.00,14.78,182.60,443.22,26.91,69.58,99509.4,71.7,24.6,31204
step2d,L4,2040,6251,4,8192,512,1,1,200,379.79,0.53,269.62,4583.05,1706.80,1755.46,3058.98,103.62,109.88,111.26,103.62,59.67,285.71,277.31,26.53,73.61,114132,95.2,68.8,27569
step2d,L4,2040,6251,4,8192,512,1,2,200,379.35,0.53,269.94,4588.41,1696.68,1750.37,3047.91,103.51,109.73,110.97,103.51,59.56,285.40,276.29,27.01,73.73,114607,94.4,68.3,27798
step2d,L4,2040,6251,4,8192,512,1,3,200,379.41,0.53,269.89,4587.63,1700.83,1749.04,3033.02,103.52,109.73,110.96,103.52,59.60,285.63,276.07,27.01,74.12,114696,94.2,68.2,27853
step2d,L4,2040,6251,4,8192,512,10,1,200,373.79,0.54,273.95,4656.67,3681.68,1977.02,24192.72,103.19,109.09,110.77,103.19,59.60,280.11,276.67,26.91,73.70,113056,94.7,68.2,27354
step2d,L4,2040,6251,4,8192,512,10,2,200,374.18,0.53,273.66,4651.75,3606.71,1928.89,24220.23,103.46,109.71,110.99,103.46,59.66,280.30,276.44,27.02,74.15,113288,94.5,68.0,27461
step2d,L4,2040,6251,4,8192,512,10,3,200,374.14,0.53,273.69,4652.27,3606.75,1928.10,24234.79,103.44,109.63,110.92,103.44,59.68,280.48,276.48,27.07,74.20,113220,94.6,68.2,27417
step2d,L4,2040,6251,4,8192,1024,1,1,200,577.52,0.35,354.62,3191.24,1720.54,1758.30,3044.56,80.48,84.70,85.34,80.57,59.59,283.29,280.4,27.11,74.41,175418,96.3,78.1,41826
step2d,L4,2040,6251,4,8192,1024,1,2,200,577.52,0.35,354.62,3191.21,1703.55,1749.41,3053.00,80.51,84.72,85.39,80.51,59.60,283.15,280.11,27.01,74.16,175490,96.2,78.1,41886
step2d,L4,2040,6251,4,8192,1024,1,3,200,577.52,0.35,354.62,3191.23,1697.68,1750.08,3035.36,80.51,84.73,85.42,80.53,59.61,283.51,280.28,27.11,74.34,175460,96.3,78.1,41838
step2d,L4,2040,6251,4,8192,1024,10,1,200,571.75,0.35,358.20,3223.44,3607.86,1927.91,24234.14,80.39,84.60,85.24,80.39,59.56,279.46,280.86,27.07,75.21,173810,96.6,78.2,41310
step2d,L4,2040,6251,4,8192,1024,10,2,200,571.94,0.35,358.08,3222.39,3610.22,1928.24,24264.16,80.42,84.61,85.25,80.42,59.61,279.53,280.41,27.02,74.59,173909,96.4,78.1,41454
step2d,L4,2040,6251,4,8192,1024,10,3,200,571.97,0.35,358.06,3222.20,3609.10,1928.32,24248.80,80.43,84.64,85.27,80.55,59.57,279.41,280.41,27.02,75.17,173894,96.5,78.2,41405
step2d,L4,2040,6251,8,8192,512,1,1,200,254.02,0.79,403.12,6852.25,1346.03,1385.82,2922.32,65.50,73.97,75.26,65.50,34.80,204.18,526.93,26.71,74.36,147555,93.1,52.0,37813
step2d,L4,2040,6251,8,8192,512,1,2,200,253.78,0.79,403.50,6858.76,1344.09,1388.83,2902.19,65.35,73.88,75.17,65.35,34.71,204.10,528.53,27.06,73.75,148299,92.8,51.9,37904
step2d,L4,2040,6251,8,8192,512,1,3,200,253.51,0.79,403.93,6866.01,1340.93,1388.01,2899.74,65.22,73.78,75.09,65.23,34.66,204.20,524.89,26.96,73.63,148708,91.8,51.5,38276
step2d,L4,2040,6251,8,8192,512,10,1,200,264.42,0.76,387.27,6582.82,7557.89,2098.06,42134.69,139.38,154.79,158.21,139.38,85.36,238.59,532.36,26.96,73.53,156400,92.4,59.9,39511
step2d,L4,2040,6251,8,8192,512,10,2,200,264.43,0.76,387.25,6582.41,7555.47,2097.93,42118.75,139.39,154.75,158.23,139.39,85.43,238.60,535.25,27.01,73.01,156188,93.1,60.4,39190
step2d,L4,2040,6251,8,8192,512,10,3,200,264.44,0.76,387.23,6582.20,7561.12,2099.27,42154.24,139.38,154.74,158.25,139.38,85.23,238.90,533.22,27.01,73.72,156290,92.7,60.1,39342
step2d,L4,2040,6251,8,8192,1024,1,1,200,364.60,0.55,561.71,5054.88,1239.07,1088.33,1850.87,51.57,54.49,55.07,51.57,34.77,207.36,543.88,27.14,75.88,216790,95.0,62.5,53643
step2d,L4,2040,6251,8,8192,1024,1,2,200,364.71,0.55,561.54,5053.34,1237.20,1087.85,1859.73,51.59,54.53,55.07,51.59,34.79,207.48,541.14,27.06,74.59,217652,94.2,61.9,54140
step2d,L4,2040,6251,8,8192,1024,1,3,200,364.78,0.55,561.43,5052.31,1238.12,1088.38,1874.99,51.60,54.52,55.14,51.60,34.80,207.57,541.76,26.95,74.38,217588,94.3,62.1,54063
step2d,L4,2040,6251,8,8192,1024,10,1,200,403.29,0.50,507.83,4569.93,7562.74,2098.29,42174.78,109.71,119.67,121.62,109.71,84.72,238.65,546.62,26.96,73.25,240826,94.9,71.9,58484
step2d,L4,2040,6251,8,8192,1024,10,2,200,403.49,0.50,507.57,4567.62,7571.21,2102.34,42220.29,109.76,119.80,121.56,109.83,84.78,238.39,546.8,26.96,74.03,240917,94.9,72.0,58510
step2d,L4,2040,6251,8,8192,1024,10,3,200,403.30,0.50,507.80,4569.75,7570.23,2100.38,42205.02,109.70,119.72,121.58,109.70,84.70,237.95,547.16,27.06,73.96,240813,95.0,71.9,58417
step_hr_tp4,L4,2040,6251,4,1024,32,20,1,500,59.36,8.42,269.53,8886.04,6996.82,7842.65,8327.07,216.97,230.11,231.29,216.97,230.05,237.41,244.19,26.49,72.39,18155.7,80.3,34.1,5031
step_hr_tp4,L4,2040,6251,4,1024,32,20,2,500,25.68,19.47,623.04,20540.91,81.85,81.06,109.48,23.37,23.09,27.88,23.37,23.44,30.46,229.16,27.36,73.40,8938.43,66.1,59.5,2640
step_hr_tp4,L4,2040,6251,4,1024,32,20,3,500,25.69,19.47,622.89,20535.83,81.51,80.61,108.40,23.43,23.23,28.07,23.43,23.44,31.31,232.91,27.51,72.98,8792.92,68.3,61.5,2550
step_hr_tp4,L4,2040,6251,4,1024,32,30,1,500,17.43,28.68,917.91,30262.26,99.67,98.27,135.47,29.16,29.39,34.58,29.16,29.20,39.64,214.85,27.51,73.72,6586.39,57.7,47.4,2086
