unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789215644,P1,81.949,2520,17
1789215645,P1,81.01735294117647,2520,17
1789215646,P1,81.07547058823529,2520,17
1789215647,P1,81.26923529411764,2520,17
1789215648,P1,81.341,2520,17
1789215649,P1,81.4715294117647,2520,17
1789215650,P1,82.133875,2520,16
1789215651,P1,82.71135294117647,2520,17
1789215652,P1,81.82505882352942,2520,17
1789215653,P1,80.925,2520,17
1789215654,P1,80.88194117647059,2520,17
1789215655,P1,80.90676470588235,2520,17
1789215656,P1,81.15735294117647,2520,17
1789215657,P1,81.44835294117647,2520,17
1789215658,P1,81.93741176470589,2520,17
1789215659,P1,74.926625,1951.875,16
1789215660,P1,62.60452941176471,1005,17
1789215661,P1,68.77170588235293,1005,17
1789215662,P1,88.55318749999999,1005,16
1789215663,P1,70.16225,1005,16
1789215664,P1,63.739411764705885,1005,17
1789215665,P1,62.16729411764706,1005,17
1789215666,P1,62.283,1005,16
1789215667,P1,62.75711764705883,1005,17
1789215668,P1,72.10088235294117,1005,17
1789215669,P1,71.403,1005,16
1789215670,P1,62.425588235294114,1005,17
1789215671,P1,62.19517647058824,1005,17
1789215672,P1,62.218529411764706,1005,17
1789215673,P1,62.547,1005,16
1789215674,P1,84.344,2430.8823529411766,17
1789215675,P1,82.758,2520,17
1789215676,P1,86.98623529411765,2520,17
1789215677,P1,93.76970588235294,2520,17
1789215678,P1,86.13388235294117,2520,17
1789215679,P1,81.22137500000001,2520,16
1789215680,P1,81.1215294117647,2520,17
1789215681,P1,81.00588235294117,2520,17
1789215682,P1,80.90935294117648,2520,17
1789215683,P1,81.08317647058823,2520,17
1789215684,P1,81.1269411764706,2520,17
1789215685,P1,81.26329411764706,2520,17
1789215686,P1,100.55623529411766,2520,17
1789215687,P1,189.259875,2520,16
1789215688,P1,214.73935294117646,2520,17
1789215689,P1,198.99664705882353,2520,17
1789215690,P1,112.42406249999999,2520,16
1789215691,P1,89.10882352941177,2520,17
1789215692,P1,81.88552941176471,2520,17
1789215693,P1,81.98864705882353,2520,17
1789215694,P1,82.56617647058823,2520,17
1789215695,P1,82.79064705882354,2520,17
1789215696,P1,75.28676470588236,1662.3529411764705,17
1789215697,P1,65.10335294117647,900,17
1789215698,P1,67.11275,900,16
1789215699,P1,72.96858823529412,900,17
1789215700,P1,71.39223529411764,900,17
1789215701,P1,96.69041176470589,900,17
1789215702,P1,72.60575,900,16
1789215703,P1,63.92588235294117,900,17
1789215704,P1,62.02658823529412,900,17
1789215705,P1,62.41305882352941,900,17
1789215706,P1,62.301941176470585,900,17
1789215707,P1,61.71135294117647,900,17
1789215708,P1,61.5248125,900,16
1789215709,P1,61.88429411764706,900,17
1789215710,P1,62.30205882352941,900,17
1789215711,P1,62.154117647058825,900,17
1789215712,P1,67.25164705882352,1852.9411764705883,17
1789215713,P1,76.9678125,2520,16
1789215714,P1,99.27623529411765,2520,17
