gpu_type,phase,slo_ms,target,p_th,rho_th,false_safe,false_unsafe,true_safe,true_unsafe,unsafe_support,safe_support,false_safe_rate_pct,false_unsafe_rate_pct,safe_precision_pct,admit_rate_pct
l40s,decode,1000,p99_tpot,0.02,0.7,1,44,492,0,1,536,100.0,8.21,99.8,91.81
l40s,decode,1000,p99_tpot,0.02,0.6,1,48,488,0,1,536,100.0,8.96,99.8,91.06
l40s,decode,1000,p99_tpot,0.02,0.5,1,53,483,0,1,536,100.0,9.89,99.79,90.13
l40s,decode,1000,p99_tpot,0.02,0.4,1,61,475,0,1,536,100.0,11.38,99.79,88.64
l40s,decode,1000,p99_tpot,0.02,0.3,1,72,464,0,1,536,100.0,13.43,99.78,86.59
l40s,decode,1000,p99_tpot,0.02,0.2,1,99,437,0,1,536,100.0,18.47,99.77,81.56
l40s,decode,1000,p99_tpot,0.02,0.1,1,134,402,0,1,536,100.0,25.0,99.75,75.05
l40s,decode,1000,p99_tpot,0.01,1.0,1,37,499,0,1,536,100.0,6.9,99.8,93.11
l40s,decode,1000,p99_tpot,0.01,0.9,1,39,497,0,1,536,100.0,7.28,99.8,92.74
l40s,decode,1000,p99_tpot,0.01,0.8,1,42,494,0,1,536,100.0,7.84,99.8,92.18
l40s,decode,1000,p99_tpot,0.01,0.7,1,45,491,0,1,536,100.0,8.4,99.8,91.62
l40s,decode,1000,p99_tpot,0.01,0.6,1,49,487,0,1,536,100.0,9.14,99.8,90.88
l40s,decode,1000,p99_tpot,0.01,0.5,1,54,482,0,1,536,100.0,10.07,99.79,89.94
l40s,decode,1000,p99_tpot,0.01,0.4,1,62,474,0,1,536,100.0,11.57,99.79,88.45
l40s,decode,1000,p99_tpot,0.01,0.3,1,73,463,0,1,536,100.0,13.62,99.78,86.41
l40s,decode,1000,p99_tpot,0.01,0.2,1,100,436,0,1,536,100.0,18.66,99.77,81.38
l40s,decode,1000,p99_tpot,0.01,0.1,1,135,401,0,1,536,100.0,25.19,99.75,74.86
