arrival_time_s,input_len,output_len
482.0005,702,14
482.0759,1339,1
482.0766,3410,2
482.0769,1047,100
482.1326,1744,12
482.1331,2511,9
482.1361,1448,30
482.2480,199,36
482.2626,86,11
482.2808,2457,7
482.3255,1047,1
482.3776,5140,2
482.3784,1412,1
482.4068,995,2
482.4959,200,1
482.4966,3098,1
482.5126,87,11
482.5297,926,37
482.5767,1047,10
482.6277,1412,8
482.6480,568,1
482.6490,3689,30
482.6496,995,1
482.7599,2738,1
482.8779,1450,9
482.8965,995,2
483.0104,2738,9
483.0149,87,37
483.0308,5825,3
483.0313,2459,1
483.1288,1412,8
483.1288,7680,11
483.1484,995,1
483.2464,7667,5
483.2472,172,13
483.2809,280,15
483.3269,995,132
483.3288,1051,1
483.4010,568,16
483.4033,996,1
483.5007,1155,3
483.5296,4317,9
483.5301,2459,1
483.5344,1839,4
483.6273,1776,1
483.6286,1412,8
483.6452,186,39
483.7666,89,20
483.7801,4318,9
483.8267,1052,11
483.8986,654,4
483.9985,340,145
484.0336,2460,2
484.2493,203,5
484.2814,849,12
484.3764,3053,3
484.3934,654,22
484.4963,2364,8
484.4992,7677,15
484.5104,1747,16
484.5323,4412,168
484.7480,204,7
484.7801,281,12
484.7816,1840,8
484.9979,205,21
485.0114,2178,1
485.1453,570,7
485.2458,1315,3
485.2622,93,16
485.3290,1062,102
485.3786,3424,1
485.3798,1450,10
485.5102,267,8
485.5300,2462,38
485.5307,4318,9
485.6284,4026,3
485.7820,2461,69
485.7856,4413,19
485.8340,7667,71
485.8360,123,12
485.8811,406,18
485.8824,2364,2
485.9961,268,3
485.9975,204,16
485.9977,5562,17
486.0145,5887,12
486.0230,290,22
486.0232,2179,3
486.0772,951,1
486.1322,1394,5
486.2803,933,97
486.2812,1841,5
486.2821,470,3
486.2824,1841,1
486.3284,951,2
486.4958,1157,1
486.5151,3441,6
486.5306,4318,9
486.5311,2103,33
486.5791,417,19
486.6277,7674,14
486.7475,1157,4
486.7803,1841,7
486.7815,4413,47
487.0205,93,17
487.1264,1458,8
487.1271,452,5
487.2462,2372,1
487.2623,1976,6
487.2801,1061,3
487.2814,2355,1
487.2821,472,1
487.3289,2498,5
487.4969,5562,25
487.5300,473,1
487.6283,420,16
487.7802,4320,4
487.7821,473,4
487.8317,7667,118
487.8325,2499,4
487.8348,1068,4
488.0124,3287,2
488.0329,473,25
488.0786,1064,10
488.2475,5563,30
488.2618,3287,2
488.3800,1397,12
488.3941,653,28
488.5353,356,1
488.5356,2108,5
488.5362,4321,5
488.5807,1063,36
488.6275,4028,3
488.6286,452,7
488.7510,205,30
488.7655,3287,1
488.7698,93,20
488.7801,357,6
488.7810,475,45
488.8777,452,1
488.8943,7681,14
489.0103,3288,1
489.1289,2510,1
489.3371,1065,22
489.3774,453,3
489.5130,95,21
489.5303,2110,9
489.5808,1679,27
489.6456,168,26
489.7493,1160,1
489.7503,206,23
489.7815,7177,18
489.8273,1355,6
489.8939,369,3
489.9962,268,24
489.9980,1161,3
490.0370,473,1
490.1269,512,5
490.1451,656,3
490.2480,1453,8
490.2482,2755,50
490.3339,1065,104
490.3345,1681,5
490.3771,1397,4
490.3940,1829,58
490.5119,660,3
490.5404,922,15
490.5433,473,8
490.6261,1280,4
490.6439,369,3
490.6452,657,8
490.6460,678,3
490.7462,5496,3
490.7630,98,20
490.7892,357,7
490.8302,7670,31
490.8776,1278,5
490.8986,169,27
490.9967,2642,32
491.0460,7177,17
491.0474,473,7
491.1258,1398,5
491.2474,174,9
491.2606,661,1
491.2905,933,183
491.2908,922,17
491.3276,2612,3
491.3777,314,2
491.4959,274,29
491.5366,3126,7
491.5388,473,28
491.5396,80,3
491.5823,851,3
491.5830,1057,5
491.6302,315,1
491.6457,391,12
491.7490,460,75
491.7520,2642,29
491.7608,820,39
491.7648,662,1
491.7657,662,4
491.7837,3126,7
491.7848,473,1
491.8282,1057,6
491.8803,3424,3
491.8822,1280,16
492.0008,207,11
492.0137,663,1
492.0409,358,6
492.0421,922,15
492.0456,473,55
492.1326,1439,10
492.1345,1335,40
492.1454,471,19
492.2464,461,1
492.2632,99,6
492.2635,2263,3
492.2641,100,3
492.2849,474,14
492.3335,4791,26
492.3813,1439,19
492.3823,1439,1
492.3825,356,6
492.3968,1983,52
492.4007,170,1
492.4959,821,4
492.4979,2642,40
492.5115,101,1
492.5816,1178,10
492.5835,1540,11
492.6285,4980,8
492.6437,391,12
492.7538,2843,8
492.7644,4159,55
492.7648,101,1
492.7868,358,7
492.7880,474,1
492.7893,4418,9
492.8268,2634,3
492.8824,1439,102
492.8951,170,20
492.9963,342,21
492.9970,270,37
492.9974,462,7
492.9998,208,18
493.0101,701,13
493.0150,664,5
493.0352,474,22
493.0358,474,1
493.1271,197,10
493.2466,462,9
493.2607,7177,18
493.2648,101,1
493.3807,1439,3
493.3820,1396,3
493.3824,1439,1
493.3944,1984,23
493.4968,343,20
493.4992,7677,21
493.5128,101,21
493.5341,4401,2
493.5347,474,68
493.6261,1439,1
493.6462,678,9
493.7472,687,9
493.8296,7224,3
493.8300,1183,7
493.8773,1279,2
493.8936,1341,6
493.8944,1985,22
493.9963,821,13
494.0144,5194,54
494.0310,3128,2
494.1363,3319,25
494.1385,1439,1
494.2501,175,4
494.2646,666,5
494.3321,3411,34
494.3829,1336,19
494.4960,175,1
494.5133,3293,1
494.5380,960,4
494.5811,1359,4
494.6308,1439,101
494.6469,681,10
494.7475,1677,21
494.7480,176,3
494.7605,3293,5
494.7806,923,27
494.8302,3411,46
494.8827,1338,10
494.8829,1280,8
494.8831,1396,7
494.8970,1342,3
495.0149,677,1
495.0863,1181,1
495.0872,1358,1
495.1499,682,7
495.3314,1180,26
495.3338,3411,118
495.3943,1342,4
495.4957,462,14
495.4970,5732,8
495.5118,3294,5
495.5352,475,34
495.5785,1358,1
495.6318,975,18
495.6340,1336,6
495.6456,1343,1
495.7468,687,6
495.8287,2500,6
495.8849,3319,19
495.8962,1344,5
495.9963,687,12
495.9972,271,11
495.9975,1673,1
496.0004,209,27
496.0018,209,95
496.0347,356,7
496.0820,2503,3
496.1324,1122,4
496.1336,339,13
496.1480,681,9
496.2462,1321,37
496.2706,3293,5
496.2766,677,2
496.2770,7685,9
496.2837,4162,7
496.2841,476,2
496.3262,3411,106
496.3848,980,7
496.3985,1345,6
496.3996,681,1
496.4955,271,19
496.5124,701,13
496.5339,356,7
496.6361,3013,2
496.6376,976,21
496.6401,339,13
496.6488,681,10
496.7668,103,1
496.7674,677,5
496.7857,5810,3
496.8285,4261,1
496.8843,3422,4
496.8982,538,1
496.9010,681,10
496.9954,7671,9
497.0126,103,20
497.0408,3015,2
497.0764,1360,2
497.1347,979,94
497.2861,356,239
497.3832,1439,31
497.4960,4262,4
497.5005,3016,2
497.6303,976,18
497.6327,1439,32
497.7483,275,35
497.7491,176,6
497.7512,5731,4
497.7631,104,19
497.7843,3016,3
497.8817,1337,6
497.8832,452,51
497.8996,7681,15
497.8999,172,4
497.9963,277,1
498.0005,211,26
498.0407,1060,13
498.0428,4402,8
498.0438,3017,1
498.0445,3661,35
498.0854,1361,1
498.0898,3414,103
498.0903,608,11
498.1342,1439,88
498.1563,172,18
498.2459,2664,23
498.2469,510,243
498.2602,3294,10
498.2865,1846,12
498.2874,477,126
498.3288,4793,24
498.3777,975,21
498.5103,3017,1
498.5108,3294,1
498.5113,711,7
498.5116,3294,3
498.6282,1439,1
498.6543,172,17
498.7606,3294,7
498.7858,1060,58
498.7874,3017,2
498.8311,4793,32
498.8814,1793,10
498.8828,1439,1
498.9040,3705,31
498.9963,1324,11
498.9974,275,17
499.0113,3294,3
499.0780,3416,5
499.1391,1796,15
499.1679,957,50
499.2461,1324,4
499.2597,3294,6
499.2605,711,14
499.2661,104,20
499.3307,954,11
499.3834,5851,12
499.3856,454,4
499.3861,1439,1
499.4034,688,3
499.4960,4264,1
499.5097,3296,2
499.5147,105,19
499.5799,956,51
499.8280,1173,1
499.8783,1439,79
499.8788,4980,8
500.0000,1324,25
500.0120,106,18
500.0358,720,37
500.0810,997,6
500.1258,1442,6
500.2507,5635,15
500.2513,278,14
500.2517,4264,1
500.2599,3295,1
500.2629,5195,136
500.2840,357,10
500.3308,957,4
500.3328,609,16
500.4010,1958,48
500.5059,348,15
500.5063,278,11
500.5103,215,24
500.5359,358,6
500.5829,997,8
500.5859,1172,2
500.6323,975,6
500.6505,173,1
500.7511,279,1
500.7603,3292,3
500.7854,358,1
500.7874,721,108
500.8315,4793,6
500.8795,3744,3
500.8802,1336,45
500.9047,173,18
500.9997,4264,1
501.0001,1324,40
501.0008,4264,1
501.0107,3298,1
501.0375,3878,10
501.0398,721,37
501.0892,1354,34
501.0946,1173,13
501.0956,3419,49
501.1317,975,22
501.1334,2097,10
501.1569,391,15
501.1614,5353,391
501.1620,173,4
501.2597,3298,1
501.2946,4404,2
501.3302,4793,30
501.4015,430,19
501.4036,391,22
501.5001,181,34
501.5110,5195,51
501.6387,975,30
501.6416,3746,11
501.6482,1961,39
501.7540,1323,1
501.7549,279,18
501.7599,2738,1
501.8973,391,24
502.0108,4265,48
502.0111,2738,7
502.0122,1323,37
502.0155,4161,37
502.0351,359,263
502.1302,975,21
502.1473,172,5
502.2608,4214,3
502.3779,1338,1
502.3787,923,9
502.4001,1964,30
502.5101,2738,7
502.5825,2494,11
502.6467,960,8
502.6483,172,2
502.8337,2493,12
502.8349,1053,9
502.8366,3426,106
502.8812,979,85
502.8986,429,3
503.0361,422,18
503.1327,977,19
503.1356,7685,14
503.1479,172,15
503.2506,1553,14
503.2600,2742,5
503.2640,672,9
503.2645,4216,1
503.2826,5815,1
503.3297,613,13
503.3883,1338,27
503.3962,1967,21
503.5032,218,26
503.5137,4216,2
503.5800,1052,14
503.6313,432,38
503.6331,925,5
503.6510,173,12
503.7615,4259,3
503.7869,5816,1
503.7896,4560,27
503.8332,4793,31
503.8848,977,23
503.8873,925,7
503.8878,4979,5
503.9001,429,16
504.0040,4265,65
504.0054,1324,28
504.0056,270,8
504.0089,1832,9
504.0121,2742,40
504.0200,671,6
504.0803,637,5
504.1525,1461,127
504.2527,1324,4
504.2532,271,12
504.2606,424,38
504.2698,7667,3
504.2699,106,2
504.2701,671,6
504.3299,3429,1
504.3310,3431,8
504.3992,960,51
504.4010,174,9
504.4992,283,10
504.5357,5816,8
504.5376,424,21
504.5790,1180,7
504.7595,2742,127
504.7817,5814,3
504.8298,615,14
504.8744,7685,55
504.8769,1339,114
505.0141,108,3
505.0803,853,5
505.1250,3232,74
505.1498,1463,43
505.2498,184,70
505.2599,787,1
505.2640,108,16
505.3966,176,12
505.4978,184,1
505.5123,7684,335
505.5300,965,1
505.6243,2231,5
505.6555,3710,22
505.7614,108,17
505.7621,4215,1
505.8258,854,9
505.8746,2232,4
506.0022,352,13
506.0049,5996,9
506.0177,112,17
506.0302,3661,1
506.1277,928,4
506.2520,184,120
506.2540,2840,5
506.3258,852,6
506.3755,3232,213
506.5039,2150,1
506.5078,2965,53
506.5297,966,33
506.5772,1184,1
506.6242,3233,1
506.6257,3748,1
506.6493,7677,11
506.7547,283,13
506.7628,2635,4
506.7638,112,17
506.8259,2493,16
506.8283,617,20
506.9989,185,144
506.9990,1265,9
507.0312,966,2
507.2622,112,19
507.3253,2493,16
507.3257,1091,66
507.3317,1185,19
507.3965,984,220
507.5124,2097,7
507.5128,676,2
507.5757,1187,104
507.7803,935,7
507.7822,1837,6
507.8299,1184,271
507.8306,853,5
507.8313,1185,22
507.8743,2232,5
508.0024,820,1
508.0026,220,11
508.0112,4221,14
508.0802,1186,1
508.1264,3233,349
508.1495,177,15
508.2502,2792,5
508.2503,1905,18
508.2627,4221,14
508.2810,434,12
508.2828,1377,6
508.5005,221,29
508.5130,4221,28
508.5337,447,11
508.5777,7686,238
508.5802,1187,25
508.5807,3436,3
508.5814,856,1
508.6268,926,6
508.6519,569,61
508.7626,4222,28
508.7802,936,1
508.8274,1187,34
508.8276,3436,4
508.8763,3233,43
508.8777,3751,24
508.9985,884,7
509.0761,1100,36
509.0783,856,5
509.1286,3233,1
509.1296,1800,19
509.1467,1691,1
509.2810,1153,2
509.3273,2220,3
509.3765,3233,50
509.3977,2879,1
509.5318,936,79
509.5798,857,4
509.6247,928,3
509.6252,1442,469
509.7520,221,1
509.7701,4223,13
509.7801,599,85
509.8253,7686,117
510.0026,288,11
510.0031,4277,27
510.0056,221,17
510.0181,3291,4
510.0241,112,18
510.0254,4223,26
510.0758,2504,3
510.0779,3436,4
510.1490,1692,6
510.1503,1371,16
510.2800,1153,2
510.2808,929,17
510.2824,599,113
510.3261,444,20
510.3759,3235,40
510.5004,222,1
510.5004,7677,3
510.5320,1378,1
510.6271,3751,22
510.6476,1985,5
510.7804,3129,1
510.7819,1378,1
510.8255,382,3
510.8288,1144,25
510.8755,1445,145
510.9017,2882,2
511.0006,222,18
511.0308,1378,2
511.0756,4410,10
511.0764,2222,7
511.0790,633,13
511.1471,1985,6
511.1476,2686,14
511.2675,114,15
511.2683,2641,2
511.2894,1379,1
511.3255,2224,5
511.3755,3059,9
511.4011,1353,64
511.5033,1263,1
511.5057,223,1
511.5063,814,25
511.5200,7679,260
511.5303,936,48
511.5316,930,12
511.6300,1447,13
511.6558,1985,6
511.6597,3719,24
511.7802,854,9
511.8748,1802,11
511.8959,1985,6
512.0068,353,31
512.0190,4222,30
512.0192,117,14
512.0208,4221,28
512.2498,1263,7
512.2508,224,13
512.2666,2101,15
512.2805,778,3
512.3754,3753,1
512.5036,224,22
512.5129,2102,3
512.5301,962,4
512.7542,1266,9
512.7553,356,25
512.7803,856,5
512.8258,3434,6
512.8743,3250,3
513.0015,814,20
513.0320,857,8
513.1257,1459,127
513.1257,3754,17
513.1538,4716,4
513.2807,434,14
513.3779,1459,1
513.3987,567,28
513.4002,1719,7
513.4973,814,1
513.5129,3290,6
513.5300,3514,3
513.5765,1188,1
513.5769,3434,3
513.5788,634,24
513.6247,1665,1
513.6494,1719,22
513.7515,1668,1
513.7671,444,21
513.8259,1188,6
513.8270,3434,6
514.0041,357,26
514.0070,815,19
514.0189,117,16
514.0329,1380,2
514.0761,1188,14
514.2657,2102,11
514.2661,4224,12
514.2807,963,4
514.2817,857,4
514.3270,1202,37
514.3302,3433,7
514.3872,1144,265
514.3915,3754,16
514.3922,2295,4
514.5161,1355,4
514.5214,3728,4
514.5225,4224,25
514.5303,1381,3
514.5757,645,19
514.6320,3425,16
514.7557,289,21
514.7687,3729,1
514.7798,857,3
514.8253,2227,1
515.0051,225,16
515.0161,3729,1
515.0164,117,10
515.0379,857,1
515.1305,3754,9
515.1317,1463,64
515.1319,2293,6
515.1484,1721,16
515.2526,2756,11
515.2544,225,90
515.2704,118,18
515.2708,3730,27
515.3255,1189,1
515.3862,3061,12
515.3956,7667,1
515.5013,2688,1
515.5037,1843,64
515.5153,3301,1
515.5162,3301,1
515.5393,434,9
515.5430,4716,5
515.5772,2934,1
515.6314,3755,17
515.7564,357,21
515.7596,225,17
515.7617,3301,3
515.7623,7668,2
515.7919,450,14
515.8267,1190,15
515.8274,1171,5
515.9980,312,3
516.0196,2934,21
516.0246,7682,9
516.0389,445,29
516.0397,4397,5
516.0410,859,1
516.1368,982,23
516.1394,3062,34
516.1402,1516,10
516.1411,1464,43
516.2540,1176,1
516.2543,357,22
516.2570,5731,4
516.2680,3294,13
516.2872,859,1
516.3774,1355,500
516.4031,1176,2
516.5135,2935,1
516.5165,1358,3
516.5378,859,2
516.5758,1668,27
516.6329,1337,5
516.6536,2694,231
516.7863,1176,2
516.8804,1463,19
516.8817,1279,9
516.8952,1359,2
517.0754,954,2
517.1312,1466,47
517.1315,3757,13
517.2599,2937,2
517.2637,4808,5
517.2840,450,7
517.2856,1386,1
517.3828,1801,18
517.3853,1336,1
517.6495,179,21
517.7507,1049,4
517.7875,450,1
517.7876,1534,12
517.8259,954,16
517.8264,1670,1
517.8279,3437,3
517.8801,1279,9
517.9986,1050,3
517.9992,7682,3
518.0418,450,14
518.0446,776,3
518.0462,4162,53
518.0756,955,5
518.0778,1216,7
518.1491,179,13
518.2637,7682,21
518.2647,1360,8
518.3255,1670,1
518.3268,955,5
518.3270,646,19
518.3815,3755,17
518.3827,1466,406
518.5099,2938,9
518.5129,118,19
518.5432,4544,9
518.5754,1205,57
518.5760,1670,1
518.5764,955,3
518.5771,955,1
518.5797,634,10
518.6292,1522,10
518.8761,1278,4
518.9003,3731,29
518.9005,179,5
519.0009,2766,61
519.0401,129,9
519.0751,956,4
519.0758,956,4
519.0773,3438,3
519.1327,1278,4
519.1480,2879,5
519.2613,4809,3
519.2835,4398,5
519.2843,861,249
519.3796,7686,12
519.3799,1524,1
519.3978,179,20
519.5113,4239,1
519.5762,4718,5
519.5776,4377,17
519.5792,1216,34
519.6292,3064,17
519.7628,4809,3
519.7635,4239,2
519.7855,4399,3
519.8263,3437,3
519.8779,1339,21
520.0107,7669,2
520.0765,447,16
520.0788,1350,21
520.1508,1387,21
520.2600,3290,23
520.2880,1852,271
520.2887,1155,3
520.2902,1848,6
520.2915,4164,20
520.3965,2880,1
520.3972,2880,4
520.5115,7686,4
520.5777,646,14
520.6392,423,9
520.6403,458,9
520.6406,4983,54
520.8259,5430,38
520.8812,989,107
520.8821,5138,4
520.8838,2295,4
520.9013,3748,22
520.9016,1720,10
521.0129,4239,98
521.0381,1529,3
521.0383,5817,1
521.0388,4398,5
521.0395,5817,2
521.1308,1388,3
521.1318,423,1
521.1474,180,16
521.2463,447,9
521.2474,232,15
521.2939,4399,4
521.2965,680,4
521.3264,1671,6
521.3851,2233,4
521.3879,423,7
521.3882,2326,103
521.5395,1848,5
521.5802,4404,41
521.6388,7685,12
521.6406,460,7
521.6430,1329,167
521.6549,4165,19
521.7868,131,116
521.8256,4404,3
521.8866,149,20
521.8871,3252,2
521.8893,4985,1
521.8895,1278,18
521.8901,1329,80
521.8908,423,9
521.8910,1662,1
521.8978,1990,115
522.0116,2950,6
522.0324,4402,3
522.0756,1671,3
522.0771,1861,52
522.0808,3436,325
522.1305,1662,10
522.1307,4985,8
522.1322,1661,15
522.1495,1311,2
522.1512,181,9
522.1515,1722,6
522.2639,677,64
522.3825,7679,15
522.3847,1469,1
522.3971,181,4
522.4960,681,10
522.4964,304,11
522.5099,2684,4
522.5348,935,7
522.5757,1671,42
522.6314,1470,1
522.6317,1330,71
522.6576,2776,17
522.6578,181,12
522.7492,681,14
522.7598,271,3
522.7627,679,1
522.7848,1857,8
522.8788,960,1
522.8955,646,16
523.0108,286,3
523.0143,679,1
523.1336,2231,1
523.1383,2265,2
523.2618,4243,1
523.2625,680,5
523.2853,936,1
523.2877,1856,5
523.3259,3015,1
523.3842,1145,39
523.3849,2231,1
523.3854,2736,3
523.3994,1675,43
523.4962,306,1
523.5357,672,61
523.6321,2230,2
523.6322,3872,32
523.6338,646,14
523.6453,181,1
523.7483,233,26
523.7605,2631,16
523.7889,2023,1
523.8824,1332,21
523.8974,181,10
523.9963,1148,4
524.0108,2952,9
524.0141,3732,3
524.0410,936,80
524.1320,2736,3
524.2520,233,39
524.3255,3015,2
524.3818,1332,23
524.4959,1149,3
524.5099,2685,5
524.5139,3734,9
524.5372,1870,29
524.5768,1672,1
524.6294,3251,2
524.6316,2267,13
524.6584,993,2
524.6601,2776,10
524.7623,7686,11
524.9044,183,1
524.9966,4018,67
525.0128,4247,20
525.1313,1330,7
525.2466,808,9
525.2602,2685,5
525.2671,1338,3
525.2841,646,30
525.3812,2270,22
525.4023,2697,451
525.4065,183,1
525.4070,1220,3
525.4958,234,29
525.5107,10,15
525.5187,4247,40
525.5193,7678,7
525.5196,684,223
525.5334,3512,5
525.6334,7679,12
525.6470,1676,55
525.6482,183,2
525.7471,306,9
525.7484,12,1
525.7494,2768,8
525.7671,12,16
525.7878,2118,6
525.8797,1331,35
525.8813,1279,2
525.8815,989,5
525.8973,1676,11
525.9973,233,20
526.0214,1338,3
526.0215,12,3
526.0324,937,37
526.0763,4053,13
526.1324,3252,5
526.1505,184,4
526.2694,12,1
526.2822,1951,3
526.3855,7679,18
526.3889,930,245
526.3964,2879,6
526.3970,995,2
526.4974,4056,13
526.5002,2769,7
526.5003,4023,6
526.5016,1151,1
526.5016,234,19
526.5179,10,17
526.5358,936,4
526.5370,1910,1
526.6327,3882,38
526.6515,184,14
526.7486,305,217
526.7688,3734,24
526.7704,11,23
526.7868,3019,2
526.8272,4330,28
526.8845,1332,53
526.8863,2267,1
526.9957,18,23
526.9992,4446,4
526.9993,1152,3
527.0173,5197,3
527.0456,1910,139
527.0755,638,20
527.1323,7680,15
527.1345,1333,47
527.1355,7686,528
527.1477,1676,135
527.2468,361,19
527.2660,10,1
527.2846,2090,1
527.3260,4330,1
527.3971,184,7
527.4959,271,37
527.4969,5111,22
527.5187,694,57
527.5194,11,12
527.5205,3736,8
527.5209,11,1
527.5388,5809,3
527.5764,4330,1
527.6263,1482,1
527.6484,3017,2
527.7492,18,3
527.7665,11,20
527.7910,936,63
527.7946,647,16
527.7954,58,10
527.8256,3315,1
527.8739,1335,14
527.8990,184,17
527.9962,19,102
527.9999,7680,1
528.0172,12,1
528.0182,3736,7
528.0341,1911,20
528.0768,4330,29
528.1530,2735,9
528.1537,3018,2
528.2609,2738,9
528.2906,1911,43
528.2909,937,1
528.2955,4697,19
528.3256,1223,1
528.3281,401,14
528.3835,2326,72
528.3842,3073,11
528.3846,1280,17
528.3852,1483,2
528.4979,19,92
528.5011,7681,2
528.5025,4028,67
528.5182,3737,22
528.5185,12,10
528.5424,931,7
528.5427,937,1
528.6288,2269,9
528.7869,1912,133
528.7874,937,14
528.8267,4331,12
528.8790,1331,27
528.8960,3019,1
528.9967,1154,1
529.0103,2739,8
529.0113,718,1
529.0182,13,20
529.0354,4076,17
529.0758,1223,8
529.1258,3901,3
529.1270,3254,1
529.2465,3019,1
529.2502,1239,2
529.2504,3318,8
529.2606,4346,500
529.2613,2738,9
529.2643,3737,1
529.2836,931,3
529.3258,642,89
529.3949,2881,1
529.6251,7677,164
529.6275,1483,2
529.6279,933,154
529.7462,20,72
529.7470,2686,1
529.7485,1155,3
529.7486,234,1
529.7497,3525,11
529.7612,3738,24
529.7925,3020,2
529.8254,4331,1
529.8255,452,11
529.8272,646,18
529.8748,2736,10
529.8782,2269,1
529.8965,1304,1
529.9964,234,26
530.0110,3206,3
530.0348,937,48
530.1250,2736,12
530.1251,3249,2
530.1271,431,1
530.2460,19,1
530.2614,3206,4
530.2716,58,25
530.2717,4265,20
530.2725,14,3
530.2730,5199,6
530.2847,932,19
530.2865,4076,39
530.3260,1664,13
530.3752,2759,3
530.3759,3020,1
530.3786,969,14
530.3788,2270,14
530.3995,2880,1
530.5097,453,31
530.5106,3204,16
530.5193,15,1
530.5193,6650,2
530.5202,15,6
530.5771,4332,1
530.5772,646,69
530.6239,180,3
530.6450,186,26
530.7506,2775,64
530.7603,3020,3
530.8988,2880,3
530.9976,298,1
530.9999,3025,3
531.0005,3315,5
531.0184,1471,46
531.0370,2328,2
531.0392,514,133
531.0763,650,15
531.0771,1173,3
531.2461,20,51
531.2471,7213,52
531.2498,3027,4
531.2641,3206,7
531.2680,5200,58
531.2868,3021,2
531.3745,1849,2
531.3952,2881,2
531.4963,19,3
531.4989,1212,8
531.4990,3027,7
531.5362,3021,2
531.6293,3250,2
531.6304,1281,2
531.6507,1679,19
531.6525,2882,2
531.7479,19,17
531.7498,7680,15
531.7643,3209,6
531.7806,7288,4
532.0148,3209,6
532.0162,3290,17
532.0330,3059,1
532.1464,1237,3
532.2470,5112,25
532.2473,19,29
532.2500,3028,50
532.3772,1340,6
532.3778,1281,2
532.4960,3021,2
532.5381,1913,11
532.5414,3057,1
532.5768,1453,7
532.6244,4199,27
532.6260,1340,6
532.7493,3028,7
532.7669,120,1
532.7682,5680,66
532.7908,2328,3
532.7918,2076,7
532.7921,945,51
532.8256,4337,1
532.8939,1677,18
533.0170,120,21
533.0461,863,3
533.1252,652,15
533.2507,235,26
533.2513,3028,36
533.2683,3206,37
533.2760,4258,9
533.2933,1914,166
533.2957,863,1
533.2976,863,3
533.3257,3022,1
533.3279,66,14
533.3753,7677,7
533.5005,3029,1
533.5165,718,93
533.5339,1916,1
533.5353,3057,94
533.6241,15,21
533.6257,1995,14
533.7510,3022,2
533.7682,7672,2
533.8984,1679,6
534.0018,3316,7
534.0027,3030,34
534.0175,3179,1
534.0178,4458,15
534.0183,3209,1
534.0243,5206,70
534.0399,4303,12
534.0399,864,3
534.0403,3057,7
534.1252,1995,14
534.1270,4987,1
534.1475,3022,2
534.1484,2454,15
534.2558,1197,6
534.2701,120,23
534.2895,2078,1
534.2925,4702,14
534.3336,4340,11
534.3356,66,17
534.3777,4986,2
534.4973,221,8
534.5002,237,32
534.5174,3023,1
534.5230,123,22
534.5400,747,1
534.5404,3057,15
534.6328,7673,1
534.7479,835,9
534.7480,4678,23
534.7520,3030,50
534.7528,1197,6
534.7534,3030,1
534.7607,2547,1
534.7869,7685,9
534.7874,2328,3
534.7875,4334,6
534.7909,864,4
534.8265,1176,379
534.8780,15,41
534.8797,7686,13
535.0007,3317,6
535.1287,1870,10
535.1291,3251,2
535.1516,1354,105
535.2698,124,21
535.2815,2356,3
535.5178,720,1
535.5197,720,3
535.5817,222,1
535.5829,67,10
535.5836,4340,1
535.6268,1282,19
535.7467,4265,2
535.7471,835,9
535.7695,2534,36
535.7703,3212,4
535.7707,1473,4
535.7799,7678,1
535.7801,124,21
535.8309,1665,3
535.8992,487,23
535.9955,223,4
535.9964,4462,10
535.9988,3030,91
535.9995,5429,38
536.0005,236,39
536.0318,2080,60
536.0326,4335,3
536.0768,708,67
536.1476,5358,32
536.2461,19,887
536.2479,3031,9
536.2702,1473,4
536.2705,3210,82
536.2762,125,23
536.2808,1917,457
536.2844,1377,39
536.3976,223,10
536.4961,3318,3
536.4975,3031,16
536.5262,126,19
536.5312,133,18
536.5354,748,13
536.5359,3059,14
536.7467,838,1
536.7625,3210,139
536.7804,4334,1
536.7812,7681,11
536.7857,4701,13
536.7865,865,3
536.7873,644,19
536.8285,67,17
536.8957,223,1
536.9975,840,5
537.0021,3318,1
537.0034,3034,34
537.0180,1358,33
537.0188,3212,4
537.0303,369,43
537.0307,946,9
537.0324,4335,19
537.0457,866,3
537.0794,67,22
537.2627,3212,5
537.4009,223,14
537.4961,5117,18
537.4963,842,5
537.4966,362,2
537.5018,3320,14
537.5178,3210,94
537.5300,5812,3
537.5777,69,1
537.6372,3250,2
537.6378,16,16
537.6445,1679,12
537.7517,18,105
537.7522,2532,22
537.7530,843,4
537.7554,3036,33
537.7685,4464,8
537.7690,5204,2
537.7808,2018,46
537.7815,4336,2
537.7843,865,3
537.8838,1532,118
538.0313,755,8
538.0318,865,3
538.0900,73,20
538.1358,1985,16
538.1382,2281,1
538.1511,1680,9
538.2466,843,8
538.2467,7686,8
538.2498,3034,45
538.2809,4703,12
538.3326,1667,3
538.4011,224,34
538.4961,18,25
538.4968,1760,20
538.5375,948,31
538.5401,867,2
538.5880,7658,5
538.6309,3007,2
538.6313,2281,5
538.7466,4266,1
538.7467,227,76
538.7472,362,16
538.7655,723,70
538.7664,3210,19
538.7801,5814,5
538.8317,1879,391
538.8802,1534,3
538.8816,3007,2
538.8819,2282,1
538.9959,4266,1
538.9978,238,28
539.0322,408,12
539.0814,1667,16
539.0836,70,13
539.1304,2282,5
539.2657,3210,124
539.2710,5203,2
539.2795,605,4
539.2811,866,2
539.3772,429,2
539.4961,4267,60
539.4973,3034,126
539.4980,7409,22
539.5307,5818,14
539.5794,4343,13
539.6286,336,3
539.6300,2283,4
539.6524,203,21
539.7511,238,35
539.7802,606,4
539.7814,754,2
539.8806,1535,13
539.8823,2283,1
539.8831,3254,19
