unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511739958309573,1137110001839606,combined,http://127.0.0.1:8000/metrics,True,23.706418927758932,22.0,0.0,0.0,0.02577319587628868,0.0,9920.0,0.0,0.0,0.0,9888.0,9557.0,288.0,288.0,639.8970859050751,309.0,52.06398153305054,9248.0,612.5185753079131,466.0,19445.0,
1785511740460693479,1137110504223621,combined,http://127.0.0.1:8000/metrics,True,23.225568002089858,21.0,0.0,0.0,0.024742268041237137,0.0,10080.0,0.0,0.0,0.0,10048.0,9728.0,294.0,294.0,653.2483201026917,314.0,52.84319829940796,9414.0,623.5371173413005,474.0,19776.0,
1785511740962404272,1137111005934513,combined,http://127.0.0.1:8000/metrics,True,23.023607907816768,22.0,0.0,0.0,0.02577319587628868,0.0,10240.0,0.0,0.0,0.0,10208.0,9877.0,298.0,298.0,662.1428217887878,319.0,53.642059326171875,9558.0,633.0996883127373,481.0,20085.0,
1785511741464887454,1137111508417583,combined,http://127.0.0.1:8000/metrics,True,23.682085797190666,21.0,0.0,0.0,0.024742268041237137,0.0,10400.0,0.0,0.0,0.0,10368.0,10047.0,304.0,304.0,675.4682912826538,324.0,54.46380257606506,9723.0,644.0476795819122,489.0,20415.0,
1785511741967087361,1137112010617441,combined,http://127.0.0.1:8000/metrics,True,28.923624893650413,21.0,0.0,0.0,0.025085910652920984,0.0,10528.0,0.0,0.0,0.0,10528.0,10194.0,308.0,308.0,684.3409738540649,329.0,55.37325596809387,9865.0,653.4698534358758,496.0,20722.0,
1785511742468046204,1137112511576313,combined,http://127.0.0.1:8000/metrics,True,23.13120011240244,21.0,0.0,0.0,0.02439862542955329,0.0,10720.0,0.0,0.0,0.0,10688.0,10362.0,314.0,314.0,697.648859500885,334.0,56.29742360115051,10028.0,664.2824530885555,504.0,21050.0,
1785511742970324289,1137113013854328,combined,http://127.0.0.1:8000/metrics,True,24.68695491552353,21.0,0.0,0.0,0.024742268041237137,0.0,10880.0,0.0,0.0,0.0,10848.0,10530.0,319.0,319.0,708.7297899723053,339.0,57.173922300338745,10191.0,675.0844941129908,512.0,21378.0,
1785511743472740108,1137113516270242,combined,http://127.0.0.1:8000/metrics,True,23.4600689727813,22.0,0.0,0.0,0.02577319587628868,0.0,11040.0,0.0,0.0,0.0,11008.0,10677.0,323.0,323.0,717.5730307102203,344.0,58.075252056121826,10333.0,684.5112780753989,519.0,21685.0,
1785511743974904694,1137114018434892,combined,http://127.0.0.1:8000/metrics,True,22.837372962385416,21.0,0.0,0.0,0.024742268041237137,0.0,11200.0,0.0,0.0,0.0,11168.0,10848.0,329.0,329.0,731.0270597934723,349.0,58.93843460083008,10499.0,695.5309235563036,527.0,22016.0,
1785511744476597160,1137114520127318,combined,http://127.0.0.1:8000/metrics,True,22.842600010335445,22.0,0.0,0.0,0.02577319587628868,0.0,11360.0,0.0,0.0,0.0,11328.0,10997.0,333.0,333.0,739.9866650104523,354.0,59.820996046066284,10643.0,705.0986461672001,534.0,22325.0,
1785511744978441732,1137115021971904,combined,http://127.0.0.1:8000/metrics,True,24.00981797836721,21.0,0.0,0.0,0.024742268041237137,0.0,11520.0,0.0,0.0,0.0,11488.0,11168.0,339.0,339.0,753.405042886734,359.0,60.66227149963379,10809.0,716.11523623229,542.0,22656.0,
