gpu,il,ol,tp,freq_mhz,C_dc_stable_tps,stable_confirmed,n_rates,slo_tpot_ms,C_dc_SLO_tps,slo_confirmed,n_qual,freq_monotone_certified
l4,6144,128,1,2040,0.0,False,3,100,0.0,False,0,True
l4,6144,128,1,2040,0.0,False,3,200,0.0,False,0,True
l4,6144,128,1,2040,0.0,False,3,500,0.0,False,0,True
l4,6144,512,1,2040,0.0,False,3,50,0.0,False,0,True
l4,6144,512,1,2040,0.0,False,3,100,0.0,False,0,True
l4,6144,512,1,2040,0.0,False,3,200,0.0,False,0,True
l4,6144,512,1,2040,0.0,False,3,500,0.0,False,0,True
l4,6144,1024,1,2040,0.0,False,3,50,0.0,False,0,True
l4,6144,1024,1,2040,0.0,False,3,100,0.0,False,0,True
l4,6144,1024,1,2040,0.0,False,3,200,0.0,False,0,True
l4,6144,1024,1,2040,0.0,False,3,500,0.0,False,0,True
l4,7168,32,1,2040,0.0,False,3,50,0.0,False,0,True
l4,7168,32,1,2040,0.0,False,3,100,0.0,False,0,True
l4,7168,32,1,2040,0.0,False,3,200,0.0,False,0,True
l4,7168,32,1,2040,0.0,False,3,500,0.0,False,0,True
l4,7168,128,1,2040,0.0,False,3,50,0.0,False,0,True
l4,7168,128,1,2040,0.0,False,3,100,0.0,False,0,True
l4,7168,128,1,2040,0.0,False,3,200,0.0,False,0,True
l4,7168,128,1,2040,0.0,False,3,500,0.0,False,0,True
l4,7168,512,1,2040,0.0,False,3,50,0.0,False,0,True
l4,7168,512,1,2040,0.0,False,3,100,0.0,False,0,True
l4,7168,512,1,2040,0.0,False,3,200,0.0,False,0,True
l4,7168,512,1,2040,0.0,False,3,500,0.0,False,0,True
l4,7168,1024,1,2040,0.0,False,3,50,0.0,False,0,True
l4,7168,1024,1,2040,0.0,False,3,100,0.0,False,0,True
l4,7168,1024,1,2040,0.0,False,3,200,0.0,False,0,True
l4,7168,1024,1,2040,0.0,False,3,500,0.0,False,0,True
l4,4096,32,2,2040,0.0,False,4,50,0.0,False,0,True
l4,4096,32,2,2040,0.0,False,4,100,0.0,False,0,True
l4,4096,32,2,2040,0.0,False,4,200,0.0,False,0,True
l4,4096,32,2,2040,0.0,False,4,500,0.0,False,0,True
l4,4096,128,2,2040,0.0,False,2,50,0.0,False,0,True
l4,4096,128,2,2040,0.0,False,2,100,0.0,False,0,True
l4,4096,128,2,2040,0.0,False,2,200,0.0,False,0,True
l4,4096,128,2,2040,0.0,False,2,500,0.0,False,0,True
l4,4096,32,4,2040,31.72,True,5,50,0.0,False,0,True
l4,4096,32,4,2040,31.72,True,5,100,0.0,False,0,True
l4,4096,32,4,2040,31.72,True,5,200,31.72,True,1,True
l4,4096,32,4,2040,31.72,True,5,500,31.72,True,1,True
l4,4096,128,4,2040,125.56,True,2,50,0.0,False,0,True
l4,4096,128,4,2040,125.56,True,2,100,0.0,False,0,True
l4,4096,128,4,2040,125.56,True,2,200,125.56,True,1,True
l4,4096,128,4,2040,125.56,True,2,500,125.56,True,1,True
l4,4096,32,8,2040,312.19,True,5,50,312.19,True,2,True
l4,4096,32,8,2040,312.19,True,5,100,312.19,True,2,True
l4,4096,32,8,2040,312.19,True,5,200,312.19,True,2,True
l4,4096,32,8,2040,312.19,True,5,500,312.19,True,2,True
l4,4096,128,8,2040,126.88,True,2,50,126.88,True,1,True
l4,4096,128,8,2040,126.88,True,2,100,126.88,True,1,True
l4,4096,128,8,2040,126.88,True,2,200,126.88,True,1,True
l4,4096,128,8,2040,126.88,True,2,500,126.88,True,1,True
l4,4096,32,4,1830,31.71,True,4,50,0.0,False,0,True
l4,4096,32,4,1830,31.71,True,4,100,0.0,False,0,True
l4,4096,32,4,1830,31.71,True,4,200,31.71,True,1,True
l4,4096,32,4,1830,31.71,True,4,500,31.71,True,1,True
l4,4096,32,4,1620,31.72,True,4,50,0.0,False,0,True
l4,4096,32,4,1620,31.72,True,4,100,0.0,False,0,True
l4,4096,32,4,1620,31.72,True,4,200,31.72,True,1,True
l4,4096,32,4,1620,31.72,True,4,500,31.72,True,1,True
l4,4096,32,4,1410,31.72,True,4,50,0.0,False,0,True
l4,4096,32,4,1410,31.72,True,4,100,0.0,False,0,True
l4,4096,32,4,1410,31.72,True,4,200,31.72,True,1,True
l4,4096,32,4,1410,31.72,True,4,500,31.72,True,1,True
l4,4096,32,4,1200,31.72,True,4,50,0.0,False,0,True
l4,4096,32,4,1200,31.72,True,4,100,0.0,False,0,True
l4,4096,32,4,1200,31.72,True,4,200,31.72,True,1,True
l4,4096,32,4,1200,31.72,True,4,500,31.72,True,1,True
l4,4096,32,4,990,31.71,True,4,50,0.0,False,0,True
l4,4096,32,4,990,31.71,True,4,100,0.0,False,0,True
l4,4096,32,4,990,31.71,True,4,200,31.71,True,1,True
l4,4096,32,4,990,31.71,True,4,500,31.71,True,1,True
l4,4096,32,4,780,31.71,True,4,50,0.0,False,0,True
l4,4096,32,4,780,31.71,True,4,100,0.0,False,0,True
l4,4096,32,4,780,31.71,True,4,200,31.71,True,1,True
l4,4096,32,4,780,31.71,True,4,500,31.71,True,1,True
l4,4096,32,4,570,31.72,True,4,50,0.0,False,0,True
l4,4096,32,4,570,31.72,True,4,100,0.0,False,0,True
l4,4096,32,4,570,31.72,True,4,200,31.72,True,1,True
l4,4096,32,4,570,31.72,True,4,500,31.72,True,1,True
l4,4096,32,4,360,31.71,True,4,50,0.0,False,0,True
l4,4096,32,4,360,31.71,True,4,100,0.0,False,0,True
l4,4096,32,4,360,31.71,True,4,200,31.71,True,1,True
l4,4096,32,4,360,31.71,True,4,500,31.71,True,1,True
l4,4096,32,4,210,31.71,True,4,50,0.0,False,0,True
l4,4096,32,4,210,31.71,True,4,100,0.0,False,0,True
l4,4096,32,4,210,31.71,True,4,200,31.71,True,1,True
l4,4096,32,4,210,31.71,True,4,500,31.71,True,1,True
l4,4096,32,8,1830,31.93,True,4,50,31.93,True,1,True
l4,4096,32,8,1830,31.93,True,4,100,31.93,True,1,True
l4,4096,32,8,1830,31.93,True,4,200,31.93,True,1,True
l4,4096,32,8,1830,31.93,True,4,500,31.93,True,1,True
l4,4096,32,8,1620,31.93,True,4,50,31.93,True,1,True
l4,4096,32,8,1620,31.93,True,4,100,31.93,True,1,True
l4,4096,32,8,1620,31.93,True,4,200,31.93,True,1,True
l4,4096,32,8,1620,31.93,True,4,500,31.93,True,1,True
l4,4096,32,8,1410,31.93,True,4,50,31.93,True,1,True
l4,4096,32,8,1410,31.93,True,4,100,31.93,True,1,True
l4,4096,32,8,1410,31.93,True,4,200,31.93,True,1,True
l4,4096,32,8,1410,31.93,True,4,500,31.93,True,1,True
l4,4096,32,8,1200,31.93,True,4,50,31.93,True,1,True
l4,4096,32,8,1200,31.93,True,4,100,31.93,True,1,True
l4,4096,32,8,1200,31.93,True,4,200,31.93,True,1,True
l4,4096,32,8,1200,31.93,True,4,500,31.93,True,1,True
l4,4096,32,8,990,31.93,True,4,50,31.93,True,1,True
l4,4096,32,8,990,31.93,True,4,100,31.93,True,1,True
l4,4096,32,8,990,31.93,True,4,200,31.93,True,1,True
l4,4096,32,8,990,31.93,True,4,500,31.93,True,1,True
l4,4096,32,8,780,31.93,True,4,50,31.93,True,1,True
l4,4096,32,8,780,31.93,True,4,100,31.93,True,1,True
l4,4096,32,8,780,31.93,True,4,200,31.93,True,1,True
l4,4096,32,8,780,31.93,True,4,500,31.93,True,1,True
l4,4096,32,8,570,31.93,True,4,50,31.93,True,1,True
l4,4096,32,8,570,31.93,True,4,100,31.93,True,1,True
l4,4096,32,8,570,31.93,True,4,200,31.93,True,1,True
l4,4096,32,8,570,31.93,True,4,500,31.93,True,1,True
l4,4096,32,8,360,31.93,True,4,50,31.93,True,1,True
l4,4096,32,8,360,31.93,True,4,100,31.93,True,1,True
l4,4096,32,8,360,31.93,True,4,200,31.93,True,1,True
l4,4096,32,8,360,31.93,True,4,500,31.93,True,1,True
l4,4096,32,8,210,31.93,True,4,50,31.93,True,1,True
l4,4096,32,8,210,31.93,True,4,100,31.93,True,1,True
l4,4096,32,8,210,31.93,True,4,200,31.93,True,1,True
l4,4096,32,8,210,31.93,True,4,500,31.93,True,1,True
l4,8192,32,1,2040,0.0,False,3,50,0.0,False,0,True
l4,8192,32,1,2040,0.0,False,3,100,0.0,False,0,True
l4,8192,32,1,2040,0.0,False,3,200,0.0,False,0,True
l4,8192,32,1,2040,0.0,False,3,500,0.0,False,0,True
l4,8192,128,1,2040,0.0,False,3,50,0.0,False,0,True
l4,8192,128,1,2040,0.0,False,3,100,0.0,False,0,True
l4,8192,128,1,2040,0.0,False,3,200,0.0,False,0,True
l4,8192,128,1,2040,0.0,False,3,500,0.0,False,0,True
l4,8192,512,1,2040,0.0,False,3,50,0.0,False,0,True
l4,8192,512,1,2040,0.0,False,3,100,0.0,False,0,True
l4,8192,512,1,2040,0.0,False,3,200,0.0,False,0,True
l4,8192,512,1,2040,0.0,False,3,500,0.0,False,0,True
l4,8192,1024,1,2040,0.0,False,3,50,0.0,False,0,True
l4,8192,1024,1,2040,0.0,False,3,100,0.0,False,0,True
l4,8192,1024,1,2040,0.0,False,3,200,0.0,False,0,True
l4,8192,1024,1,2040,0.0,False,3,500,0.0,False,0,True
l4,8192,32,2,2040,0.0,False,2,50,0.0,False,0,True
l4,8192,32,2,2040,0.0,False,2,100,0.0,False,0,True
l4,8192,32,2,2040,0.0,False,2,200,0.0,False,0,True
l4,8192,32,2,2040,0.0,False,2,500,0.0,False,0,True
l4,8192,128,2,2040,0.0,False,2,50,0.0,False,0,True
l4,8192,128,2,2040,0.0,False,2,100,0.0,False,0,True
l4,8192,128,2,2040,0.0,False,2,200,0.0,False,0,True
l4,8192,128,2,2040,0.0,False,2,500,0.0,False,0,True
l4,8192,32,4,2040,30.8,True,2,50,0.0,False,0,True
l4,8192,32,4,2040,30.8,True,2,100,0.0,False,0,True
l4,8192,32,4,2040,30.8,True,2,200,0.0,False,0,True
l4,8192,32,4,2040,30.8,True,2,500,30.8,True,1,True
l4,8192,128,4,2040,0.0,False,2,50,0.0,False,0,True
l4,8192,128,4,2040,0.0,False,2,100,0.0,False,0,True
l4,8192,128,4,2040,0.0,False,2,200,0.0,False,0,True
l4,8192,128,4,2040,0.0,False,2,500,0.0,False,0,True
l4,8192,32,8,2040,31.52,True,2,50,0.0,False,0,True
l4,8192,32,8,2040,31.52,True,2,100,0.0,False,0,True
l4,8192,32,8,2040,31.52,True,2,200,31.52,True,1,True
l4,8192,32,8,2040,31.52,True,2,500,31.52,True,1,True
l4,8192,128,8,2040,125.32,True,2,50,0.0,False,0,True
l4,8192,128,8,2040,125.32,True,2,100,0.0,False,0,True
l4,8192,128,8,2040,125.32,True,2,200,125.32,True,1,True
l4,8192,128,8,2040,125.32,True,2,500,125.32,True,1,True
l4,8192,32,4,1830,30.81,False,1,50,0.0,False,0,True
l4,8192,32,4,1830,30.81,False,1,100,0.0,False,0,True
l4,8192,32,4,1830,30.81,False,1,200,0.0,False,0,True
l4,8192,32,4,1830,30.81,False,1,500,30.81,False,1,True
l4,8192,32,4,1620,30.81,False,1,50,0.0,False,0,True
l4,8192,32,4,1620,30.81,False,1,100,0.0,False,0,True
l4,8192,32,4,1620,30.81,False,1,200,0.0,False,0,True
l4,8192,32,4,1620,30.81,False,1,500,30.81,False,1,True
l4,8192,32,4,1410,30.81,False,1,50,0.0,False,0,True
l4,8192,32,4,1410,30.81,False,1,100,0.0,False,0,True
l4,8192,32,4,1410,30.81,False,1,200,0.0,False,0,True
l4,8192,32,4,1410,30.81,False,1,500,30.81,False,1,True
l4,8192,32,4,1200,30.76,False,1,50,0.0,False,0,True
l4,8192,32,4,1200,30.76,False,1,100,0.0,False,0,True
l4,8192,32,4,1200,30.76,False,1,200,0.0,False,0,True
l4,8192,32,4,1200,30.76,False,1,500,30.76,False,1,True
l4,8192,32,4,990,30.81,False,1,50,0.0,False,0,True
l4,8192,32,4,990,30.81,False,1,100,0.0,False,0,True
l4,8192,32,4,990,30.81,False,1,200,0.0,False,0,True
l4,8192,32,4,990,30.81,False,1,500,30.81,False,1,True
l4,8192,32,4,780,30.76,False,1,50,0.0,False,0,True
l4,8192,32,4,780,30.76,False,1,100,0.0,False,0,True
l4,8192,32,4,780,30.76,False,1,200,0.0,False,0,True
l4,8192,32,4,780,30.76,False,1,500,30.76,False,1,True
l4,8192,32,4,570,30.8,False,1,50,0.0,False,0,True
l4,8192,32,4,570,30.8,False,1,100,0.0,False,0,True
l4,8192,32,4,570,30.8,False,1,200,0.0,False,0,True
l4,8192,32,4,570,30.8,False,1,500,30.8,False,1,True
l4,8192,32,4,360,30.8,False,1,50,0.0,False,0,True
l4,8192,32,4,360,30.8,False,1,100,0.0,False,0,True
l4,8192,32,4,360,30.8,False,1,200,0.0,False,0,True
l4,8192,32,4,360,30.8,False,1,500,30.8,False,1,True
l4,8192,32,4,210,30.81,False,1,50,0.0,False,0,True
l4,8192,32,4,210,30.81,False,1,100,0.0,False,0,True
l4,8192,32,4,210,30.81,False,1,200,0.0,False,0,True
l4,8192,32,4,210,30.81,False,1,500,30.81,False,1,True
l4,8192,32,8,1830,31.55,False,1,50,0.0,False,0,True
l4,8192,32,8,1830,31.55,False,1,100,0.0,False,0,True
l4,8192,32,8,1830,31.55,False,1,200,31.55,False,1,True
l4,8192,32,8,1830,31.55,False,1,500,31.55,False,1,True
l4,8192,32,8,1620,31.55,False,1,50,0.0,False,0,True
l4,8192,32,8,1620,31.55,False,1,100,0.0,False,0,True
l4,8192,32,8,1620,31.55,False,1,200,31.55,False,1,True
l4,8192,32,8,1620,31.55,False,1,500,31.55,False,1,True
l4,8192,32,8,1410,31.5,False,1,50,0.0,False,0,True
l4,8192,32,8,1410,31.5,False,1,100,0.0,False,0,True
l4,8192,32,8,1410,31.5,False,1,200,31.5,False,1,True
l4,8192,32,8,1410,31.5,False,1,500,31.5,False,1,True
l4,8192,32,8,1200,31.55,False,1,50,0.0,False,0,True
l4,8192,32,8,1200,31.55,False,1,100,0.0,False,0,True
l4,8192,32,8,1200,31.55,False,1,200,31.55,False,1,True
l4,8192,32,8,1200,31.55,False,1,500,31.55,False,1,True
l4,8192,32,8,990,31.55,False,1,50,0.0,False,0,True
l4,8192,32,8,990,31.55,False,1,100,0.0,False,0,True
l4,8192,32,8,990,31.55,False,1,200,31.55,False,1,True
l4,8192,32,8,990,31.55,False,1,500,31.55,False,1,True
l4,8192,32,8,780,31.55,False,1,50,0.0,False,0,True
l4,8192,32,8,780,31.55,False,1,100,0.0,False,0,True
l4,8192,32,8,780,31.55,False,1,200,31.55,False,1,True
l4,8192,32,8,780,31.55,False,1,500,31.55,False,1,True
l4,8192,32,8,570,31.55,False,1,50,0.0,False,0,True
l4,8192,32,8,570,31.55,False,1,100,0.0,False,0,True
l4,8192,32,8,570,31.55,False,1,200,31.55,False,1,True
l4,8192,32,8,570,31.55,False,1,500,31.55,False,1,True
l4,8192,32,8,360,31.55,False,1,50,0.0,False,0,True
l4,8192,32,8,360,31.55,False,1,100,0.0,False,0,True
l4,8192,32,8,360,31.55,False,1,200,31.55,False,1,True
l4,8192,32,8,360,31.55,False,1,500,31.55,False,1,True
l4,8192,32,8,210,31.55,False,1,50,0.0,False,0,True
l4,8192,32,8,210,31.55,False,1,100,0.0,False,0,True
l4,8192,32,8,210,31.55,False,1,200,31.55,False,1,True
l4,8192,32,8,210,31.55,False,1,500,31.55,False,1,True
l4,8192,512,4,2040,0.0,False,2,50,0.0,False,0,True
l4,8192,512,4,2040,0.0,False,2,100,0.0,False,0,True
l4,8192,512,4,2040,0.0,False,2,200,0.0,False,0,True
l4,8192,512,4,2040,0.0,False,2,500,0.0,False,0,True
l4,8192,1024,4,2040,0.0,False,2,50,0.0,False,0,True
l4,8192,1024,4,2040,0.0,False,2,100,0.0,False,0,True
l4,8192,1024,4,2040,0.0,False,2,200,0.0,False,0,True
l4,8192,1024,4,2040,0.0,False,2,500,0.0,False,0,True
l4,8192,512,8,2040,0.0,False,2,50,0.0,False,0,True
l4,8192,512,8,2040,0.0,False,2,100,0.0,False,0,True
l4,8192,512,8,2040,0.0,False,2,200,0.0,False,0,True
l4,8192,512,8,2040,0.0,False,2,500,0.0,False,0,True
l4,8192,1024,8,2040,0.0,False,2,50,0.0,False,0,True
l4,8192,1024,8,2040,0.0,False,2,100,0.0,False,0,True
l4,8192,1024,8,2040,0.0,False,2,200,0.0,False,0,True
l4,8192,1024,8,2040,0.0,False,2,500,0.0,False,0,True
l4,1024,32,4,2040,918.1,True,3,50,918.1,True,1,True
l4,1024,32,4,2040,918.1,True,3,100,918.1,True,1,True
l4,1024,32,4,2040,918.1,True,3,200,918.1,True,1,True
l4,1024,32,4,2040,918.1,True,3,500,918.1,True,1,True
l4,1024,32,4,1830,918.25,True,3,50,918.25,True,1,True
l4,1024,32,4,1830,918.25,True,3,100,918.25,True,1,True
l4,1024,32,4,1830,918.25,True,3,200,918.25,True,1,True
l4,1024,32,4,1830,918.25,True,3,500,918.25,True,1,True
l4,1024,32,4,1620,918.35,True,3,50,918.35,True,1,True
l4,1024,32,4,1620,918.35,True,3,100,918.35,True,1,True
l4,1024,32,4,1620,918.35,True,3,200,918.35,True,1,True
l4,1024,32,4,1620,918.35,True,3,500,918.35,True,1,True
l4,1024,32,4,1410,918.33,True,3,50,918.33,True,1,True
l4,1024,32,4,1410,918.33,True,3,100,918.33,True,1,True
l4,1024,32,4,1410,918.33,True,3,200,918.33,True,1,True
l4,1024,32,4,1410,918.33,True,3,500,918.33,True,1,True
l4,1024,32,4,990,918.3,True,3,50,918.3,True,1,True
l4,1024,32,4,990,918.3,True,3,100,918.3,True,1,True
l4,1024,32,4,990,918.3,True,3,200,918.3,True,1,True
l4,1024,32,4,990,918.3,True,3,500,918.3,True,1,True
l4,1024,32,4,780,918.52,True,3,50,918.52,True,1,True
l4,1024,32,4,780,918.52,True,3,100,918.52,True,1,True
l4,1024,32,4,780,918.52,True,3,200,918.52,True,1,True
l4,1024,32,4,780,918.52,True,3,500,918.52,True,1,True
l4,1024,32,4,570,918.08,True,3,50,918.08,True,1,True
l4,1024,32,4,570,918.08,True,3,100,918.08,True,1,True
l4,1024,32,4,570,918.08,True,3,200,918.08,True,1,True
l4,1024,32,4,570,918.08,True,3,500,918.08,True,1,True
l4,1024,32,4,360,918.19,True,3,50,918.19,True,1,True
l4,1024,32,4,360,918.19,True,3,100,918.19,True,1,True
l4,1024,32,4,360,918.19,True,3,200,918.19,True,1,True
l4,1024,32,4,360,918.19,True,3,500,918.19,True,1,True
l4,1024,32,4,210,917.99,True,3,50,917.99,True,1,True
l4,1024,32,4,210,917.99,True,3,100,917.99,True,1,True
l4,1024,32,4,210,917.99,True,3,200,917.99,True,1,True
l4,1024,32,4,210,917.99,True,3,500,917.99,True,1,True
l4,1024,32,8,2040,1524.46,False,3,50,1524.46,False,2,True
l4,1024,32,8,2040,1524.46,False,3,100,1524.46,False,2,True
l4,1024,32,8,2040,1524.46,False,3,200,1524.46,False,2,True
l4,1024,32,8,2040,1524.46,False,3,500,1524.46,False,2,True
l4,1024,32,8,1830,1524.72,False,3,50,1524.72,False,2,True
l4,1024,32,8,1830,1524.72,False,3,100,1524.72,False,2,True
l4,1024,32,8,1830,1524.72,False,3,200,1524.72,False,2,True
l4,1024,32,8,1830,1524.72,False,3,500,1524.72,False,2,True
l4,1024,32,8,1620,1524.86,False,3,50,1524.86,False,2,True
l4,1024,32,8,1620,1524.86,False,3,100,1524.86,False,2,True
l4,1024,32,8,1620,1524.86,False,3,200,1524.86,False,2,True
l4,1024,32,8,1620,1524.86,False,3,500,1524.86,False,2,True
l4,1024,32,8,1410,1524.9,False,3,50,1524.9,False,2,True
l4,1024,32,8,1410,1524.9,False,3,100,1524.9,False,2,True
l4,1024,32,8,1410,1524.9,False,3,200,1524.9,False,2,True
l4,1024,32,8,1410,1524.9,False,3,500,1524.9,False,2,True
l4,2048,32,8,1410,933.22,True,3,50,933.22,True,1,True
l4,2048,32,8,1410,933.22,True,3,100,933.22,True,1,True
l4,2048,32,8,1410,933.22,True,3,200,933.22,True,1,True
l4,2048,32,8,1410,933.22,True,3,500,933.22,True,1,True
l4,1024,32,8,1200,1524.97,False,3,50,1524.97,False,2,True
l4,1024,32,8,1200,1524.97,False,3,100,1524.97,False,2,True
l4,1024,32,8,1200,1524.97,False,3,200,1524.97,False,2,True
l4,1024,32,8,1200,1524.97,False,3,500,1524.97,False,2,True
l4,2048,32,8,1200,933.2,True,3,50,933.2,True,1,True
l4,2048,32,8,1200,933.2,True,3,100,933.2,True,1,True
l4,2048,32,8,1200,933.2,True,3,200,933.2,True,1,True
l4,2048,32,8,1200,933.2,True,3,500,933.2,True,1,True
l4,1024,32,8,990,1525.22,False,3,50,1525.22,False,2,True
l4,1024,32,8,990,1525.22,False,3,100,1525.22,False,2,True
l4,1024,32,8,990,1525.22,False,3,200,1525.22,False,2,True
l4,1024,32,8,990,1525.22,False,3,500,1525.22,False,2,True
l4,2048,32,8,990,933.39,True,3,50,933.39,True,1,True
l4,2048,32,8,990,933.39,True,3,100,933.39,True,1,True
l4,2048,32,8,990,933.39,True,3,200,933.39,True,1,True
l4,2048,32,8,990,933.39,True,3,500,933.39,True,1,True
l4,1024,32,8,780,1524.37,False,3,50,1524.37,False,2,True
l4,1024,32,8,780,1524.37,False,3,100,1524.37,False,2,True
l4,1024,32,8,780,1524.37,False,3,200,1524.37,False,2,True
l4,1024,32,8,780,1524.37,False,3,500,1524.37,False,2,True
l4,2048,32,8,780,933.25,True,3,50,933.25,True,1,True
l4,2048,32,8,780,933.25,True,3,100,933.25,True,1,True
l4,2048,32,8,780,933.25,True,3,200,933.25,True,1,True
l4,2048,32,8,780,933.25,True,3,500,933.25,True,1,True
l4,2048,32,8,570,933.36,True,3,50,933.36,True,1,True
l4,2048,32,8,570,933.36,True,3,100,933.36,True,1,True
l4,2048,32,8,570,933.36,True,3,200,933.36,True,1,True
l4,2048,32,8,570,933.36,True,3,500,933.36,True,1,True
l4,1024,32,8,360,1524.38,False,3,50,1524.38,False,2,True
l4,1024,32,8,360,1524.38,False,3,100,1524.38,False,2,True
l4,1024,32,8,360,1524.38,False,3,200,1524.38,False,2,True
l4,1024,32,8,360,1524.38,False,3,500,1524.38,False,2,True
l4,2048,32,8,360,933.12,True,3,50,933.12,True,1,True
l4,2048,32,8,360,933.12,True,3,100,933.12,True,1,True
l4,2048,32,8,360,933.12,True,3,200,933.12,True,1,True
l4,2048,32,8,360,933.12,True,3,500,933.12,True,1,True
l4,1024,32,8,210,1525.22,False,3,50,1525.22,False,2,True
l4,1024,32,8,210,1525.22,False,3,100,1525.22,False,2,True
l4,1024,32,8,210,1525.22,False,3,200,1525.22,False,2,True
l4,1024,32,8,210,1525.22,False,3,500,1525.22,False,2,True
l4,2048,32,8,210,933.42,True,3,50,933.42,True,1,True
l4,2048,32,8,210,933.42,True,3,100,933.42,True,1,True
l4,2048,32,8,210,933.42,True,3,200,933.42,True,1,True
l4,2048,32,8,210,933.42,True,3,500,933.42,True,1,True
l4,1024,32,2,2040,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,2040,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,2040,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,2040,0.0,False,2,500,0.0,False,0,True
l4,1024,32,2,1830,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,1830,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,1830,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,1830,0.0,False,2,500,0.0,False,0,True
l4,2048,32,2,1830,0.0,False,2,50,0.0,False,0,True
l4,2048,32,2,1830,0.0,False,2,100,0.0,False,0,True
l4,2048,32,2,1830,0.0,False,2,200,0.0,False,0,True
l4,2048,32,2,1830,0.0,False,2,500,0.0,False,0,True
l4,4096,32,2,1830,0.0,False,2,50,0.0,False,0,True
l4,4096,32,2,1830,0.0,False,2,100,0.0,False,0,True
l4,4096,32,2,1830,0.0,False,2,200,0.0,False,0,True
l4,4096,32,2,1830,0.0,False,2,500,0.0,False,0,True
l4,1024,32,2,1620,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,1620,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,1620,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,1620,0.0,False,2,500,0.0,False,0,True
l4,2048,32,2,1620,0.0,False,2,50,0.0,False,0,True
l4,2048,32,2,1620,0.0,False,2,100,0.0,False,0,True
l4,2048,32,2,1620,0.0,False,2,200,0.0,False,0,True
l4,2048,32,2,1620,0.0,False,2,500,0.0,False,0,True
l4,4096,32,2,1620,0.0,False,2,50,0.0,False,0,True
l4,4096,32,2,1620,0.0,False,2,100,0.0,False,0,True
l4,4096,32,2,1620,0.0,False,2,200,0.0,False,0,True
l4,4096,32,2,1620,0.0,False,2,500,0.0,False,0,True
l4,1024,32,2,1410,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,1410,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,1410,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,1410,0.0,False,2,500,0.0,False,0,True
l4,2048,32,2,1410,0.0,False,2,50,0.0,False,0,True
l4,2048,32,2,1410,0.0,False,2,100,0.0,False,0,True
l4,2048,32,2,1410,0.0,False,2,200,0.0,False,0,True
l4,2048,32,2,1410,0.0,False,2,500,0.0,False,0,True
l4,4096,32,2,1410,0.0,False,2,50,0.0,False,0,True
l4,4096,32,2,1410,0.0,False,2,100,0.0,False,0,True
l4,4096,32,2,1410,0.0,False,2,200,0.0,False,0,True
l4,4096,32,2,1410,0.0,False,2,500,0.0,False,0,True
l4,1024,32,2,1200,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,1200,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,1200,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,1200,0.0,False,2,500,0.0,False,0,True
l4,2048,32,2,1200,0.0,False,2,50,0.0,False,0,True
l4,2048,32,2,1200,0.0,False,2,100,0.0,False,0,True
l4,2048,32,2,1200,0.0,False,2,200,0.0,False,0,True
l4,2048,32,2,1200,0.0,False,2,500,0.0,False,0,True
l4,4096,32,2,1200,0.0,False,2,50,0.0,False,0,True
l4,4096,32,2,1200,0.0,False,2,100,0.0,False,0,True
l4,4096,32,2,1200,0.0,False,2,200,0.0,False,0,True
l4,4096,32,2,1200,0.0,False,2,500,0.0,False,0,True
l4,1024,32,2,990,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,990,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,990,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,990,0.0,False,2,500,0.0,False,0,True
l4,2048,32,2,990,0.0,False,2,50,0.0,False,0,True
l4,2048,32,2,990,0.0,False,2,100,0.0,False,0,True
l4,2048,32,2,990,0.0,False,2,200,0.0,False,0,True
l4,2048,32,2,990,0.0,False,2,500,0.0,False,0,True
l4,4096,32,2,990,0.0,False,2,50,0.0,False,0,True
l4,4096,32,2,990,0.0,False,2,100,0.0,False,0,True
l4,4096,32,2,990,0.0,False,2,200,0.0,False,0,True
l4,4096,32,2,990,0.0,False,2,500,0.0,False,0,True
l4,1024,32,2,780,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,780,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,780,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,780,0.0,False,2,500,0.0,False,0,True
l4,2048,32,2,780,0.0,False,2,50,0.0,False,0,True
l4,2048,32,2,780,0.0,False,2,100,0.0,False,0,True
l4,2048,32,2,780,0.0,False,2,200,0.0,False,0,True
l4,2048,32,2,780,0.0,False,2,500,0.0,False,0,True
