canary_active_at_end,canary_active_at_start,control_inclusive_ttft_ms,d_mhz,duration_s,end,endpoints,energy_j,frequency_changed,frequency_source,inference,mean_power_w,observed_output_tokens,p_mhz,phase,request_id,service_sequence,settle_wait_s,start,table_hit,table_revision,tpot_ms,ttft_ms,window_index,window_request_index,workload_id
,,231.19854927062988,975,7.517336368560791,1788699574.9621458,"{""P1"": {""energy_j"": 475.34549471735954, ""clock_match_fraction"": null, ""mean_power_w"": 63.23323467410111, ""samples"": 70}, ""D1"": {""energy_j"": 435.14742328599095, ""clock_match_fraction"": null, ""mean_power_w"": 57.885852375300956, ""samples"": 65}}",910.4929180033505,False,table,"{""start"": 1788699567.4498434, ""end"": 1788699574.9621458, ""duration_s"": 7.512302398681641, ""energy_j"": 909.8141954690218, ""mean_power_w"": 121.1099004252928, ""endpoints"": {""P1"": {""energy_j"": 474.7649567127228, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.19832875684569, ""samples"": 70}, ""D1"": {""energy_j"": 435.049238756299, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.91157166844712, ""samples"": 65}}}",121.11908704940207,128,1200,production,production-00326,326,0.0,1788699567.4448094,True,1,57.32437835430624,226.16209101397544,6,54,balanced_medium
,,231.02879524230957,975,7.516849040985107,1788699587.5641778,"{""P1"": {""energy_j"": 479.2551382482052, ""clock_match_fraction"": null, ""mean_power_w"": 63.75745151127809, ""samples"": 70}, ""D1"": {""energy_j"": 437.3522680848837, ""clock_match_fraction"": null, ""mean_power_w"": 58.18292554503226, ""samples"": 65}}",916.6074063330889,False,table,"{""start"": 1788699580.051748, ""end"": 1788699587.5641778, ""duration_s"": 7.512429714202881, ""energy_j"": 916.1742431148887, ""mean_power_w"": 121.95445121872943, ""endpoints"": {""P1"": {""energy_j"": 478.9953393340111, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.76037547857919, ""samples"": 70}, ""D1"": {""energy_j"": 437.1789037808776, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.19407574015023, ""samples"": 65}}}",121.94037705631035,128,1200,production,production-00327,327,0.0,1788699580.0473287,True,1,57.32449623627779,226.60642594564706,6,55,balanced_medium
,,229.98046875,975,7.515285491943359,1788699600.2165768,"{""P1"": {""energy_j"": 479.61628463864326, ""clock_match_fraction"": null, ""mean_power_w"": 63.81877111026696, ""samples"": 70}, ""D1"": {""energy_j"": 435.52901063486934, ""clock_match_fraction"": null, ""mean_power_w"": 57.95242391014569, ""samples"": 65}}",915.1452952735126,False,table,"{""start"": 1788699592.7053256, ""end"": 1788699600.2165768, ""duration_s"": 7.511251211166382, ""energy_j"": 914.707832030952, ""mean_power_w"": 121.77835706934263, ""endpoints"": {""P1"": {""energy_j"": 479.25657591223717, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.80515874635699, ""samples"": 70}, ""D1"": {""energy_j"": 435.4512561187148, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.973198322985645, ""samples"": 65}}}",121.77119502041265,128,1200,production,production-00328,328,0.0,1788699592.7012913,True,1,57.327001197006936,225.9430419653654,6,56,balanced_medium
both_heavy,,3971.7764854431152,1500,18.805476903915405,1788699624.1660602,"{""P1"": {""energy_j"": 1519.7463517785072, ""clock_match_fraction"": null, ""mean_power_w"": 80.81402878233243, ""samples"": 174}, ""D1"": {""energy_j"": 1110.011368073523, ""clock_match_fraction"": null, ""mean_power_w"": 59.02596215692953, ""samples"": 162}}",2629.7577198520303,True,safe_high,"{""start"": 1788699608.8640678, ""end"": 1788699624.1660602, ""duration_s"": 15.301992416381836, ""energy_j"": 2286.2322529517114, ""mean_power_w"": 149.40748830225158, ""endpoints"": {""P1"": {""energy_j"": 1255.5057584643364, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.04851527179109, ""samples"": 142}, ""D1"": {""energy_j"": 1030.726494487375, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.35897303046049, ""samples"": 130}}}",139.83999093926195,256,2520,production,production-00329,329,0.5,1788699605.3605833,False,0,58.14311623153295,468.28591893427074,7,1,both_heavy
both_heavy,both_heavy,467.76556968688965,1500,15.301284313201904,1788699644.599827,"{""P1"": {""energy_j"": 1257.009912610054, ""clock_match_fraction"": null, ""mean_power_w"": 82.15061473797395, ""samples"": 142}, ""D1"": {""energy_j"": 1034.2265930064023, ""clock_match_fraction"": null, ""mean_power_w"": 67.59083563423984, ""samples"": 129}}",2291.2365056164563,False,safe_high,"{""start"": 1788699629.3028862, ""end"": 1788699644.599827, ""duration_s"": 15.296940803527832, ""energy_j"": 2290.734354611486, ""mean_power_w"": 149.7511420115576, ""endpoints"": {""P1"": {""energy_j"": 1256.5999247133732, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.14713914716673, ""samples"": 142}, ""D1"": {""energy_j"": 1034.134429898113, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.60400286439086, ""samples"": 129}}}",149.7414503722138,256,2520,production,production-00330,330,0.0,1788699629.2985427,False,0,58.144731623321476,463.4179190034047,7,2,both_heavy
both_heavy,both_heavy,469.38467025756836,1500,15.303466796875,1788699665.0330017,"{""P1"": {""energy_j"": 1259.6129522621632, ""clock_match_fraction"": null, ""mean_power_w"": 82.3089937058823, ""samples"": 142}, ""D1"": {""energy_j"": 1034.4428781196475, ""clock_match_fraction"": null, ""mean_power_w"": 67.59532933615296, ""samples"": 130}}",2294.0558303818107,False,safe_high,"{""start"": 1788699649.7333355, ""end"": 1788699665.0330017, ""duration_s"": 15.299666166305542, ""energy_j"": 2293.701919142157, ""mean_power_w"": 149.91842921341492, ""endpoints"": {""P1"": {""energy_j"": 1259.3408728837967, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.31165694694982, ""samples"": 142}, ""D1"": {""energy_j"": 1034.3610462583601, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.60677226646511, ""samples"": 130}}}",149.90432304203526,256,2520,production,production-00331,331,0.0,1788699649.7295349,False,0,58.143327619387385,465.5803570058197,7,3,both_heavy
both_heavy,both_heavy,467.81158447265625,1500,15.301332235336304,1788699685.464733,"{""P1"": {""energy_j"": 1263.5762277841568, ""clock_match_fraction"": null, ""mean_power_w"": 82.57949101099203, ""samples"": 142}, ""D1"": {""energy_j"": 1037.1728934384882, ""clock_match_fraction"": null, ""mean_power_w"": 67.78317583636812, ""samples"": 129}}",2300.749121222645,False,safe_high,"{""start"": 1788699670.1668735, ""end"": 1788699685.464733, ""duration_s"": 15.29785943031311, ""energy_j"": 2300.4261556603014, ""mean_power_w"": 150.375689235446, ""endpoints"": {""P1"": {""energy_j"": 1263.324175477028, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.58176127398045, ""samples"": 142}, ""D1"": {""energy_j"": 1037.1019801832736, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.79392796146556, ""samples"": 129}}}",150.36266684736015,256,2520,production,production-00332,332,0.0,1788699670.1634007,False,0,58.144604478615754,464.3352560233325,7,4,both_heavy
both_heavy,both_heavy,466.8879508972168,1500,15.300780057907104,1788699705.899743,"{""P1"": {""energy_j"": 1263.6638772785664, ""clock_match_fraction"": null, ""mean_power_w"": 82.58819958826432, ""samples"": 142}, ""D1"": {""energy_j"": 1035.983344066888, ""clock_match_fraction"": null, ""mean_power_w"": 67.70787764716053, ""samples"": 130}}",2299.6472213454545,False,safe_high,"{""start"": 1788699690.6036065, ""end"": 1788699705.899743, ""duration_s"": 15.296136617660522, ""energy_j"": 2299.2084020525217, ""mean_power_w"": 150.3130142939437, ""endpoints"": {""P1"": {""energy_j"": 1263.3250180184841, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.5911175871613, ""samples"": 142}, ""D1"": {""energy_j"": 1035.8833840340376, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.72189670678239, ""samples"": 130}}}",150.29607723542486,256,2520,production,production-00333,333,0.0,1788699690.598963,False,0,58.1435188979787,462.240940076299,7,5,both_heavy
both_heavy,both_heavy,472.9962348937988,1500,15.307671070098877,1788699726.3367639,"{""P1"": {""energy_j"": 1264.3127272725105, ""clock_match_fraction"": null, ""mean_power_w"": 82.5934083299024, ""samples"": 142}, ""D1"": {""energy_j"": 1037.9218101873994, ""clock_match_fraction"": null, ""mean_power_w"": 67.80403141891493, ""samples"": 129}}",2302.23453745991,False,safe_high,"{""start"": 1788699711.0324721, ""end"": 1788699726.3367639, ""duration_s"": 15.304291725158691, ""energy_j"": 2301.9213428646326, ""mean_power_w"": 150.41018455499702, ""endpoints"": {""P1"": {""energy_j"": 1264.0677390396595, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.59563799098663, ""samples"": 142}, ""D1"": {""energy_j"": 1037.853603824973, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.8145465640104, ""samples"": 129}}}",150.39743974881733,256,2520,production,production-00334,334,0.0,1788699711.0290928,False,0,58.1446778663781,469.613517052494,7,6,both_heavy
both_heavy,both_heavy,463.8686180114746,1500,15.296972036361694,1788699746.7129726,"{""P1"": {""energy_j"": 1263.9203266501427, ""clock_match_fraction"": null, ""mean_power_w"": 82.62552377331531, ""samples"": 142}, ""D1"": {""energy_j"": 1036.815077226609, ""clock_match_fraction"": null, ""mean_power_w"": 67.77910522174231, ""samples"": 129}}",2300.7354038767517,False,safe_high,"{""start"": 1788699731.419029, ""end"": 1788699746.7129726, ""duration_s"": 15.293943643569946, ""energy_j"": 2300.4528106078506, ""mean_power_w"": 150.4159335368699, ""endpoints"": {""P1"": {""energy_j"": 1263.6995575726032, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.6274495985803, ""samples"": 142}, ""D1"": {""energy_j"": 1036.7532530352473, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.78848393828957, ""samples"": 129}}}",150.4046289950576,256,2520,production,production-00335,335,0.0,1788699731.4160006,False,0,58.14194243912603,460.8382710721344,7,7,both_heavy
both_heavy,both_heavy,466.9206142425537,1500,15.299896717071533,1788699767.0921767,"{""P1"": {""energy_j"": 1261.5757453143597, ""clock_match_fraction"": null, ""mean_power_w"": 82.45648769031891, ""samples"": 142}, ""D1"": {""energy_j"": 1038.5148616358638, ""clock_match_fraction"": null, ""mean_power_w"": 67.87724654880154, ""samples"": 130}}",2300.0906069502234,False,safe_high,"{""start"": 1788699751.7964902, ""end"": 1788699767.0921767, ""duration_s"": 15.295686483383179, ""energy_j"": 2299.6129013709724, ""mean_power_w"": 150.3438831509269, ""endpoints"": {""P1"": {""energy_j"": 1261.2703667283058, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.45921934255882, ""samples"": 142}, ""D1"": {""energy_j"": 1038.3425346426666, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.88466380836806, ""samples"": 130}}}",150.33373423912045,256,2520,production,production-00336,336,0.0,1788699751.79228,False,0,58.14090457233582,462.70769101101905,7,8,both_heavy
both_heavy,both_heavy,468.9595699310303,1500,15.30150556564331,1788699787.5231156,"{""P1"": {""energy_j"": 1265.3912874758244, ""clock_match_fraction"": null, ""mean_power_w"": 82.6971752581671, ""samples"": 142}, ""D1"": {""energy_j"": 1035.9851065948606, ""clock_match_fraction"": null, ""mean_power_w"": 67.70478252290236, ""samples"": 129}}",2301.376394070685,False,safe_high,"{""start"": 1788699772.2261853, ""end"": 1788699787.5231156, ""duration_s"": 15.296930313110352, ""energy_j"": 2300.947566397488, ""mean_power_w"": 150.4189088464006, ""endpoints"": {""P1"": {""energy_j"": 1265.0607770383358, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.7003033382525, ""samples"": 142}, ""D1"": {""energy_j"": 1035.8867893591523, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.7186055081481, ""samples"": 129}}}",150.40195778106948,256,2520,production,production-00337,337,0.0,1788699772.22161,False,0,58.14070033329521,464.3800520570949,7,9,both_heavy
both_heavy,both_heavy,464.36381340026855,1500,15.2975754737854,1788699807.9537995,"{""P1"": {""energy_j"": 1264.270819813013, ""clock_match_fraction"": null, ""mean_power_w"": 82.64517615745864, ""samples"": 142}, ""D1"": {""energy_j"": 1040.3813897296786, ""clock_match_fraction"": null, ""mean_power_w"": 68.00956082959172, ""samples"": 130}}",2304.6522095426917,False,safe_high,"{""start"": 1788699792.6603706, ""end"": 1788699807.9537995, ""duration_s"": 15.293428897857666, ""energy_j"": 2304.2585972100496, ""mean_power_w"": 150.66984733115245, ""endpoints"": {""P1"": {""energy_j"": 1263.9666334986687, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.6476941136286, ""samples"": 142}, ""D1"": {""energy_j"": 1040.291963711381, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.02215321752384, ""samples"": 130}}}",150.65473698705034,256,2520,production,production-00338,338,0.0,1788699792.656224,False,0,58.140733105806156,460.21350799128413,7,10,both_heavy
both_heavy,both_heavy,465.8679962158203,1500,15.299779891967773,1788699828.4897747,"{""P1"": {""energy_j"": 1264.5339087545872, ""clock_match_fraction"": null, ""mean_power_w"": 82.65046410363422, ""samples"": 142}, ""D1"": {""energy_j"": 1038.0633880384266, ""clock_match_fraction"": null, ""mean_power_w"": 67.84825633886402, ""samples"": 129}}",2302.597296793014,False,safe_high,"{""start"": 1788699813.1940491, ""end"": 1788699828.4897747, ""duration_s"": 15.295725584030151, ""energy_j"": 2302.2374909594655, ""mean_power_w"": 150.515088565865, ""endpoints"": {""P1"": {""energy_j"": 1264.2555683255196, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.65417429072434, ""samples"": 142}, ""D1"": {""energy_j"": 1037.981922633946, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.86091427514066, ""samples"": 129}}}",150.49872044249824,256,2520,production,production-00339,339,0.0,1788699813.1899948,False,0,58.14403331354626,461.8122230749577,7,11,both_heavy
both_heavy,both_heavy,463.9739990234375,1500,15.298421859741211,1788699848.968073,"{""P1"": {""energy_j"": 1261.7188990414143, ""clock_match_fraction"": null, ""mean_power_w"": 82.47379439585919, ""samples"": 142}, ""D1"": {""energy_j"": 1039.349607605487, ""clock_match_fraction"": null, ""mean_power_w"": 67.93835450051243, ""samples"": 129}}",2301.0685066469014,False,safe_high,"{""start"": 1788699833.6729376, ""end"": 1788699848.968073, ""duration_s"": 15.295135259628296, ""energy_j"": 2300.7621848657727, ""mean_power_w"": 150.42444187719371, ""endpoints"": {""P1"": {""energy_j"": 1261.4821291565895, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.47603618689713, ""samples"": 142}, ""D1"": {""energy_j"": 1039.2800557091832, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.94840569029658, ""samples"": 129}}}",150.4121488963716,256,2520,production,production-00340,340,0.0,1788699833.669651,False,0,58.14652519994507,460.68186894990504,7,12,both_heavy
both_heavy,both_heavy,463.73605728149414,1500,15.29644227027893,1788699869.3939867,"{""P1"": {""energy_j"": 1264.1712293028831, ""clock_match_fraction"": null, ""mean_power_w"": 82.64478804716406, ""samples"": 142}, ""D1"": {""energy_j"": 1036.2042192593217, ""clock_match_fraction"": null, ""mean_power_w"": 67.7415179915837, ""samples"": 129}}",2300.375448562205,False,safe_high,"{""start"": 1788699854.1012816, ""end"": 1788699869.3939867, ""duration_s"": 15.292705059051514, ""energy_j"": 2300.030672714114, ""mean_power_w"": 150.4005121286742, ""endpoints"": {""P1"": {""energy_j"": 1263.9011162221432, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.64732180093016, ""samples"": 142}, ""D1"": {""energy_j"": 1036.129556491971, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.75319032774402, ""samples"": 129}}}",150.38630603874776,256,2520,production,production-00341,341,0.0,1788699854.0975444,False,0,58.140979427387755,459.9956680322066,7,13,both_heavy
both_heavy,both_heavy,465.40093421936035,1500,15.299759149551392,1788699889.82578,"{""P1"": {""energy_j"": 1260.0918572247028, ""clock_match_fraction"": null, ""mean_power_w"": 82.36024141998669, ""samples"": 142}, ""D1"": {""energy_j"": 1036.8081682734191, ""clock_match_fraction"": null, ""mean_power_w"": 67.76630652410104, ""samples"": 128}}",2296.900025498122,False,safe_high,"{""start"": 1788699874.5299556, ""end"": 1788699889.82578, ""duration_s"": 15.2958242893219, ""energy_j"": 2296.1715057194233, ""mean_power_w"": 150.1175394203759, ""endpoints"": {""P1"": {""energy_j"": 1259.443221628666, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.33902258591519, ""samples"": 142}, ""D1"": {""energy_j"": 1036.7282840907574, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.7785168344607, ""samples"": 128}}}",150.12654794408775,256,2520,production,production-00342,342,0.0,1788699874.5260208,False,0,58.145546521443656,461.4621960790828,7,14,both_heavy
both_heavy,both_heavy,467.3609733581543,1500,15.301060914993286,1788699910.214579,"{""P1"": {""energy_j"": 1259.3474035561085, ""clock_match_fraction"": null, ""mean_power_w"": 82.30458074460003, ""samples"": 142}, ""D1"": {""energy_j"": 1036.8665517531335, ""clock_match_fraction"": null, ""mean_power_w"": 67.7643568320889, ""samples"": 128}}",2296.213955309242,False,safe_high,"{""start"": 1788699894.916619, ""end"": 1788699910.214579, ""duration_s"": 15.297960042953491, ""energy_j"": 2295.774707213044, ""mean_power_w"": 150.0706434561854, ""endpoints"": {""P1"": {""energy_j"": 1259.0387392640114, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.30108692458944, ""samples"": 142}, ""D1"": {""energy_j"": 1036.7359679490328, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.76955653159597, ""samples"": 128}}}",150.0689375766889,256,2520,production,production-00343,343,0.0,1788699894.9135182,False,0,58.144701525623745,464.257768006064,7,15,both_heavy
both_heavy,both_heavy,471.254825592041,1500,15.304785013198853,1788699930.6577706,"{""P1"": {""energy_j"": 1264.620843887329, ""clock_match_fraction"": null, ""mean_power_w"": 82.62911519480474, ""samples"": 142}, ""D1"": {""energy_j"": 1036.2272868044674, ""clock_match_fraction"": null, ""mean_power_w"": 67.70609883842371, ""samples"": 129}}",2300.8481306917965,False,safe_high,"{""start"": 1788699915.3567562, ""end"": 1788699930.6577706, ""duration_s"": 15.301014423370361, ""energy_j"": 2300.5050873868167, ""mean_power_w"": 150.3498411107362, ""endpoints"": {""P1"": {""energy_j"": 1264.3559891879559, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.63216765921169, ""samples"": 142}, ""D1"": {""energy_j"": 1036.1490981988609, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.71767345152452, ""samples"": 129}}}",150.33521403322845,256,2520,production,production-00344,344,0.0,1788699915.3529856,False,0,58.14363616883901,467.47999999206513,7,16,both_heavy
both_heavy,both_heavy,464.5824432373047,1500,15.299079895019531,1788699951.0947814,"{""P1"": {""energy_j"": 1262.1900438666344, ""clock_match_fraction"": null, ""mean_power_w"": 82.50104271156387, ""samples"": 142}, ""D1"": {""energy_j"": 1034.1684303991497, ""clock_match_fraction"": null, ""mean_power_w"": 67.59677297559661, ""samples"": 129}}",2296.358474265784,False,safe_high,"{""start"": 1788699935.7992635, ""end"": 1788699951.0947814, ""duration_s"": 15.295517921447754, ""energy_j"": 2295.953595675528, ""mean_power_w"": 150.1062996014071, ""endpoints"": {""P1"": {""energy_j"": 1261.9295472204685, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.50322438908458, ""samples"": 142}, ""D1"": {""energy_j"": 1034.0240484550595, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.60307521232252, ""samples"": 129}}}",150.09781568716048,256,2520,production,production-00345,345,0.0,1788699935.7957015,False,0,58.14531817256162,461.0172890825197,7,17,both_heavy
both_heavy,both_heavy,470.6459045410156,1500,15.304422855377197,1788699971.530265,"{""P1"": {""energy_j"": 1264.963922291994, ""clock_match_fraction"": null, ""mean_power_w"": 82.65348744252384, ""samples"": 143}, ""D1"": {""energy_j"": 1035.6631152667105, ""clock_match_fraction"": null, ""mean_power_w"": 67.67083770838383, ""samples"": 130}}",2300.6270375587046,False,safe_high,"{""start"": 1788699956.2295566, ""end"": 1788699971.530265, ""duration_s"": 15.300708532333374, ""energy_j"": 2300.271640393883, ""mean_power_w"": 150.33758963076522, ""endpoints"": {""P1"": {""energy_j"": 1264.6916593015194, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.65575784474163, ""samples"": 142}, ""D1"": {""energy_j"": 1035.5799810923636, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.68183178602361, ""samples"": 130}}}",150.32432515090767,256,2520,production,production-00346,346,0.0,1788699956.2258422,False,0,58.1429399175606,466.92962397355586,7,18,both_heavy
both_heavy,both_heavy,463.81545066833496,1500,15.297538757324219,1788699991.9578974,"{""P1"": {""energy_j"": 1263.479450136423, ""clock_match_fraction"": null, ""mean_power_w"": 82.5936426885331, ""samples"": 142}, ""D1"": {""energy_j"": 1033.8308430351317, ""clock_match_fraction"": null, ""mean_power_w"": 67.58151487213262, ""samples"": 130}}",2297.310293171555,False,safe_high,"{""start"": 1788699976.6648896, ""end"": 1788699991.9578974, ""duration_s"": 15.293007850646973, ""energy_j"": 2296.2531641051173, ""mean_power_w"": 150.1505254251193, ""endpoints"": {""P1"": {""energy_j"": 1262.5144265294075, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.55501068587999, ""samples"": 142}, ""D1"": {""energy_j"": 1033.7387375757098, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.5955147392393, ""samples"": 130}}}",150.1751575606657,256,2520,production,production-00347,347,0.0,1788699976.6603587,False,0,58.14373436447817,459.2799859819934,7,19,both_heavy
both_heavy,both_heavy,465.93713760375977,1500,15.299197435379028,1788700012.4026966,"{""P1"": {""energy_j"": 1266.7417085766792, ""clock_match_fraction"": null, ""mean_power_w"": 82.7979189056917, ""samples"": 142}, ""D1"": {""energy_j"": 1037.666874807328, ""clock_match_fraction"": null, ""mean_power_w"": 67.82492213661797, ""samples"": 130}}",2304.408583384007,False,safe_high,"{""start"": 1788699997.107581, ""end"": 1788700012.4026966, ""duration_s"": 15.29511570930481, ""energy_j"": 2303.7366300448775, ""mean_power_w"": 150.61910441405786, ""endpoints"": {""P1"": {""energy_j"": 1266.1532454192638, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.78154081887706, ""samples"": 142}, ""D1"": {""energy_j"": 1037.5833846256137, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.83756359518078, ""samples"": 130}}}",150.6228410423097,256,2520,production,production-00348,348,0.0,1788699997.1034992,False,0,58.1433058273522,461.85066003818065,7,20,both_heavy
both_heavy,both_heavy,464.5428657531738,1500,15.298472881317139,1788700032.8325636,"{""P1"": {""energy_j"": 1264.1320244073868, ""clock_match_fraction"": null, ""mean_power_w"": 82.63125569553907, ""samples"": 142}, ""D1"": {""energy_j"": 1036.3616701886058, ""clock_match_fraction"": null, ""mean_power_w"": 67.74281839949107, ""samples"": 128}}",2300.4936945959926,False,safe_high,"{""start"": 1788700017.5379577, ""end"": 1788700032.8325636, ""duration_s"": 15.29460597038269, ""energy_j"": 2300.1398379951715, ""mean_power_w"": 150.38895689429907, ""endpoints"": {""P1"": {""energy_j"": 1263.8566581010818, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.6341430794937, ""samples"": 142}, ""D1"": {""energy_j"": 1036.2831798940897, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.75481381480536, ""samples"": 127}}}",150.37407409503012,256,2520,production,production-00349,349,0.0,1788700017.5340908,False,0,58.14505849791435,460.67195502109826,7,21,both_heavy
both_heavy,both_heavy,470.2291488647461,1500,15.304486989974976,1788700053.2164164,"{""P1"": {""energy_j"": 1263.4396918416023, ""clock_match_fraction"": null, ""mean_power_w"": 82.55354737922308, ""samples"": 142}, ""D1"": {""energy_j"": 1034.3352122753859, ""clock_match_fraction"": null, ""mean_power_w"": 67.58378852900557, ""samples"": 128}}",2297.774904116988,False,safe_high,"{""start"": 1788700037.9160712, ""end"": 1788700053.2164164, ""duration_s"": 15.300345182418823, ""energy_j"": 2297.3873224444687, ""mean_power_w"": 150.152646561486, ""endpoints"": {""P1"": {""energy_j"": 1263.1360095441341, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.55604657831947, ""samples"": 142}, ""D1"": {""energy_j"": 1034.2513129003346, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.59659998316654, ""samples"": 128}}}",150.13733590822866,256,2520,production,production-00350,350,0.0,1788700037.9119294,False,0,58.14473276464816,466.08369692694396,7,22,both_heavy
both_heavy,both_heavy,465.75236320495605,1500,15.299686431884766,1788700073.6493983,"{""P1"": {""energy_j"": 1264.8151780068874, ""clock_match_fraction"": null, ""mean_power_w"": 82.66935297255469, ""samples"": 142}, ""D1"": {""energy_j"": 1031.111423626542, ""clock_match_fraction"": null, ""mean_power_w"": 67.39428472714913, ""samples"": 130}}",2295.9266016334295,False,safe_high,"{""start"": 1788700058.3533554, ""end"": 1788700073.6493983, ""duration_s"": 15.296042919158936, ""energy_j"": 2295.506410676986, ""mean_power_w"": 150.0719122461253, ""endpoints"": {""P1"": {""energy_j"": 1264.5499222278595, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.67170332295274, ""samples"": 142}, ""D1"": {""energy_j"": 1030.9564884491265, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.40020892317256, ""samples"": 130}}}",150.0636376997038,256,2520,production,production-00351,351,0.0,1788700058.349712,False,0,58.14474455683547,462.1070510474965,7,23,both_heavy
both_heavy,both_heavy,467.987060546875,1500,15.30202317237854,1788700094.1318915,"{""P1"": {""energy_j"": 1258.5169750750065, ""clock_match_fraction"": null, ""mean_power_w"": 82.24513588155698, ""samples"": 143}, ""D1"": {""energy_j"": 1033.927121449262, ""clock_match_fraction"": null, ""mean_power_w"": 67.56800128989406, ""samples"": 129}}",2292.4440965242684,False,safe_high,"{""start"": 1788700078.8332834, ""end"": 1788700094.1318915, ""duration_s"": 15.29860806465149, ""energy_j"": 2291.9266508221626, ""mean_power_w"": 149.812756895042, ""endpoints"": {""P1"": {""energy_j"": 1258.0724195837975, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.23443690218213, ""samples"": 142}, ""D1"": {""energy_j"": 1033.8542312383652, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.57831999285989, ""samples"": 129}}}",149.81313717145102,256,2520,production,production-00352,352,0.0,1788700078.8298683,False,0,58.14332814485419,464.56762007437646,7,24,both_heavy
both_heavy,both_heavy,458.7867259979248,1500,15.293093204498291,1788700114.5611415,"{""P1"": {""energy_j"": 1263.6214821636677, ""clock_match_fraction"": null, ""mean_power_w"": 82.62693918533026, ""samples"": 142}, ""D1"": {""energy_j"": 1036.825008612126, ""clock_match_fraction"": null, ""mean_power_w"": 67.79694563733881, ""samples"": 129}}",2300.446490775794,False,safe_high,"{""start"": 1788700099.2723062, ""end"": 1788700114.5611415, ""duration_s"": 15.288835287094116, ""energy_j"": 2300.0239744521677, ""mean_power_w"": 150.4381420338608, ""endpoints"": {""P1"": {""energy_j"": 1263.2857401669025, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.62799071642101, ""samples"": 142}, ""D1"": {""energy_j"": 1036.7382342852652, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.8101513174398, ""samples"": 129}}}",150.42388482266907,256,2520,production,production-00353,353,0.0,1788700099.2680483,False,0,58.145732615672635,454.5272069517523,7,25,both_heavy
