gpu_type,phase,slo_ms,target,p_th,rho_th,false_safe,false_unsafe,true_safe,true_unsafe,unsafe_support,safe_support,false_safe_rate_pct,false_unsafe_rate_pct,safe_precision_pct,admit_rate_pct
l4,decode,500,p99_tpot,0.01,0.9,0,292,276,26,26,568,0.0,51.41,100.0,46.46
l4,decode,500,p99_tpot,0.01,0.8,0,292,276,26,26,568,0.0,51.41,100.0,46.46
l4,decode,500,p99_tpot,0.01,0.7,0,292,276,26,26,568,0.0,51.41,100.0,46.46
l4,decode,500,p99_tpot,0.01,0.6,0,294,274,26,26,568,0.0,51.76,100.0,46.13
l4,decode,500,p99_tpot,0.01,0.5,0,296,272,26,26,568,0.0,52.11,100.0,45.79
l4,decode,500,p99_tpot,0.01,0.4,0,298,270,26,26,568,0.0,52.46,100.0,45.45
l4,decode,500,p99_tpot,0.01,0.3,0,301,267,26,26,568,0.0,52.99,100.0,44.95
l4,decode,500,p99_tpot,0.01,0.2,0,309,259,26,26,568,0.0,54.4,100.0,43.6
l4,decode,500,p99_tpot,0.01,0.1,0,326,242,26,26,568,0.0,57.39,100.0,40.74
l4,decode,1000,p99_tpot,0.5,1.0,1,54,539,0,1,593,100.0,9.11,99.81,90.91
l4,decode,1000,p99_tpot,0.5,0.9,1,62,531,0,1,593,100.0,10.46,99.81,89.56
l4,decode,1000,p99_tpot,0.5,0.8,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.5,0.7,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.5,0.6,1,69,524,0,1,593,100.0,11.64,99.81,88.38
l4,decode,1000,p99_tpot,0.5,0.5,1,76,517,0,1,593,100.0,12.82,99.81,87.21
l4,decode,1000,p99_tpot,0.5,0.4,1,85,508,0,1,593,100.0,14.33,99.8,85.69
l4,decode,1000,p99_tpot,0.5,0.3,1,90,503,0,1,593,100.0,15.18,99.8,84.85
l4,decode,1000,p99_tpot,0.5,0.2,1,110,483,0,1,593,100.0,18.55,99.79,81.48
l4,decode,1000,p99_tpot,0.5,0.1,1,156,437,0,1,593,100.0,26.31,99.77,73.74
l4,decode,1000,p99_tpot,0.4,1.0,1,54,539,0,1,593,100.0,9.11,99.81,90.91
l4,decode,1000,p99_tpot,0.4,0.9,1,62,531,0,1,593,100.0,10.46,99.81,89.56
l4,decode,1000,p99_tpot,0.4,0.8,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.4,0.7,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.4,0.6,1,69,524,0,1,593,100.0,11.64,99.81,88.38
l4,decode,1000,p99_tpot,0.4,0.5,1,76,517,0,1,593,100.0,12.82,99.81,87.21
l4,decode,1000,p99_tpot,0.4,0.4,1,85,508,0,1,593,100.0,14.33,99.8,85.69
l4,decode,1000,p99_tpot,0.4,0.3,1,90,503,0,1,593,100.0,15.18,99.8,84.85
l4,decode,1000,p99_tpot,0.4,0.2,1,110,483,0,1,593,100.0,18.55,99.79,81.48
l4,decode,1000,p99_tpot,0.4,0.1,1,156,437,0,1,593,100.0,26.31,99.77,73.74
l4,decode,1000,p99_tpot,0.3,1.0,1,54,539,0,1,593,100.0,9.11,99.81,90.91
l4,decode,1000,p99_tpot,0.3,0.9,1,62,531,0,1,593,100.0,10.46,99.81,89.56
l4,decode,1000,p99_tpot,0.3,0.8,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.3,0.7,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.3,0.6,1,69,524,0,1,593,100.0,11.64,99.81,88.38
l4,decode,1000,p99_tpot,0.3,0.5,1,76,517,0,1,593,100.0,12.82,99.81,87.21
l4,decode,1000,p99_tpot,0.3,0.4,1,85,508,0,1,593,100.0,14.33,99.8,85.69
l4,decode,1000,p99_tpot,0.3,0.3,1,90,503,0,1,593,100.0,15.18,99.8,84.85
l4,decode,1000,p99_tpot,0.3,0.2,1,110,483,0,1,593,100.0,18.55,99.79,81.48
l4,decode,1000,p99_tpot,0.3,0.1,1,156,437,0,1,593,100.0,26.31,99.77,73.74
l4,decode,1000,p99_tpot,0.2,1.0,1,54,539,0,1,593,100.0,9.11,99.81,90.91
l4,decode,1000,p99_tpot,0.2,0.9,1,62,531,0,1,593,100.0,10.46,99.81,89.56
l4,decode,1000,p99_tpot,0.2,0.8,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.2,0.7,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.2,0.6,1,69,524,0,1,593,100.0,11.64,99.81,88.38
l4,decode,1000,p99_tpot,0.2,0.5,1,76,517,0,1,593,100.0,12.82,99.81,87.21
l4,decode,1000,p99_tpot,0.2,0.4,1,85,508,0,1,593,100.0,14.33,99.8,85.69
l4,decode,1000,p99_tpot,0.2,0.3,1,90,503,0,1,593,100.0,15.18,99.8,84.85
l4,decode,1000,p99_tpot,0.2,0.2,1,110,483,0,1,593,100.0,18.55,99.79,81.48
l4,decode,1000,p99_tpot,0.2,0.1,1,156,437,0,1,593,100.0,26.31,99.77,73.74
l4,decode,1000,p99_tpot,0.15,1.0,1,54,539,0,1,593,100.0,9.11,99.81,90.91
l4,decode,1000,p99_tpot,0.15,0.9,1,62,531,0,1,593,100.0,10.46,99.81,89.56
l4,decode,1000,p99_tpot,0.15,0.8,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.15,0.7,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.15,0.6,1,69,524,0,1,593,100.0,11.64,99.81,88.38
l4,decode,1000,p99_tpot,0.15,0.5,1,76,517,0,1,593,100.0,12.82,99.81,87.21
l4,decode,1000,p99_tpot,0.15,0.4,1,85,508,0,1,593,100.0,14.33,99.8,85.69
l4,decode,1000,p99_tpot,0.15,0.3,1,90,503,0,1,593,100.0,15.18,99.8,84.85
l4,decode,1000,p99_tpot,0.15,0.2,1,110,483,0,1,593,100.0,18.55,99.79,81.48
l4,decode,1000,p99_tpot,0.15,0.1,1,156,437,0,1,593,100.0,26.31,99.77,73.74
l4,decode,1000,p99_tpot,0.1,1.0,1,54,539,0,1,593,100.0,9.11,99.81,90.91
l4,decode,1000,p99_tpot,0.1,0.9,1,62,531,0,1,593,100.0,10.46,99.81,89.56
l4,decode,1000,p99_tpot,0.1,0.8,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.1,0.7,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.1,0.6,1,69,524,0,1,593,100.0,11.64,99.81,88.38
l4,decode,1000,p99_tpot,0.1,0.5,1,76,517,0,1,593,100.0,12.82,99.81,87.21
l4,decode,1000,p99_tpot,0.1,0.4,1,85,508,0,1,593,100.0,14.33,99.8,85.69
l4,decode,1000,p99_tpot,0.1,0.3,1,90,503,0,1,593,100.0,15.18,99.8,84.85
l4,decode,1000,p99_tpot,0.1,0.2,1,110,483,0,1,593,100.0,18.55,99.79,81.48
l4,decode,1000,p99_tpot,0.1,0.1,1,156,437,0,1,593,100.0,26.31,99.77,73.74
l4,decode,1000,p99_tpot,0.05,1.0,1,54,539,0,1,593,100.0,9.11,99.81,90.91
l4,decode,1000,p99_tpot,0.05,0.9,1,62,531,0,1,593,100.0,10.46,99.81,89.56
l4,decode,1000,p99_tpot,0.05,0.8,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.05,0.7,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.05,0.6,1,69,524,0,1,593,100.0,11.64,99.81,88.38
l4,decode,1000,p99_tpot,0.05,0.5,1,76,517,0,1,593,100.0,12.82,99.81,87.21
l4,decode,1000,p99_tpot,0.05,0.4,1,85,508,0,1,593,100.0,14.33,99.8,85.69
l4,decode,1000,p99_tpot,0.05,0.3,1,90,503,0,1,593,100.0,15.18,99.8,84.85
l4,decode,1000,p99_tpot,0.05,0.2,1,110,483,0,1,593,100.0,18.55,99.79,81.48
l4,decode,1000,p99_tpot,0.05,0.1,1,156,437,0,1,593,100.0,26.31,99.77,73.74
l4,decode,1000,p99_tpot,0.02,1.0,1,54,539,0,1,593,100.0,9.11,99.81,90.91
l4,decode,1000,p99_tpot,0.02,0.9,1,62,531,0,1,593,100.0,10.46,99.81,89.56
l4,decode,1000,p99_tpot,0.02,0.8,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.02,0.7,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.02,0.6,1,69,524,0,1,593,100.0,11.64,99.81,88.38
l4,decode,1000,p99_tpot,0.02,0.5,1,76,517,0,1,593,100.0,12.82,99.81,87.21
l4,decode,1000,p99_tpot,0.02,0.4,1,85,508,0,1,593,100.0,14.33,99.8,85.69
l4,decode,1000,p99_tpot,0.02,0.3,1,90,503,0,1,593,100.0,15.18,99.8,84.85
l4,decode,1000,p99_tpot,0.02,0.2,1,110,483,0,1,593,100.0,18.55,99.79,81.48
l4,decode,1000,p99_tpot,0.02,0.1,1,156,437,0,1,593,100.0,26.31,99.77,73.74
l4,decode,1000,p99_tpot,0.01,1.0,1,54,539,0,1,593,100.0,9.11,99.81,90.91
l4,decode,1000,p99_tpot,0.01,0.9,1,62,531,0,1,593,100.0,10.46,99.81,89.56
l4,decode,1000,p99_tpot,0.01,0.8,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.01,0.7,1,64,529,0,1,593,100.0,10.79,99.81,89.23
l4,decode,1000,p99_tpot,0.01,0.6,1,69,524,0,1,593,100.0,11.64,99.81,88.38
l4,decode,1000,p99_tpot,0.01,0.5,1,76,517,0,1,593,100.0,12.82,99.81,87.21
l4,decode,1000,p99_tpot,0.01,0.4,1,85,508,0,1,593,100.0,14.33,99.8,85.69
l4,decode,1000,p99_tpot,0.01,0.3,1,90,503,0,1,593,100.0,15.18,99.8,84.85
l4,decode,1000,p99_tpot,0.01,0.2,1,110,483,0,1,593,100.0,18.55,99.79,81.48
l4,decode,1000,p99_tpot,0.01,0.1,1,156,437,0,1,593,100.0,26.31,99.77,73.74
l4,decode,2000,p99_tpot,0.5,1.0,0,54,540,0,0,594,0.0,9.09,100.0,90.91
l4,decode,2000,p99_tpot,0.5,0.9,0,62,532,0,0,594,0.0,10.44,100.0,89.56
l4,decode,2000,p99_tpot,0.5,0.8,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.5,0.7,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.5,0.6,0,69,525,0,0,594,0.0,11.62,100.0,88.38
l4,decode,2000,p99_tpot,0.5,0.5,0,76,518,0,0,594,0.0,12.79,100.0,87.21
l4,decode,2000,p99_tpot,0.5,0.4,0,85,509,0,0,594,0.0,14.31,100.0,85.69
l4,decode,2000,p99_tpot,0.5,0.3,0,90,504,0,0,594,0.0,15.15,100.0,84.85
l4,decode,2000,p99_tpot,0.5,0.2,0,110,484,0,0,594,0.0,18.52,100.0,81.48
l4,decode,2000,p99_tpot,0.5,0.1,0,156,438,0,0,594,0.0,26.26,100.0,73.74
l4,decode,2000,p99_tpot,0.4,1.0,0,54,540,0,0,594,0.0,9.09,100.0,90.91
l4,decode,2000,p99_tpot,0.4,0.9,0,62,532,0,0,594,0.0,10.44,100.0,89.56
l4,decode,2000,p99_tpot,0.4,0.8,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.4,0.7,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.4,0.6,0,69,525,0,0,594,0.0,11.62,100.0,88.38
l4,decode,2000,p99_tpot,0.4,0.5,0,76,518,0,0,594,0.0,12.79,100.0,87.21
l4,decode,2000,p99_tpot,0.4,0.4,0,85,509,0,0,594,0.0,14.31,100.0,85.69
l4,decode,2000,p99_tpot,0.4,0.3,0,90,504,0,0,594,0.0,15.15,100.0,84.85
l4,decode,2000,p99_tpot,0.4,0.2,0,110,484,0,0,594,0.0,18.52,100.0,81.48
l4,decode,2000,p99_tpot,0.4,0.1,0,156,438,0,0,594,0.0,26.26,100.0,73.74
l4,decode,2000,p99_tpot,0.3,1.0,0,54,540,0,0,594,0.0,9.09,100.0,90.91
l4,decode,2000,p99_tpot,0.3,0.9,0,62,532,0,0,594,0.0,10.44,100.0,89.56
l4,decode,2000,p99_tpot,0.3,0.8,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.3,0.7,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.3,0.6,0,69,525,0,0,594,0.0,11.62,100.0,88.38
l4,decode,2000,p99_tpot,0.3,0.5,0,76,518,0,0,594,0.0,12.79,100.0,87.21
l4,decode,2000,p99_tpot,0.3,0.4,0,85,509,0,0,594,0.0,14.31,100.0,85.69
l4,decode,2000,p99_tpot,0.3,0.3,0,90,504,0,0,594,0.0,15.15,100.0,84.85
l4,decode,2000,p99_tpot,0.3,0.2,0,110,484,0,0,594,0.0,18.52,100.0,81.48
l4,decode,2000,p99_tpot,0.3,0.1,0,156,438,0,0,594,0.0,26.26,100.0,73.74
l4,decode,2000,p99_tpot,0.2,1.0,0,54,540,0,0,594,0.0,9.09,100.0,90.91
l4,decode,2000,p99_tpot,0.2,0.9,0,62,532,0,0,594,0.0,10.44,100.0,89.56
l4,decode,2000,p99_tpot,0.2,0.8,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.2,0.7,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.2,0.6,0,69,525,0,0,594,0.0,11.62,100.0,88.38
l4,decode,2000,p99_tpot,0.2,0.5,0,76,518,0,0,594,0.0,12.79,100.0,87.21
l4,decode,2000,p99_tpot,0.2,0.4,0,85,509,0,0,594,0.0,14.31,100.0,85.69
l4,decode,2000,p99_tpot,0.2,0.3,0,90,504,0,0,594,0.0,15.15,100.0,84.85
l4,decode,2000,p99_tpot,0.2,0.2,0,110,484,0,0,594,0.0,18.52,100.0,81.48
l4,decode,2000,p99_tpot,0.2,0.1,0,156,438,0,0,594,0.0,26.26,100.0,73.74
l4,decode,2000,p99_tpot,0.15,1.0,0,54,540,0,0,594,0.0,9.09,100.0,90.91
l4,decode,2000,p99_tpot,0.15,0.9,0,62,532,0,0,594,0.0,10.44,100.0,89.56
l4,decode,2000,p99_tpot,0.15,0.8,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.15,0.7,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.15,0.6,0,69,525,0,0,594,0.0,11.62,100.0,88.38
l4,decode,2000,p99_tpot,0.15,0.5,0,76,518,0,0,594,0.0,12.79,100.0,87.21
l4,decode,2000,p99_tpot,0.15,0.4,0,85,509,0,0,594,0.0,14.31,100.0,85.69
l4,decode,2000,p99_tpot,0.15,0.3,0,90,504,0,0,594,0.0,15.15,100.0,84.85
l4,decode,2000,p99_tpot,0.15,0.2,0,110,484,0,0,594,0.0,18.52,100.0,81.48
l4,decode,2000,p99_tpot,0.15,0.1,0,156,438,0,0,594,0.0,26.26,100.0,73.74
l4,decode,2000,p99_tpot,0.1,1.0,0,54,540,0,0,594,0.0,9.09,100.0,90.91
l4,decode,2000,p99_tpot,0.1,0.9,0,62,532,0,0,594,0.0,10.44,100.0,89.56
l4,decode,2000,p99_tpot,0.1,0.8,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.1,0.7,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.1,0.6,0,69,525,0,0,594,0.0,11.62,100.0,88.38
l4,decode,2000,p99_tpot,0.1,0.5,0,76,518,0,0,594,0.0,12.79,100.0,87.21
l4,decode,2000,p99_tpot,0.1,0.4,0,85,509,0,0,594,0.0,14.31,100.0,85.69
l4,decode,2000,p99_tpot,0.1,0.3,0,90,504,0,0,594,0.0,15.15,100.0,84.85
l4,decode,2000,p99_tpot,0.1,0.2,0,110,484,0,0,594,0.0,18.52,100.0,81.48
l4,decode,2000,p99_tpot,0.1,0.1,0,156,438,0,0,594,0.0,26.26,100.0,73.74
l4,decode,2000,p99_tpot,0.05,1.0,0,54,540,0,0,594,0.0,9.09,100.0,90.91
l4,decode,2000,p99_tpot,0.05,0.9,0,62,532,0,0,594,0.0,10.44,100.0,89.56
l4,decode,2000,p99_tpot,0.05,0.8,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.05,0.7,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.05,0.6,0,69,525,0,0,594,0.0,11.62,100.0,88.38
l4,decode,2000,p99_tpot,0.05,0.5,0,76,518,0,0,594,0.0,12.79,100.0,87.21
l4,decode,2000,p99_tpot,0.05,0.4,0,85,509,0,0,594,0.0,14.31,100.0,85.69
l4,decode,2000,p99_tpot,0.05,0.3,0,90,504,0,0,594,0.0,15.15,100.0,84.85
l4,decode,2000,p99_tpot,0.05,0.2,0,110,484,0,0,594,0.0,18.52,100.0,81.48
l4,decode,2000,p99_tpot,0.05,0.1,0,156,438,0,0,594,0.0,26.26,100.0,73.74
l4,decode,2000,p99_tpot,0.02,1.0,0,54,540,0,0,594,0.0,9.09,100.0,90.91
l4,decode,2000,p99_tpot,0.02,0.9,0,62,532,0,0,594,0.0,10.44,100.0,89.56
l4,decode,2000,p99_tpot,0.02,0.8,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.02,0.7,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.02,0.6,0,69,525,0,0,594,0.0,11.62,100.0,88.38
l4,decode,2000,p99_tpot,0.02,0.5,0,76,518,0,0,594,0.0,12.79,100.0,87.21
l4,decode,2000,p99_tpot,0.02,0.4,0,85,509,0,0,594,0.0,14.31,100.0,85.69
l4,decode,2000,p99_tpot,0.02,0.3,0,90,504,0,0,594,0.0,15.15,100.0,84.85
l4,decode,2000,p99_tpot,0.02,0.2,0,110,484,0,0,594,0.0,18.52,100.0,81.48
l4,decode,2000,p99_tpot,0.02,0.1,0,156,438,0,0,594,0.0,26.26,100.0,73.74
l4,decode,2000,p99_tpot,0.01,1.0,0,54,540,0,0,594,0.0,9.09,100.0,90.91
l4,decode,2000,p99_tpot,0.01,0.9,0,62,532,0,0,594,0.0,10.44,100.0,89.56
l4,decode,2000,p99_tpot,0.01,0.8,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.01,0.7,0,64,530,0,0,594,0.0,10.77,100.0,89.23
l4,decode,2000,p99_tpot,0.01,0.6,0,69,525,0,0,594,0.0,11.62,100.0,88.38
l4,decode,2000,p99_tpot,0.01,0.5,0,76,518,0,0,594,0.0,12.79,100.0,87.21
l4,decode,2000,p99_tpot,0.01,0.4,0,85,509,0,0,594,0.0,14.31,100.0,85.69
l4,decode,2000,p99_tpot,0.01,0.3,0,90,504,0,0,594,0.0,15.15,100.0,84.85
l4,decode,2000,p99_tpot,0.01,0.2,0,110,484,0,0,594,0.0,18.52,100.0,81.48
l4,decode,2000,p99_tpot,0.01,0.1,0,156,438,0,0,594,0.0,26.26,100.0,73.74
