unix_ts,host,gpu_index,gpu_uuid,gpu_power_w
1785855092.389090,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855092.889604,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855092.889604,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.85
1785855092.889604,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855092.889604,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855093.390126,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855093.390126,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.85
1785855093.390126,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855093.390126,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855093.890607,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855093.890607,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855093.890607,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855093.890607,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855094.391125,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855094.391125,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855094.391125,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855094.391125,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855094.891643,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855094.891643,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855094.891643,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855094.891643,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855095.392139,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855095.392139,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.97
1785855095.392139,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855095.392139,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855095.892623,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855095.892623,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.9
1785855095.892623,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,78.09
1785855095.892623,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855096.393134,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855096.393134,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.9
1785855096.393134,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,78.09
1785855096.393134,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855096.893644,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855096.893644,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.9
1785855096.893644,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855096.893644,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
