unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789752029,P1,61.8508,1005,15
1789752030,P1,62.0458,1005,15
1789752031,P1,62.6086,1005,15
1789752032,P1,62.346785714285716,1005,14
1789752033,P1,61.8508,1005,15
1789752034,P1,62.0434,1005,15
1789752035,P1,62.804,1005,15
1789752036,P1,62.55133333333333,1005,15
1789752037,P1,61.96142857142857,1005,14
1789752038,P1,62.2232,1005,15
1789752039,P1,68.88621428571429,1005,14
1789752040,P1,69.55606666666667,1005,15
1789752041,P1,62.31053333333333,1005,15
1789752042,P1,62.943333333333335,1005,15
1789752043,P1,62.4452,1005,15
1789752044,P1,61.874,1005,14
1789752045,P1,61.997,1005,15
1789752046,P1,62.486,1005,15
1789752047,P1,62.364,1005,15
1789752048,P1,61.875,1005,14
1789752049,P1,61.874,1005,15
1789752050,P1,62.119,1005,15
1789752051,P1,67.3628,1005,15
1789752052,P1,74.57757142857143,1005,14
1789752053,P1,68.0968,1005,15
1789752054,P1,62.6006,1005,15
1789752055,P1,62.16335714285714,1005,14
1789752056,P1,61.9238,1005,15
1789752057,P1,62.217,1005,15
1789752058,P1,62.56,1005,15
1789752059,P1,62.2662,1005,15
1789752060,P1,61.90985714285714,1005,14
1789752061,P1,62.09486666666667,1005,15
1789752062,P1,62.331466666666664,1005,15
1789752063,P1,62.111599999999996,1005,15
1789752064,P1,67.48121428571429,1005,14
1789752065,P1,71.77793333333334,1005,15
1789752066,P1,66.8316,1005,15
1789752067,P1,62.80135714285714,1005,14
1789752068,P1,62.405,1005,15
1789752069,P1,62.282,1005,15
1789752070,P1,62.44566666666667,1005,15
1789752071,P1,62.57385714285714,1005,14
1789752072,P1,62.38813333333333,1005,15
1789752073,P1,62.1678,1005,15
1789752074,P1,62.339,1005,15
1789752075,P1,62.681999999999995,1005,15
1789752076,P1,62.80135714285714,1005,14
1789752077,P1,62.364333333333335,1005,15
1789752078,P1,62.16,1005,15
1789752079,P1,72.45292857142857,1005,14
1789752080,P1,70.55373333333334,1005,15
1789752081,P1,63.95793333333333,1005,15
1789752082,P1,62.073,1005,14
1789752083,P1,61.81733333333334,1005,15
1789752084,P1,61.8422,1005,15
1789752085,P1,62.05393333333333,1005,15
1789752086,P1,62.20685714285714,1005,14
1789752087,P1,62.07866666666666,1005,15
1789752088,P1,61.8994,1005,15
1789752089,P1,62.0702,1005,15
1789752090,P1,80.73371428571429,1005,14
1789752091,P1,71.22913333333332,1005,15
1789752092,P1,63.69907142857143,1005,14
1789752093,P1,61.9126,1005,15
1789752094,P1,61.8742,1005,15
1789752095,P1,62.1676,1005,15
1789752096,P1,62.241,1005,15
1789752097,P1,61.95264285714286,1005,14
1789752098,P1,61.784533333333336,1005,15
1789752099,P1,61.931666666666665,1005,15
1789752100,P1,62.0946,1005,15
1789752101,P1,80.8932142857143,1005,14
1789752102,P1,71.5366,1005,15
1789752103,P1,63.759928571428574,1005,14
1789752104,P1,61.913133333333334,1005,15
1789752105,P1,61.96446666666667,1005,15
1789752106,P1,62.08646666666667,1005,15
1789752107,P1,62.03185714285714,1005,14
1789752108,P1,61.997,1005,15
1789752109,P1,62.1922,1005,15
1789752110,P1,62.1434,1005,15
1789752111,P1,61.831428571428575,1005,14
1789752112,P1,80.23713333333333,1005,15
1789752113,P1,72.5955,1005,14
1789752114,P1,64.35926666666667,1005,15
1789752115,P1,62.00286666666667,1005,15
