actuation_duration_ms,attempt,axis,candidate_id,client_first_token_mono_ns,client_first_token_wall_ns,client_last_chunk_wall_ns,client_stream_chunk_count,clock_compliant,control_inclusive,d_mhz,duration_s,endpoints,energy_j,frequency_changed,grid_index,idle_energy_excluded,input_len,intervals,mean_power_w,observed_output_tokens,output_len,p_mhz,phase,proxy_timestamps_monotonic_s,proxy_timestamps_wall_s,repeat_index,request_active_boundary,request_complete_mono_ns,request_complete_wall_ns,request_id,request_send_mono_ns,request_send_wall_ns,search_stage,settle_wait_s,slo_met,tpot_ms,ttft_ms,workload_id
0.760723,2,,medium-confirm-prefill_medium-round-0,1541635987228668,1789363276457890453,1789363281094427078,80,True,"{""duration_s"": 5.071683406829834, ""end"": 1789363281.0979693, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 289.23069543391466, ""mean_power_w"": 57.02853909303944, ""samples"": 61}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 336.6650130003691, ""mean_power_w"": 66.38131484055091, ""samples"": 81}}, ""energy_j"": 625.8957084342837, ""mean_power_w"": 123.40985393359036, ""start"": 1789363276.026286}",900,5.070915699005127,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.070915699005127, ""energy_j"": 289.2081357985735, ""interval_count"": 1, ""intervals"": [[1789363276.0270536, 1789363281.0979693]], ""mean_power_w"": 57.032724061122494, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 61}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.070915699005127, ""energy_j"": 336.6650130003691, ""interval_count"": 1, ""intervals"": [[1789363276.0270536, 1789363281.0979693]], ""mean_power_w"": 66.39136459444988, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 81}}",625.8731487989426,False,,True,1280,"[[1789363276.0270536, 1789363281.0979693]]",123.42408865557238,80,80,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541635.987227334, ""decode_first_real_chunk_received"": 1541635.9872255, ""decode_last_chunk_received"": 1541640.623752739, ""decode_request_started"": 1541635.880855241, ""decode_response_headers_received"": 1541635.897327988, ""kv_handoff_completed"": 1541635.880764628, ""prefill_completed"": 1541635.880759922, ""prefill_started"": 1541635.556481528, ""request_received"": 1541635.556415688, ""response_completed"": 1541640.62389637, ""route_selected"": 1541635.556424746}","{""decode_first_real_chunk_forwarded"": 1789363276.4578896, ""decode_first_real_chunk_received"": 1789363276.4578888, ""decode_last_chunk_received"": 1789363281.0944223, ""decode_request_started"": 1789363276.3515186, ""decode_response_headers_received"": 1789363276.3679926, ""kv_handoff_completed"": 1789363276.351427, ""prefill_completed"": 1789363276.3514245, ""prefill_started"": 1789363276.027144, ""request_received"": 1789363276.027079, ""response_completed"": 1789363281.0945597, ""route_selected"": 1789363276.0270875}",3,client_send_to_completed_stream,1541640627308965,1789363281097969461,medium-confirm-prefill_medium-round-0-sample-3,1541635556391820,1789363276027053551,confirmation,0.0,True,58.690218216609914,430.80981192179024,prefill_medium
0.577834,2,,medium-confirm-prefill_medium-round-1,1541641103065818,1789363281573726670,1789363284300704365,37,True,"{""duration_s"": 3.0318427085876465, ""end"": 1789363284.30423, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 170.35342148691416, ""mean_power_w"": 56.18808027355469, ""samples"": 40}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 201.01351242512465, ""mean_power_w"": 66.30077208680947, ""samples"": 49}}, ""energy_j"": 371.3669339120388, ""mean_power_w"": 122.48885236036416, ""start"": 1789363281.2723873}",900,3.0312564373016357,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.0312564373016357, ""energy_j"": 170.35342148691416, ""interval_count"": 1, ""intervals"": [[1789363281.2729735, 1789363284.30423]], ""mean_power_w"": 56.19894753561641, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 40}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.0312564373016357, ""energy_j"": 200.95773023366928, ""interval_count"": 1, ""intervals"": [[1789363281.2729735, 1789363284.30423]], ""mean_power_w"": 66.29519289781958, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 49}}",371.31115172058344,False,,True,768,"[[1789363281.2729735, 1789363284.30423]]",122.49414043343599,48,48,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541641.103058078, ""decode_first_real_chunk_received"": 1541641.103049047, ""decode_last_chunk_received"": 1541643.830029512, ""decode_request_started"": 1541641.022255083, ""decode_response_headers_received"": 1541641.035658233, ""kv_handoff_completed"": 1541641.022167249, ""prefill_completed"": 1541641.022163285, ""prefill_started"": 1541640.80241887, ""request_received"": 1541640.802339652, ""response_completed"": 1541643.830173974, ""route_selected"": 1541640.802349742}","{""decode_first_real_chunk_forwarded"": 1789363281.5737212, ""decode_first_real_chunk_received"": 1789363281.5737183, ""decode_last_chunk_received"": 1789363284.300699, ""decode_request_started"": 1789363281.4929183, ""decode_response_headers_received"": 1789363281.5063226, ""kv_handoff_completed"": 1789363281.4928298, ""prefill_completed"": 1789363281.4928277, ""prefill_started"": 1789363281.2730813, ""request_received"": 1789363281.2730033, ""response_completed"": 1789363284.3008373, ""route_selected"": 1789363281.2730124}",1,client_send_to_completed_stream,1541643833569385,1789363284304229890,medium-confirm-prefill_medium-round-1-sample-1,1541640802311942,1789363281272973660,confirmation,0.0,True,58.02086095741772,300.70939497090876,prefill_medium
0.643414,2,,medium-confirm-prefill_medium-round-1,1541644373391432,1789363284844052411,1789363288528822329,64,True,"{""duration_s"": 4.060590505599976, ""end"": 1789363288.5371118, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 230.97112891823053, ""mean_power_w"": 56.881167554250396, ""samples"": 49}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 270.47528613358736, ""mean_power_w"": 66.60984055411987, ""samples"": 65}}, ""energy_j"": 501.4464150518179, ""mean_power_w"": 123.49100810837027, ""start"": 1789363284.4765213}",900,4.059938907623291,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.059938907623291, ""energy_j"": 230.95263739675283, ""interval_count"": 1, ""intervals"": [[1789363284.4771729, 1789363288.5371118]], ""mean_power_w"": 56.88574203988544, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 49}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.059938907623291, ""energy_j"": 270.4181484133005, ""interval_count"": 1, ""intervals"": [[1789363284.4771729, 1789363288.5371118]], ""mean_power_w"": 66.606457527117, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 65}}",501.37078581005335,False,,True,1024,"[[1789363284.4771729, 1789363288.5371118]]",123.49219956700244,64,64,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541644.37338373, ""decode_first_real_chunk_received"": 1541644.373374616, ""decode_last_chunk_received"": 1541648.058148053, ""decode_request_started"": 1541644.291052839, ""decode_response_headers_received"": 1541644.305458048, ""kv_handoff_completed"": 1541644.290943142, ""prefill_completed"": 1541644.290939112, ""prefill_started"": 1541644.006607088, ""request_received"": 1541644.006538237, ""response_completed"": 1541648.058287482, ""route_selected"": 1541644.006547907}","{""decode_first_real_chunk_forwarded"": 1789363284.8440468, ""decode_first_real_chunk_received"": 1789363284.8440437, ""decode_last_chunk_received"": 1789363288.5288177, ""decode_request_started"": 1789363284.761716, ""decode_response_headers_received"": 1789363284.7761223, ""kv_handoff_completed"": 1789363284.761606, ""prefill_completed"": 1789363284.7616036, ""prefill_started"": 1789363284.4772694, ""request_received"": 1789363284.477202, ""response_completed"": 1789363288.5289507, ""route_selected"": 1789363284.4772105}",2,client_send_to_completed_stream,1541648066451331,1789363288537111853,medium-confirm-prefill_medium-round-1-sample-2,1541644006510882,1789363284477172669,confirmation,0.0,True,58.488467253655905,366.83637904934585,prefill_medium
0.811852,2,,medium-confirm-prefill_medium-round-1,1541648644451795,1789363289115112804,1789363293784963593,80,True,"{""duration_s"": 5.706303596496582, ""end"": 1789363294.4123178, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 306.3052135556936, ""mean_power_w"": 53.67839414358386, ""samples"": 70}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 375.0729999989271, ""mean_power_w"": 65.72959073351886, ""samples"": 91}}, ""energy_j"": 681.3782135546207, ""mean_power_w"": 119.40798487710272, ""start"": 1789363288.7060142}",900,5.705483436584473,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.705483436584473, ""energy_j"": 306.28170447051525, ""interval_count"": 1, ""intervals"": [[1789363288.7068343, 1789363294.4123178]], ""mean_power_w"": 53.68198994437316, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 70}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.705483436584473, ""energy_j"": 375.0729999989271, ""interval_count"": 1, ""intervals"": [[1789363288.7068343, 1789363294.4123178]], ""mean_power_w"": 65.7390393238019, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 91}}",681.3547044694424,False,,True,1280,"[[1789363288.7068343, 1789363294.4123178]]",119.42102926817506,80,80,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541648.644444201, ""decode_first_real_chunk_received"": 1541648.644435315, ""decode_last_chunk_received"": 1541653.314297277, ""decode_request_started"": 1541648.559813931, ""decode_response_headers_received"": 1541648.575861672, ""kv_handoff_completed"": 1541648.559720084, ""prefill_completed"": 1541648.55971592, ""prefill_started"": 1541648.236271136, ""request_received"": 1541648.236199185, ""response_completed"": 1541653.314348843, ""route_selected"": 1541648.236209794}","{""decode_first_real_chunk_forwarded"": 1789363289.1151073, ""decode_first_real_chunk_received"": 1789363289.1151042, ""decode_last_chunk_received"": 1789363293.7849617, ""decode_request_started"": 1789363289.0304768, ""decode_response_headers_received"": 1789363289.046526, ""kv_handoff_completed"": 1789363289.0303829, ""prefill_completed"": 1789363289.0303802, ""prefill_started"": 1789363288.7069335, ""request_received"": 1789363288.706863, ""response_completed"": 1789363293.7850122, ""route_selected"": 1789363288.7068725}",3,client_send_to_completed_stream,1541653941657196,1789363294412317685,medium-confirm-prefill_medium-round-1-sample-3,1541648236172725,1789363288706834456,confirmation,0.0,True,59.11217673528421,408.23612990789115,prefill_medium
0.560712,2,,medium-confirm-prefill_medium-round-2,1541654451780514,1789363294922439923,1789363297649270881,48,True,"{""duration_s"": 3.0345780849456787, ""end"": 1789363297.6535447, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 169.3861747533083, ""mean_power_w"": 55.81869044452038, ""samples"": 38}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 204.21634350717068, ""mean_power_w"": 67.29645367185412, ""samples"": 49}}, ""energy_j"": 373.602518260479, ""mean_power_w"": 123.1151441163745, ""start"": 1789363294.6189666}",900,3.0340051651000977,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.0340051651000977, ""energy_j"": 169.3861747533083, ""interval_count"": 1, ""intervals"": [[1789363294.6195395, 1789363297.6535447]], ""mean_power_w"": 55.82923084698174, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 38}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.0340051651000977, ""energy_j"": 204.21634350717068, ""interval_count"": 1, ""intervals"": [[1789363294.6195395, 1789363297.6535447]], ""mean_power_w"": 67.30916145306996, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 49}}",373.602518260479,False,,True,768,"[[1789363294.6195395, 1789363297.6535447]]",123.1383923000517,48,48,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541654.451770381, ""decode_first_real_chunk_received"": 1541654.451758741, ""decode_last_chunk_received"": 1541657.178596605, ""decode_request_started"": 1541654.371590999, ""decode_response_headers_received"": 1541654.386393907, ""kv_handoff_completed"": 1541654.371486786, ""prefill_completed"": 1541654.371481214, ""prefill_started"": 1541654.149022326, ""request_received"": 1541654.148915046, ""response_completed"": 1541657.178751337, ""route_selected"": 1541654.148926868}","{""decode_first_real_chunk_forwarded"": 1789363294.9224334, ""decode_first_real_chunk_received"": 1789363294.9224305, ""decode_last_chunk_received"": 1789363297.649266, ""decode_request_started"": 1789363294.8422546, ""decode_response_headers_received"": 1789363294.857059, ""kv_handoff_completed"": 1789363294.8421493, ""prefill_completed"": 1789363294.8421469, ""prefill_started"": 1789363294.619685, ""request_received"": 1789363294.6195788, ""response_completed"": 1789363297.6494145, ""route_selected"": 1789363294.6195898}",1,client_send_to_completed_stream,1541657182884031,1789363297653544645,medium-confirm-prefill_medium-round-2-sample-1,1541654148878287,1789363294619539567,confirmation,0.0,True,58.01782689671567,302.8436950407922,prefill_medium
0.609367,2,,medium-confirm-prefill_medium-round-2,1541657670065063,1789363298140726116,1789363301825315796,64,True,"{""duration_s"": 4.055795907974243, ""end"": 1789363301.8286078, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 229.42478852719069, ""mean_power_w"": 56.567143350608575, ""samples"": 49}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 267.9338736832142, ""mean_power_w"": 66.06197150019801, ""samples"": 65}}, ""energy_j"": 497.3586622104049, ""mean_power_w"": 122.62911485080659, ""start"": 1789363297.772812}",900,4.055180549621582,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.055180549621582, ""energy_j"": 229.406853325665, ""interval_count"": 1, ""intervals"": [[1789363297.7734272, 1789363301.8286078]], ""mean_power_w"": 56.571304413825075, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 49}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.055180549621582, ""energy_j"": 267.8756363913417, ""interval_count"": 1, ""intervals"": [[1789363297.7734272, 1789363301.8286078]], ""mean_power_w"": 66.0576349470652, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 65}}",497.2824897170067,False,,True,1024,"[[1789363297.7734272, 1789363301.8286078]]",122.62893936089027,64,64,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541657.670057316, ""decode_first_real_chunk_received"": 1541657.670048018, ""decode_last_chunk_received"": 1541661.354641334, ""decode_request_started"": 1541657.587782709, ""decode_response_headers_received"": 1541657.602454113, ""kv_handoff_completed"": 1541657.587692073, ""prefill_completed"": 1541657.587688153, ""prefill_started"": 1541657.302843927, ""request_received"": 1541657.302786914, ""response_completed"": 1541661.354780118, ""route_selected"": 1541657.302795133}","{""decode_first_real_chunk_forwarded"": 1789363298.1407204, ""decode_first_real_chunk_received"": 1789363298.1407175, ""decode_last_chunk_received"": 1789363301.825311, ""decode_request_started"": 1789363298.058446, ""decode_response_headers_received"": 1789363298.0731184, ""kv_handoff_completed"": 1789363298.0583546, ""prefill_completed"": 1789363298.0583525, ""prefill_started"": 1789363297.7735062, ""request_received"": 1789363297.7734501, ""response_completed"": 1789363301.8254435, ""route_selected"": 1789363297.7734578}",2,client_send_to_completed_stream,1541661357946564,1789363301828607680,medium-confirm-prefill_medium-round-2-sample-2,1541657302765392,1789363297773427167,confirmation,0.0,True,58.485608189440676,367.26110405288637,prefill_medium
1.091653,2,,medium-confirm-prefill_medium-round-2,1541661885906710,1789363302356567709,1789363307014102017,74,True,"{""duration_s"": 5.072722434997559, ""end"": 1789363307.018249, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 286.34083560854197, ""mean_power_w"": 56.44717196293429, ""samples"": 64}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 334.14405339211226, ""mean_power_w"": 65.87075434815765, ""samples"": 81}}, ""energy_j"": 620.4848890006542, ""mean_power_w"": 122.31792631109194, ""start"": 1789363301.9455266}",900,5.071621894836426,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.071621894836426, ""energy_j"": 286.3086603358388, ""interval_count"": 1, ""intervals"": [[1789363301.9466271, 1789363307.018249]], ""mean_power_w"": 56.453076801198144, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 64}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.071621894836426, ""energy_j"": 334.04172214865685, ""interval_count"": 1, ""intervals"": [[1789363301.9466271, 1789363307.018249]], ""mean_power_w"": 65.86487105609253, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 81}}",620.3503824844956,False,,True,1280,"[[1789363301.9466271, 1789363307.018249]]",122.31794785729068,80,80,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541661.88589876, ""decode_first_real_chunk_received"": 1541661.885889483, ""decode_last_chunk_received"": 1541666.543427265, ""decode_request_started"": 1541661.8010361, ""decode_response_headers_received"": 1541661.817189729, ""kv_handoff_completed"": 1541661.800932031, ""prefill_completed"": 1541661.800927355, ""prefill_started"": 1541661.476070822, ""request_received"": 1541661.475992776, ""response_completed"": 1541666.54358126, ""route_selected"": 1541661.476009411}","{""decode_first_real_chunk_forwarded"": 1789363302.356562, ""decode_first_real_chunk_received"": 1789363302.3565586, ""decode_last_chunk_received"": 1789363307.014097, ""decode_request_started"": 1789363302.2716994, ""decode_response_headers_received"": 1789363302.2878544, ""kv_handoff_completed"": 1789363302.2715945, ""prefill_completed"": 1789363302.2715917, ""prefill_started"": 1789363301.9467332, ""request_received"": 1789363301.9466562, ""response_completed"": 1789363307.0142446, ""route_selected"": 1789363301.9466722}",3,client_send_to_completed_stream,1541666547588517,1789363307018249027,medium-confirm-prefill_medium-round-2-sample-3,1541661475965480,1789363301946627199,confirmation,0.0,True,58.956174456950606,409.89670692943037,prefill_medium
0.676693,2,,medium-confirm-decode_medium-round-0,1541667025430808,1789363307496091704,1789363312888443750,96,True,"{""duration_s"": 5.578237533569336, ""end"": 1789363312.8923142, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 331.55681129544973, ""mean_power_w"": 59.43755698823695, ""samples"": 68}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 344.42234967648983, ""mean_power_w"": 61.74393750782158, ""samples"": 90}}, ""energy_j"": 675.9791609719396, ""mean_power_w"": 121.18149449605852, ""start"": 1789363307.3140767}",900,5.577550172805786,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.577550172805786, ""energy_j"": 331.53749491274357, ""interval_count"": 1, ""intervals"": [[1789363307.314764, 1789363312.8923142]], ""mean_power_w"": 59.44141865889548, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 68}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.577550172805786, ""energy_j"": 344.36228922754526, ""interval_count"": 1, ""intervals"": [[1789363307.314764, 1789363312.8923142]], ""mean_power_w"": 61.740778398827715, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 90}}",675.8997841402888,False,,True,96,"[[1789363307.314764, 1789363312.8923142]]",121.1821970577232,96,96,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541667.02542321, ""decode_first_real_chunk_received"": 1541667.025414218, ""decode_last_chunk_received"": 1541672.417769086, ""decode_request_started"": 1541666.950634212, ""decode_response_headers_received"": 1541666.960284118, ""kv_handoff_completed"": 1541666.950549384, ""prefill_completed"": 1541666.95054554, ""prefill_started"": 1541666.844218739, ""request_received"": 1541666.844135391, ""response_completed"": 1541672.417911043, ""route_selected"": 1541666.844148534}","{""decode_first_real_chunk_forwarded"": 1789363307.4960864, ""decode_first_real_chunk_received"": 1789363307.4960835, ""decode_last_chunk_received"": 1789363312.8884387, ""decode_request_started"": 1789363307.4212976, ""decode_response_headers_received"": 1789363307.430949, ""kv_handoff_completed"": 1789363307.421212, ""prefill_completed"": 1789363307.4212098, ""prefill_started"": 1789363307.3148813, ""request_received"": 1789363307.3147998, ""response_completed"": 1789363312.8885741, ""route_selected"": 1789363307.3148115}",1,client_send_to_completed_stream,1541672421653380,1789363312892313989,medium-confirm-decode_medium-round-0-sample-1,1541666844102499,1789363307314764105,confirmation,0.0,True,56.76163019073245,181.27882690168917,decode_medium
0.604436,2,,medium-confirm-decode_medium-round-0,1541672775225942,1789363313245886943,1789363320465141464,128,True,"{""duration_s"": 7.41196870803833, ""end"": 1789363320.4685504, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 439.71599999815226, ""mean_power_w"": 59.32512903370427, ""samples"": 90}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 456.32170221954584, ""mean_power_w"": 61.56551925599226, ""samples"": 118}}, ""energy_j"": 896.0377022176981, ""mean_power_w"": 120.89064828969653, ""start"": 1789363313.0565817}",900,7.411357879638672,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.411357879638672, ""energy_j"": 439.71599999815226, ""interval_count"": 1, ""intervals"": [[1789363313.0571926, 1789363320.4685504]], ""mean_power_w"": 59.330018485032305, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 90}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.411357879638672, ""energy_j"": 456.26386108249426, ""interval_count"": 1, ""intervals"": [[1789363313.0571926, 1789363320.4685504]], ""mean_power_w"": 61.56278896421861, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 118}}",895.9798610806465,False,,True,128,"[[1789363313.0571926, 1789363320.4685504]]",120.89280744925092,128,128,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541672.775218257, ""decode_first_real_chunk_received"": 1541672.775208887, ""decode_last_chunk_received"": 1541679.994467269, ""decode_request_started"": 1541672.700435101, ""decode_response_headers_received"": 1541672.709895507, ""kv_handoff_completed"": 1541672.700350675, ""prefill_completed"": 1541672.700346625, ""prefill_started"": 1541672.586601572, ""request_received"": 1541672.58655067, ""response_completed"": 1541679.994607877, ""route_selected"": 1541672.586558084}","{""decode_first_real_chunk_forwarded"": 1789363313.2458813, ""decode_first_real_chunk_received"": 1789363313.2458782, ""decode_last_chunk_received"": 1789363320.4651365, ""decode_request_started"": 1789363313.1710985, ""decode_response_headers_received"": 1789363313.1805599, ""kv_handoff_completed"": 1789363313.1710134, ""prefill_completed"": 1789363313.1710107, ""prefill_started"": 1789363313.0572639, ""request_received"": 1789363313.057214, ""response_completed"": 1789363320.465271, ""route_selected"": 1789363313.0572207}",2,client_send_to_completed_stream,1541679997889894,1789363320468550449,medium-confirm-decode_medium-round-0-sample-2,1541672586530731,1789363313057192512,confirmation,0.0,True,56.84455418885928,188.65821696817875,decode_medium
0.665465,2,,medium-confirm-decode_medium-round-0,1541680299448740,1789363320770109656,1789363329832723209,157,True,"{""duration_s"": 9.261271953582764, ""end"": 1789363329.8409493, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 553.3659083172679, ""mean_power_w"": 59.750530066574264, ""samples"": 114}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 567.2320978268981, ""mean_power_w"": 61.24775308077006, ""samples"": 147}}, ""energy_j"": 1120.598006144166, ""mean_power_w"": 120.99828314734432, ""start"": 1789363320.5796773}",900,9.260600566864014,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.260600566864014, ""energy_j"": 553.3459651470184, ""interval_count"": 1, ""intervals"": [[1789363320.5803487, 1789363329.8409493]], ""mean_power_w"": 59.75270838556447, ""observed_clock_max_mhz"": 900, ""observed_clock_min_mhz"": 900, ""samples"": 114}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.260600566864014, ""energy_j"": 567.1706929653883, ""interval_count"": 1, ""intervals"": [[1789363320.5803487, 1789363329.8409493]], ""mean_power_w"": 61.24556273324437, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 147}}",1120.5166581124067,False,,True,200,"[[1789363320.5803487, 1789363329.8409493]]",120.99827111880883,160,160,1005,canary,"{""decode_first_real_chunk_forwarded"": 1541680.299441288, ""decode_first_real_chunk_received"": 1541680.299431988, ""decode_last_chunk_received"": 1541689.36204856, ""decode_request_started"": 1541680.221295275, ""decode_response_headers_received"": 1541680.233279377, ""kv_handoff_completed"": 1541680.221209865, ""prefill_completed"": 1541680.221205907, ""prefill_started"": 1541680.109757198, ""request_received"": 1541680.109706362, ""response_completed"": 1541689.362192662, ""route_selected"": 1541680.109713812}","{""decode_first_real_chunk_forwarded"": 1789363320.7701042, ""decode_first_real_chunk_received"": 1789363320.7701015, ""decode_last_chunk_received"": 1789363329.8327181, ""decode_request_started"": 1789363320.6919584, ""decode_response_headers_received"": 1789363320.703944, ""kv_handoff_completed"": 1789363320.6918726, ""prefill_completed"": 1789363320.6918702, ""prefill_started"": 1789363320.5804195, ""request_received"": 1789363320.58037, ""response_completed"": 1789363329.8328557, ""route_selected"": 1789363320.5803764}",3,client_send_to_completed_stream,1541689370288668,1789363329840949360,medium-confirm-decode_medium-round-0-sample-3,1541680109686742,1789363320580348548,confirmation,0.0,True,56.99758850325063,189.72562602721155,decode_medium
