adaptive,attempt,axis,candidate_id,control_inclusive_duration_sum_s,control_inclusive_energy_sum_j,decode_frequency_mhz,early_stop_reason,energy_statistic,event,grid_index,input_output_shapes,latency_statistic,measured_energy_j,measured_power_w,prefill_frequency_mhz,probe_id,repeat_index,request_active_duration_sum_s,request_active_energy_sum_j,sample_count,search_stage,slo_met,tpot_ms,ttft_ms,workload_id
True,1,P,production-trigger-prefill_medium-attempt-1-binary-slo-P-3,13.488296508789062,1733.0648768171668,1500,,mean_request_energy_j,probe_candidate_aggregated,3,"[[768, 48], [1024, 64], [1280, 80]]",p95,527.9057191510996,134.21467322395446,1200,production-trigger-prefill_medium-attempt-1-binary-slo-P-3,,11.792234897613525,1583.7171574532986,3,binary-slo,True,57.20699208221865,375.70284677203745,prefill_medium
True,1,P,production-trigger-prefill_medium-attempt-1-binary-slo-P-1,13.52410888671875,1721.5718523487449,1500,,mean_request_energy_j,probe_candidate_aggregated,1,"[[768, 48], [1024, 64], [1280, 80]]",p95,526.3399992461005,133.2466197733273,1005,production-trigger-prefill_medium-attempt-1-binary-slo-P-1,,11.855722427368164,1579.0199977383018,3,binary-slo,True,57.204701376340495,397.94923400040716,prefill_medium
True,1,P,production-trigger-prefill_medium-attempt-1-binary-slo-P-0,13.991814613342285,1760.128402248025,1500,,mean_request_energy_j,probe_candidate_aggregated,0,"[[768, 48], [1024, 64], [1280, 80]]",p95,538.0818875804543,131.40306685046872,900,production-trigger-prefill_medium-attempt-1-binary-slo-P-0,,12.31476616859436,1614.245662741363,3,binary-slo,True,62.15463064778715,416.22426100075245,prefill_medium
True,1,P,production-trigger-prefill_medium-attempt-1-energy-refine-P-2,12.86297607421875,1677.3497566208243,1500,,mean_request_energy_j,probe_candidate_aggregated,2,"[[768, 48], [1024, 64], [1280, 80]]",p95,527.5820805355906,133.97142488556244,1110,production-trigger-prefill_medium-attempt-1-energy-refine-P-2,,11.810813903808594,1582.746241606772,3,energy-refine,True,57.20508884330165,386.3488617585972,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-binary-slo-D-7,15.579031229019165,1798.2328635528684,975,,mean_request_energy_j,probe_candidate_aggregated,7,"[[768, 48], [1024, 64], [1280, 80]]",p95,500.0522526279092,123.86314820169004,1005,production-trigger-prefill_medium-attempt-1-binary-slo-D-7,,12.10829758644104,1500.1567578837276,3,binary-slo,True,58.573036292815424,406.4142655581236,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-binary-slo-D-3,13.977247476577759,1646.2773360162973,675,,mean_request_energy_j,probe_candidate_aggregated,3,"[[768, 48], [1024, 64], [1280, 80]]",p95,512.5109141965708,120.88827288518233,1005,production-trigger-prefill_medium-attempt-1-binary-slo-D-3,,12.71539831161499,1537.5327425897121,3,binary-slo,False,60.19116967167706,674.944089911878,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-binary-slo-D-5,13.504734992980957,1622.1240451186895,825,,mean_request_energy_j,probe_candidate_aggregated,5,"[[768, 48], [1024, 64], [1280, 80]]",p95,503.8065346330404,123.86708075832102,1005,production-trigger-prefill_medium-attempt-1-binary-slo-D-5,,12.204644918441772,1511.4196038991213,3,binary-slo,True,59.25031472413385,406.35128216817975,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-binary-slo-D-4,13.545851230621338,1614.7846746817231,750,,mean_request_energy_j,probe_candidate_aggregated,4,"[[768, 48], [1024, 64], [1280, 80]]",p95,502.51396775990725,122.89218504249457,1005,production-trigger-prefill_medium-attempt-1-binary-slo-D-4,,12.261797189712524,1507.5419032797217,3,binary-slo,True,59.67095114066351,394.9139465112239,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-energy-refine-D-6,13.498412132263184,1607.4399503394961,900,,mean_request_energy_j,probe_candidate_aggregated,6,"[[768, 48], [1024, 64], [1280, 80]]",p95,498.9087303926547,123.22949159740118,1005,production-trigger-prefill_medium-attempt-1-energy-refine-D-6,,12.144478559494019,1496.7261911779642,3,energy-refine,True,58.90734279683107,393.29030581284314,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-energy-refine-D-8,13.263286590576172,1594.0544061660767,1050,,mean_request_energy_j,probe_candidate_aggregated,8,"[[768, 48], [1024, 64], [1280, 80]]",p95,498.2724590276678,124.47661973717628,1005,production-trigger-prefill_medium-attempt-1-energy-refine-D-8,,12.017855644226074,1494.8173770830035,3,energy-refine,True,58.28168325170894,438.6554541764781,prefill_medium
