unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789363471,P0,60.827999999999996,1005,15
1789363472,P0,61.097125,1005,16
1789363473,P0,61.66025,1005,16
1789363474,P0,61.18925,1005,16
1789363475,P0,60.958,1005,15
1789363476,P0,61.446,1005,16
1789363477,P0,61.29325,1005,16
1789363478,P0,60.856,1005,15
1789363479,P0,61.142875,1005,16
1789363480,P0,61.87375,1005,16
1789363481,P0,64.30046666666667,1005,15
1789363482,P0,72.0215625,1005,16
1789363483,P0,64.7396,1005,15
1789363484,P0,61.0091875,1005,16
1789363485,P0,60.8394,1005,15
1789363486,P0,60.94075,1005,16
1789363487,P0,60.8655,1005,16
1789363488,P0,60.6118,1005,15
1789363489,P0,60.8523125,1005,16
1789363490,P0,61.4456875,1005,16
1789363491,P0,60.945,1005,16
1789363492,P0,60.6364,1005,15
1789363493,P0,60.795125,1005,16
1789363494,P0,60.65325,1005,16
1789363495,P0,60.517,1005,15
1789363496,P0,64.5315,1005,16
1789363497,P0,70.3469375,1005,16
1789363498,P0,65.05506666666668,1005,15
1789363499,P0,60.8444375,1005,16
1789363500,P0,60.907466666666664,1005,15
1789363501,P0,60.903125,1005,16
1789363502,P0,61.045,1005,15
1789363503,P0,60.868375,1005,16
1789363504,P0,60.580799999999996,1005,15
1789363505,P0,60.682500000000005,1005,16
1789363506,P0,60.926500000000004,1005,16
1789363507,P0,60.97225,1005,16
1789363508,P0,60.7374,1005,15
1789363509,P0,60.72825,1005,16
1789363510,P0,60.957,1005,16
1789363511,P0,60.8102,1005,15
1789363512,P0,60.636125,1005,16
1789363513,P0,60.914,1005,16
1789363514,P0,61.1514,1005,15
1789363515,P0,70.09713333333333,1005,15
1789363516,P0,68.6308125,1005,16
1789363517,P0,62.6485,1005,16
1789363518,P0,61.071666666666665,1005,15
1789363519,P0,60.72825,1005,16
1789363520,P0,60.674875,1005,16
1789363521,P0,80.07933333333334,1005,15
1789363522,P0,70.7915625,1005,16
1789363523,P0,62.778400000000005,1005,15
1789363524,P0,61.2825,1005,16
1789363525,P0,61.6908,1005,15
1789363526,P0,61.354749999999996,1005,16
1789363527,P0,60.83525,1005,16
1789363528,P0,61.57706666666667,1005,15
1789363529,P0,74.35368749999999,1005,16
1789363530,P0,61.158,1005,15
1789363531,P0,60.74925,1005,16
1789363532,P0,60.5823125,1005,16
1789363533,P0,60.9170625,1005,16
1789363534,P0,60.957,1005,15
1789363535,P0,60.613875,1005,16
1789363536,P0,60.705375000000004,1005,16
1789363537,P0,61.51193333333334,1005,15
1789363538,P0,65.395875,1005,16
1789363539,P0,73.5608,1005,15
1789363540,P0,66.942875,1005,16
1789363541,P0,61.357125,1005,16
1789363542,P0,60.957,1005,15
1789363543,P0,60.674875,1005,16
1789363544,P0,66.7944,1005,15
1789363545,P0,69.8204375,1005,16
1789363546,P0,64.40786666666666,1005,15
1789363547,P0,60.932,1005,16
1789363548,P0,60.6903125,1005,16
