request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0311,P1,D1,1788441020.4873817,1788441020.866762,1788441020.866764,1788441020.8668513,1788441035.7801251,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0312,P1,D1,1788441035.7900622,1788441036.1685398,1788441036.1685414,1788441036.1686285,1788441051.0831814,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0313,P1,D1,1788441051.0922568,1788441051.481833,1788441051.4818351,1788441051.481918,1788441066.3969362,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0314,P1,D1,1788441066.4056585,1788441066.7735195,1788441066.7735224,1788441066.773621,1788441081.690613,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0315,P1,D1,1788441081.699377,1788441082.0938404,1788441082.0938423,1788441082.0939283,1788441097.0090606,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0316,P1,D1,1788441097.0184186,1788441097.404486,1788441097.4044876,1788441097.4045746,1788441112.3185225,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0317,P1,D1,1788441112.3266327,1788441112.7120585,1788441112.7120607,1788441112.712145,1788441127.6304932,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0318,P1,D1,1788441127.6376112,1788441128.0343862,1788441128.0343883,1788441128.0344722,1788441142.9504483,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0319,P1,D1,1788441142.9588735,1788441143.3443065,1788441143.3443084,1788441143.344395,1788441158.2591612,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0320,P1,D1,1788441158.2680867,1788441158.6524704,1788441158.6524723,1788441158.6525586,1788441173.5669992,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0321,P1,D1,1788441173.576016,1788441173.95945,1788441173.9594522,1788441173.9595394,1788441188.8738701,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0322,P1,D1,1788441188.8832436,1788441189.2703536,1788441189.2703557,1788441189.2704396,1788441204.1849835,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0323,P1,D1,1788441204.1937087,1788441204.58127,1788441204.581272,1788441204.581359,1788441219.4957635,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0324,P1,D1,1788441219.5032413,1788441219.8908534,1788441219.8908567,1788441219.8909967,1788441234.8067603,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0325,P1,D1,1788441234.8155985,1788441235.1981523,1788441235.1981542,1788441235.1982427,1788441250.1121244,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0326,P1,D1,1788441250.1204848,1788441250.5051,1788441250.5051022,1788441250.5051873,1788441265.4189644,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0327,P1,D1,1788441265.4286532,1788441265.815201,1788441265.8152032,1788441265.8152916,1788441280.7286446,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0328,P1,D1,1788441280.7378657,1788441281.1184878,1788441281.1184897,1788441281.1185753,1788441296.032479,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0329,P1,D1,1788441296.0412273,1788441296.4236143,1788441296.4236162,1788441296.4237587,1788441311.3374128,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0330,P1,D1,1788441311.3463438,1788441311.7311044,1788441311.7311065,1788441311.731193,1788441326.64555,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0331,P1,D1,1788441326.6538923,1788441327.0409899,1788441327.0409932,1788441327.0411289,1788441341.956993,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0332,P1,D1,1788441341.965962,1788441342.3462791,1788441342.3462815,1788441342.346368,1788441357.2607214,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0333,P1,D1,1788441357.2690492,1788441357.6512957,1788441357.6512978,1788441357.651385,1788441372.5651622,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0334,P1,D1,1788441372.5737085,1788441372.9566166,1788441372.956619,1788441372.9567554,1788441387.8712819,completed
phase3c-xpyd_feedback_2p2d_fast_adaptive_r6_256683-0335,P1,D1,1788441387.881279,1788441388.2704728,1788441388.2704744,1788441388.2705595,1788441403.1847734,completed
