adaptive,attempt,axis,candidate_id,control_inclusive_duration_sum_s,control_inclusive_energy_sum_j,decode_frequency_mhz,duration_s,early_stop_reason,end,energy_statistic,event,grid_index,latency_statistic,mean_power_w,measured_energy_j,measured_power_w,prefill_frequency_mhz,probe_id,repeat_index,request_duration_sum_s,request_energy_sum_j,sample_count,search_stage,slo_met,start,tpot_ms,ttft_ms,workload_id
True,1,D,production-00004-attempt-1-energy-refine-D-6,23.79361867904663,2821.6862179860473,900,22.57467293739319,stable_with_slo_headroom,1788679219.616201,mean_request_energy_j,probe_candidate_aggregated,6,p95,120.99462033004994,898.895888944467,120.99461275108847,900,production-00004-attempt-1-energy-refine-D-6,,22.287665843963623,2696.6876668334007,3,energy-refine,True,1788679197.041528,56.84789541052787,206.12176473950967,decode_medium
True,1,D,production-00004-attempt-1-energy-refine-D-8,23.66645097732544,2829.298403955996,1050,22.406427145004272,stable_with_slo_headroom,1788679243.6405022,mean_request_energy_j,probe_candidate_aggregated,8,p95,122.00279534714677,901.529104894648,122.00276550373377,900,production-00004-attempt-1-energy-refine-D-8,,22.168240547180176,2704.587314683944,3,energy-refine,True,1788679221.234075,56.51664862310235,209.66081464430317,decode_medium
True,1,D,production-00004-attempt-1-energy-refine-D-5,23.870490789413452,2834.9005742035806,825,22.644108057022095,stable_with_slo_headroom,1788679267.9200838,mean_request_energy_j,probe_candidate_aggregated,5,p95,121.22794976433514,903.325657380124,121.22790454762462,900,production-00004-attempt-1-energy-refine-D-5,,22.354390859603882,2709.976972140372,3,energy-refine,True,1788679245.2759757,57.00438448125276,209.3443796853535,decode_medium
False,1,,production-00004-attempt-1-confirm,23.763502597808838,2829.2418487370014,900,22.567302703857422,,1788679292.1335967,mean_request_energy_j,probe_candidate_aggregated,,p95,121.40453901565945,901.7573197446764,121.40454074202172,900,production-00004-attempt-1-confirm,,22.28312039375305,2705.271959234029,3,confirmation,True,1788679269.566294,56.848291277438115,202.44155160617083,decode_medium
True,1,P,production-00005-attempt-1-binary-slo-P-8,47.06581401824951,6165.05911584571,1500,43.70698380470276,stable_with_slo_headroom,1788679339.677897,mean_request_energy_j,probe_candidate_aggregated,8,p95,134.62146347130857,1950.461195744574,134.62154071684702,1710,production-00005-attempt-1-binary-slo-P-8,,43.465458154678345,5851.383587233722,3,binary-slo,True,1788679295.9709132,56.02445031698866,199.9734895885922,decode_heavy
True,1,P,production-00005-attempt-1-binary-slo-P-3,45.73815321922302,5991.278028529137,1500,43.76684808731079,stable_with_slo_headroom,1788679385.8335025,mean_request_energy_j,probe_candidate_aggregated,3,p95,133.19346021461925,1930.043600037694,133.19349384192174,1200,production-00005-attempt-1-binary-slo-P-3,,43.47158479690552,5790.130800113082,3,binary-slo,True,1788679342.0666544,56.02502014072539,198.79813733277842,decode_heavy
True,1,P,production-00005-attempt-1-binary-slo-P-1,45.74677348136902,5953.56785800308,1500,43.69300293922424,stable_with_slo_headroom,1788679431.993076,mean_request_energy_j,probe_candidate_aggregated,1,p95,132.39403719679828,1917.6165580178301,132.39404231630576,1005,production-00005-attempt-1-binary-slo-P-1,,43.45248317718506,5752.84967405349,3,binary-slo,True,1788679388.3000731,56.024447960240366,191.990586835891,decode_heavy
True,1,P,production-00005-attempt-1-binary-slo-P-0,45.74543571472168,5926.890902932733,1500,43.64993500709534,stable_with_slo_headroom,1788679478.052359,mean_request_energy_j,probe_candidate_aggregated,0,p95,131.80348902074905,1909.3824864278238,131.80350156732962,900,production-00005-attempt-1-binary-slo-P-0,,43.45975589752197,5728.147459283471,3,binary-slo,True,1788679434.402424,56.039586709173136,195.0753743876703,decode_heavy
True,1,D,production-00005-attempt-1-binary-slo-D-7,45.518969774246216,5488.828638315201,975,44.22998070716858,stable_with_slo_headroom,1788679523.8853128,mean_request_energy_j,probe_candidate_aggregated,7,p95,121.70864318705101,1786.4777550113697,121.70866436240657,900,production-00005-attempt-1-binary-slo-D-7,,44.03494381904602,5359.433265034109,3,binary-slo,True,1788679479.655332,56.77825241399856,194.50001049553975,decode_heavy
True,1,D,production-00005-attempt-1-binary-slo-D-3,46.20424032211304,5504.461516600102,675,44.959442377090454,stable_with_slo_headroom,1788679570.4509637,mean_request_energy_j,probe_candidate_aggregated,3,p95,120.39471464418075,1792.6369171117742,120.3947238452173,900,production-00005-attempt-1-binary-slo-D-3,,44.66899371147156,5377.910751335323,3,binary-slo,True,1788679525.4915214,57.598677382612706,195.25139349279925,decode_heavy
True,1,D,production-00005-attempt-1-binary-slo-D-1,46.7894811630249,5538.485088665038,525,45.515716314315796,stable_with_slo_headroom,1788679617.6016247,mean_request_energy_j,probe_candidate_aggregated,1,p95,119.57691779171903,1804.5855189673603,119.57690798468236,900,production-00005-attempt-1-binary-slo-D-1,,45.27426075935364,5413.756556902081,3,binary-slo,True,1788679572.0859084,58.38850510763187,197.6017685024999,decode_heavy
True,1,D,production-00005-attempt-1-binary-slo-D-0,47.31622242927551,5593.947347976267,450,46.017327308654785,stable_with_slo_headroom,1788679665.28825,mean_request_energy_j,probe_candidate_aggregated,0,p95,119.34569857349098,1820.6412759957213,119.34569851192863,900,production-00005-attempt-1-binary-slo-D-0,,45.76556921005249,5461.923827987164,3,binary-slo,True,1788679619.2709227,59.02473271235495,195.92979633016512,decode_heavy
True,1,D,production-00005-attempt-1-energy-refine-D-6,45.736366748809814,5501.658118244261,900,44.45295786857605,stable_with_slo_headroom,1788679711.3450432,mean_request_energy_j,probe_candidate_aggregated,6,p95,121.55918895910582,1791.2187277960281,121.55919315880074,900,production-00005-attempt-1-energy-refine-D-6,,44.206087827682495,5373.656183388084,3,energy-refine,True,1788679666.8920853,56.96157442547344,203.63355225417763,decode_heavy
True,1,D,production-00005-attempt-1-energy-refine-D-8,45.45994448661804,5508.659826099873,1050,44.298664808273315,stable_with_slo_headroom,1788679757.2798712,mean_request_energy_j,probe_candidate_aggregated,8,p95,122.5088496918963,1794.6525568887591,122.50883570664196,900,production-00005-attempt-1-energy-refine-D-8,,43.94749999046326,5383.957670666277,3,energy-refine,True,1788679712.9812064,56.611403305786574,206.78009433904663,decode_heavy
False,1,,production-00005-attempt-1-confirm,45.62843060493469,5516.007364179939,975,44.37114453315735,,1788679803.3310242,mean_request_energy_j,probe_candidate_aggregated,,p95,122.19492393288145,1795.1993234281738,122.1949045136766,900,production-00005-attempt-1-confirm,,44.073827266693115,5385.597970284522,3,confirmation,True,1788679758.9598796,56.778511737345475,207.57770638447255,decode_heavy
