canary_active_at_end,canary_active_at_start,control_inclusive_ttft_ms,d_mhz,duration_s,end,endpoints,energy_j,frequency_changed,frequency_source,inference,mean_power_w,observed_output_tokens,p_mhz,phase,request_id,service_sequence,settle_wait_s,start,table_hit,table_revision,tpot_ms,ttft_ms,workload_id
prefill_medium,prefill_medium,467.01502799987793,1500,15.302207469940186,1788678698.474223,"{""P1"": {""energy_j"": 1271.0633646547794, ""clock_match_fraction"": null, ""mean_power_w"": 83.06405250037744, ""samples"": 141}, ""D1"": {""energy_j"": 1034.5149589329958, ""clock_match_fraction"": null, ""mean_power_w"": 67.60560271877164, ""samples"": 129}}",2305.5783235877752,False,safe_high,"{""start"": 1788678683.1761916, ""end"": 1788678698.474223, ""duration_s"": 15.298031330108643, ""energy_j"": 2305.0872051641345, ""mean_power_w"": 150.67868246729265, ""endpoints"": {""P1"": {""energy_j"": 1270.758251965046, ""clock_match_fraction"": 1.0, ""mean_power_w"": 83.0667832052362, ""samples"": 141}, ""D1"": {""energy_j"": 1034.3289531990886, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.61189926205643, ""samples"": 129}}}",150.66965521914906,256,2520,production,production-00021,21,0.0,1788678683.1720154,False,0,58.146198698337756,462.83625601790845,both_heavy
prefill_medium,prefill_medium,2950.1469135284424,900,6.536042928695679,1788678710.168518,"{""P1"": {""energy_j"": 419.3014654815197, ""clock_match_fraction"": null, ""mean_power_w"": 64.15218964377193, ""samples"": 62}, ""D1"": {""energy_j"": 283.36474277824163, ""clock_match_fraction"": null, ""mean_power_w"": 43.3541740575424, ""samples"": 57}}",702.6662082597613,True,table,"{""start"": 1788678706.3913777, ""end"": 1788678710.168518, ""duration_s"": 3.7771403789520264, ""energy_j"": 452.6227802745998, ""mean_power_w"": 119.83213088844231, ""endpoints"": {""P1"": {""energy_j"": 234.58303266763687, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.10598736939777, ""samples"": 36}, ""D1"": {""energy_j"": 218.03974760696292, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.726143519044534, ""samples"": 34}}}",107.50636370131433,64,1005,production,production-00022,22,0.5,1788678703.6324751,True,1,56.83654204883155,191.24041695613414,small_light
prefill_medium,prefill_medium,3937.8743171691895,1500,7.532370328903198,1788678722.8598356,"{""P1"": {""energy_j"": 607.6833138763905, ""clock_match_fraction"": null, ""mean_power_w"": 80.67623966184843, ""samples"": 70}, ""D1"": {""energy_j"": 334.77893698215485, ""clock_match_fraction"": null, ""mean_power_w"": 44.44536345983172, ""samples"": 66}}",942.4622508585453,True,safe_high,"{""start"": 1788678718.9699888, ""end"": 1788678722.8598356, ""duration_s"": 3.8898468017578125, ""energy_j"": 582.4897063225508, ""mean_power_w"": 149.74618179289865, ""endpoints"": {""P1"": {""energy_j"": 330.27794978022575, ""clock_match_fraction"": 1.0, ""mean_power_w"": 84.90770115444494, ""samples"": 37}, ""D1"": {""energy_j"": 252.21175654232502, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.83848063845372, ""samples"": 35}}}",125.12160312168014,64,2520,production,production-00023,23,0.5,1788678715.3274653,False,0,56.967398696874696,295.3462901059538,prefill_medium
prefill_medium,prefill_medium,462.3744487762451,1500,4.12576699256897,1788678732.144776,"{""P1"": {""energy_j"": 377.32058638334274, ""clock_match_fraction"": null, ""mean_power_w"": 91.4546524471559, ""samples"": 39}, ""D1"": {""energy_j"": 263.63188391923904, ""clock_match_fraction"": null, ""mean_power_w"": 63.898878534360655, ""samples"": 36}}",640.9524703025818,False,safe_high,"{""start"": 1788678728.023763, ""end"": 1788678732.144776, ""duration_s"": 4.121013164520264, ""energy_j"": 640.4899981021881, ""mean_power_w"": 155.4205173660854, ""endpoints"": {""P1"": {""energy_j"": 376.9597619473934, ""clock_match_fraction"": 1.0, ""mean_power_w"": 91.4725934857032, ""samples"": 39}, ""D1"": {""energy_j"": 263.5302361547947, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.94792388038218, ""samples"": 36}}}",155.35353098151654,64,2520,production,production-00024,24,0.0,1788678728.019009,False,0,58.079527460023876,457.6171759981662,prefill_heavy
prefill_medium,prefill_medium,184.45110321044922,1500,7.296027898788452,1788678744.4976854,"{""P1"": {""energy_j"": 585.0520773530006, ""clock_match_fraction"": null, ""mean_power_w"": 80.18775222202096, ""samples"": 69}, ""D1"": {""energy_j"": 491.5345043540001, ""clock_match_fraction"": null, ""mean_power_w"": 67.37015142658956, ""samples"": 61}}",1076.5865817070007,False,safe_high,"{""start"": 1788678737.2058616, ""end"": 1788678744.4976854, ""duration_s"": 7.291823863983154, ""energy_j"": 1076.195042077452, ""mean_power_w"": 147.5892811115683, ""endpoints"": {""P1"": {""energy_j"": 584.7474270164967, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.19220402521883, ""samples"": 69}, ""D1"": {""energy_j"": 491.4476150609553, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.39707708634947, ""samples"": 61}}}",147.55790364861053,128,2520,production,production-00025,25,0.0,1788678737.2016575,False,0,55.95391694507671,180.24231598246843,decode_medium
prefill_medium,prefill_medium,184.31401252746582,1500,14.477929592132568,1788678764.1349976,"{""P1"": {""energy_j"": 1154.1782004535198, ""clock_match_fraction"": null, ""mean_power_w"": 79.71983791665282, ""samples"": 134}, ""D1"": {""energy_j"": 991.2195408120751, ""clock_match_fraction"": null, ""mean_power_w"": 68.46417745743925, ""samples"": 122}}",2145.397741265595,False,safe_high,"{""start"": 1788678749.6615362, ""end"": 1788678764.1349976, ""duration_s"": 14.473461389541626, ""energy_j"": 2144.9827377684414, ""mean_power_w"": 148.20108887832345, ""endpoints"": {""P1"": {""energy_j"": 1153.8631777465343, ""clock_match_fraction"": 1.0, ""mean_power_w"": 79.72268324012002, ""samples"": 134}, ""D1"": {""energy_j"": 991.1195600219071, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.47840563820344, ""samples"": 122}}}",148.18401537409207,256,2520,production,production-00026,26,0.0,1788678749.657068,False,0,56.02492724326165,179.8438080586493,decode_heavy
prefill_medium,prefill_medium,203.04441452026367,1500,7.371202230453491,1788678776.6638489,"{""P1"": {""energy_j"": 596.79248046875, ""clock_match_fraction"": null, ""mean_power_w"": 80.96270619237022, ""samples"": 69}, ""D1"": {""energy_j"": 500.6333530470729, ""clock_match_fraction"": null, ""mean_power_w"": 67.91746276865787, ""samples"": 63}}",1097.425833515823,False,safe_high,"{""start"": 1788678769.2971795, ""end"": 1788678776.6638489, ""duration_s"": 7.366669416427612, ""energy_j"": 1096.8620201610029, ""mean_power_w"": 148.89524127620138, ""endpoints"": {""P1"": {""energy_j"": 596.3277430534363, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.94943716676498, ""samples"": 69}, ""D1"": {""energy_j"": 500.5342771075666, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.94580410943638, ""samples"": 63}}}",148.8801689610281,128,2520,production,production-00027,27,0.0,1788678769.2926466,False,0,56.39802933831912,198.50825308822095,balanced_medium
prefill_heavy,prefill_medium,458.00185203552246,1500,15.296879291534424,1788678797.0684574,"{""P1"": {""energy_j"": 1262.0502260029316, ""clock_match_fraction"": null, ""mean_power_w"": 82.50377099473967, ""samples"": 141}, ""D1"": {""energy_j"": 1038.5898877717555, ""clock_match_fraction"": null, ""mean_power_w"": 67.89554052025045, ""samples"": 130}}",2300.640113774687,False,safe_high,"{""start"": 1788678781.7769701, ""end"": 1788678797.0684574, ""duration_s"": 15.291487216949463, ""energy_j"": 2299.8678165860474, ""mean_power_w"": 150.40184018444046, ""endpoints"": {""P1"": {""energy_j"": 1261.3929962813854, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.48988331777345, ""samples"": 141}, ""D1"": {""energy_j"": 1038.474820304662, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.91195686666701, ""samples"": 130}}}",150.3993115149901,256,2520,production,production-00028,28,0.0,1788678781.771578,False,0,58.154025172595595,452.61170295998454,both_heavy
prefill_heavy,prefill_heavy,2906.4266681671143,900,6.4955668449401855,1788678808.680526,"{""P1"": {""energy_j"": 418.3661357164383, ""clock_match_fraction"": null, ""mean_power_w"": 64.40794863689696, ""samples"": 61}, ""D1"": {""energy_j"": 280.9091884717345, ""clock_match_fraction"": null, ""mean_power_w"": 43.24629323005932, ""samples"": 57}}",699.2753241881728,True,table,"{""start"": 1788678804.903129, ""end"": 1788678808.680526, ""duration_s"": 3.7773969173431396, ""energy_j"": 452.9876360408962, ""mean_power_w"": 119.9205818062425, ""endpoints"": {""P1"": {""energy_j"": 235.38141173124313, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.31312644179326, ""samples"": 36}, ""D1"": {""energy_j"": 217.60622430965304, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.60745536444923, ""samples"": 33}}}",107.65424186695628,64,1005,production,production-00029,29,0.5,1788678802.1849592,True,1,56.88505050807541,188.2558489451185,small_light
prefill_heavy,prefill_heavy,377.99620628356934,900,4.066990375518799,1788678817.8561594,"{""P1"": {""energy_j"": 272.83180913329124, ""clock_match_fraction"": null, ""mean_power_w"": 67.0844491729312, ""samples"": 38}, ""D1"": {""energy_j"": 224.21118599176407, ""clock_match_fraction"": null, ""mean_power_w"": 55.12950985608441, ""samples"": 35}}",497.0429951250553,False,table,"{""start"": 1788678813.7939298, ""end"": 1788678817.8561594, ""duration_s"": 4.062229633331299, ""energy_j"": 496.65297632291913, ""mean_power_w"": 122.26117702647711, ""endpoints"": {""P1"": {""energy_j"": 272.5291411280632, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.08856114187004, ""samples"": 38}, ""D1"": {""energy_j"": 224.12383519485593, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.17261588460706, ""samples"": 35}}}",122.21395902901561,64,1005,production,production-00030,30,0.0,1788678813.789169,True,1,58.48196406464373,373.2320659328252,prefill_medium
prefill_heavy,prefill_heavy,4131.247758865356,1500,7.795384645462036,1788678830.70816,"{""P1"": {""energy_j"": 655.035200715065, ""clock_match_fraction"": null, ""mean_power_w"": 84.02859262324966, ""samples"": 73}, ""D1"": {""energy_j"": 348.4018342681229, ""clock_match_fraction"": null, ""mean_power_w"": 44.69334742461229, ""samples"": 69}}",1003.4370349831879,True,safe_high,"{""start"": 1788678826.586249, ""end"": 1788678830.70816, ""duration_s"": 4.121910810470581, ""energy_j"": 633.407093860209, ""mean_power_w"": 153.6683162214991, ""endpoints"": {""P1"": {""energy_j"": 368.7253243625164, ""clock_match_fraction"": 1.0, ""mean_power_w"": 89.45494973493146, ""samples"": 39}, ""D1"": {""energy_j"": 264.6817694976926, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.21336648656766, ""samples"": 37}}}",128.72194004786198,64,2520,production,production-00031,31,0.5,1788678822.9127753,False,0,58.08618619099318,457.7735369093716,prefill_heavy
prefill_heavy,prefill_heavy,197.3097324371338,1500,7.3088109493255615,1788678843.1774702,"{""P1"": {""energy_j"": 584.1573306918144, ""clock_match_fraction"": null, ""mean_power_w"": 79.92508422258739, ""samples"": 68}, ""D1"": {""energy_j"": 491.6246930100024, ""clock_match_fraction"": null, ""mean_power_w"": 67.2646612997109, ""samples"": 64}}",1075.7820237018168,False,safe_high,"{""start"": 1788678835.874248, ""end"": 1788678843.1774702, ""duration_s"": 7.303222179412842, ""energy_j"": 1075.1438269726932, ""mean_power_w"": 147.21499641670928, ""endpoints"": {""P1"": {""energy_j"": 583.6389109492302, ""clock_match_fraction"": 1.0, ""mean_power_w"": 79.91526159432179, ""samples"": 68}, ""D1"": {""energy_j"": 491.504916023463, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.29973482238748, ""samples"": 64}}}",147.1897455222983,128,2520,production,production-00032,32,0.0,1788678835.8686593,False,0,55.95306166920694,191.7169289663434,decode_medium
prefill_heavy,prefill_heavy,201.4622688293457,1500,14.495883464813232,1788678862.8331785,"{""P1"": {""energy_j"": 1155.2816924452782, ""clock_match_fraction"": null, ""mean_power_w"": 79.69722543986822, ""samples"": 135}, ""D1"": {""energy_j"": 988.1102041453123, ""clock_match_fraction"": null, ""mean_power_w"": 68.16488326108679, ""samples"": 123}}",2143.3918965905905,False,safe_high,"{""start"": 1788678848.3414426, ""end"": 1788678862.8331785, ""duration_s"": 14.491735935211182, ""energy_j"": 2143.005629107356, ""mean_power_w"": 147.87777245515528, ""endpoints"": {""P1"": {""energy_j"": 1154.9837589263916, ""clock_match_fraction"": 1.0, ""mean_power_w"": 79.69947590061166, ""samples"": 135}, ""D1"": {""energy_j"": 988.0218701809645, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.17829655454362, ""samples"": 123}}}",147.86210870095502,256,2520,production,production-00033,33,0.0,1788678848.337295,False,0,56.02497738448209,197.30968598742038,decode_heavy
prefill_heavy,prefill_heavy,227.50496864318848,1500,7.395963430404663,1788678875.3404534,"{""P1"": {""energy_j"": 598.2718382775784, ""clock_match_fraction"": null, ""mean_power_w"": 80.89167069405649, ""samples"": 69}, ""D1"": {""energy_j"": 500.2261817008257, ""clock_match_fraction"": null, ""mean_power_w"": 67.63502637728108, ""samples"": 64}}",1098.498019978404,False,safe_high,"{""start"": 1788678867.9489207, ""end"": 1788678875.3404534, ""duration_s"": 7.39153265953064, ""energy_j"": 1097.9002348929644, ""mean_power_w"": 148.53485541693877, ""endpoints"": {""P1"": {""energy_j"": 597.7724787592888, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.87260197498027, ""samples"": 69}, ""D1"": {""energy_j"": 500.1277561336756, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.66225344195848, ""samples"": 64}}}",148.52669707133757,128,2520,production,production-00034,34,0.0,1788678867.94449,False,0,56.39847915703944,223.07343897409737,balanced_medium
prefill_heavy,prefill_heavy,470.477819442749,1500,15.304446697235107,1788678895.7030916,"{""P1"": {""energy_j"": 1263.5393446683884, ""clock_match_fraction"": null, ""mean_power_w"": 82.56027608607756, ""samples"": 142}, ""D1"": {""energy_j"": 1037.8844317048788, ""clock_match_fraction"": null, ""mean_power_w"": 67.81587418592417, ""samples"": 129}}",2301.423776373267,False,safe_high,"{""start"": 1788678880.4041255, ""end"": 1788678895.7030916, ""duration_s"": 15.2989661693573, ""energy_j"": 2300.5052781142294, ""mean_power_w"": 150.3699826934693, ""endpoints"": {""P1"": {""energy_j"": 1262.7411744892597, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.53768003085314, ""samples"": 142}, ""D1"": {""energy_j"": 1037.7641036249697, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.83230266261616, ""samples"": 129}}}",150.37615027200172,256,2520,production,production-00035,35,0.0,1788678880.398645,False,0,58.144613568598004,464.99468002002686,both_heavy
prefill_heavy,prefill_heavy,2905.315399169922,900,6.491124629974365,1788678907.3074653,"{""P1"": {""energy_j"": 416.8687332570553, ""clock_match_fraction"": null, ""mean_power_w"": 64.22134175826194, ""samples"": 61}, ""D1"": {""energy_j"": 280.96123480051756, ""clock_match_fraction"": null, ""mean_power_w"": 43.283906998659354, ""samples"": 56}}",697.8299680575728,True,table,"{""start"": 1788678903.519969, ""end"": 1788678907.3074653, ""duration_s"": 3.787496328353882, ""energy_j"": 452.6185717508197, ""mean_power_w"": 119.50336911548541, ""endpoints"": {""P1"": {""energy_j"": 236.21876206994057, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.368050445769214, ""samples"": 37}, ""D1"": {""energy_j"": 216.39980968087912, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.135318669716206, ""samples"": 33}}}",107.50524875692129,64,1005,production,production-00036,36,0.5,1788678900.8163407,True,1,56.840674412096774,201.68614608701319,small_light
prefill_heavy,prefill_heavy,382.2612762451172,900,4.07283878326416,1788678916.4903536,"{""P1"": {""energy_j"": 274.36949649453163, ""clock_match_fraction"": null, ""mean_power_w"": 67.36566584023718, ""samples"": 39}, ""D1"": {""energy_j"": 226.00927279889584, ""clock_match_fraction"": null, ""mean_power_w"": 55.49182887562311, ""samples"": 36}}",500.37876929342747,False,table,"{""start"": 1788678912.4220366, ""end"": 1788678916.4903536, ""duration_s"": 4.06831693649292, ""energy_j"": 500.0413922742009, ""mean_power_w"": 122.91112026912536, ""endpoints"": {""P1"": {""energy_j"": 274.12026089429855, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.3792787468036, ""samples"": 39}, ""D1"": {""energy_j"": 225.92113137990236, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.531841522321756, ""samples"": 36}}}",122.8574947158603,64,1005,production,production-00037,37,0.0,1788678912.4175148,True,1,58.49709901552174,377.734386944212,prefill_medium
prefill_heavy,prefill_heavy,4161.1199378967285,1500,7.82526969909668,1788678929.3732529,"{""P1"": {""energy_j"": 657.7493256032467, ""clock_match_fraction"": null, ""mean_power_w"": 84.05452475065171, ""samples"": 73}, ""D1"": {""energy_j"": 348.22496098279953, ""clock_match_fraction"": null, ""mean_power_w"": 44.50005870379105, ""samples"": 68}}",1005.9742865860462,True,safe_high,"{""start"": 1788678925.232226, ""end"": 1788678929.3732529, ""duration_s"": 4.141026973724365, ""energy_j"": 634.7531701512635, ""mean_power_w"": 153.28399795000075, ""endpoints"": {""P1"": {""energy_j"": 371.22111877799034, ""clock_match_fraction"": 1.0, ""mean_power_w"": 89.64469952344231, ""samples"": 39}, ""D1"": {""energy_j"": 263.53205137327313, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.63929842655846, ""samples"": 37}}}",128.55458345444276,64,2520,production,production-00038,38,0.5,1788678921.5479832,False,0,58.08543965094797,476.87422297894955,prefill_heavy
prefill_heavy,prefill_heavy,195.09148597717285,1500,7.307389736175537,1788678941.739689,"{""P1"": {""energy_j"": 584.5846756994724, ""clock_match_fraction"": null, ""mean_power_w"": 79.99911005231617, ""samples"": 68}, ""D1"": {""energy_j"": 492.1837610974908, ""clock_match_fraction"": null, ""mean_power_w"": 67.35425081557024, ""samples"": 63}}",1076.7684367969632,False,safe_high,"{""start"": 1788678934.4371545, ""end"": 1788678941.739689, ""duration_s"": 7.302534580230713, ""energy_j"": 1076.1858868077397, ""mean_power_w"": 147.37155640743836, ""endpoints"": {""P1"": {""energy_j"": 584.1074455678463, ""clock_match_fraction"": 1.0, ""mean_power_w"": 79.98694688131039, ""samples"": 68}, ""D1"": {""energy_j"": 492.07844123989344, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.38460952612797, ""samples"": 63}}}",147.3533608678864,128,2520,production,production-00039,39,0.0,1788678934.4322994,False,0,55.95812005427204,190.23258599918336,decode_medium
prefill_heavy,prefill_heavy,193.16530227661133,1500,14.487531423568726,1788678961.3875604,"{""P1"": {""energy_j"": 1159.7200282812119, ""clock_match_fraction"": null, ""mean_power_w"": 80.0495263392179, ""samples"": 134}, ""D1"": {""energy_j"": 993.4116751775146, ""clock_match_fraction"": null, ""mean_power_w"": 68.57011357790081, ""samples"": 122}}",2153.1317034587264,False,safe_high,"{""start"": 1788678946.9053948, ""end"": 1788678961.3875604, ""duration_s"": 14.482165575027466, ""energy_j"": 2152.006028391421, ""mean_power_w"": 148.59697724367024, ""endpoints"": {""P1"": {""energy_j"": 1158.708389133215, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.00933169354525, ""samples"": 134}, ""D1"": {""energy_j"": 993.2976392582059, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.58764555012499, ""samples"": 122}}}",148.61963991711872,256,2520,production,production-00040,40,0.0,1788678946.900029,False,0,56.02832407434928,187.79789097607136,decode_heavy
prefill_heavy,prefill_heavy,221.00114822387695,1500,7.3895509243011475,1788678973.9384475,"{""P1"": {""energy_j"": 598.5578466951847, ""clock_match_fraction"": null, ""mean_power_w"": 81.0005713238646, ""samples"": 69}, ""D1"": {""energy_j"": 504.47424180433154, ""clock_match_fraction"": null, ""mean_power_w"": 68.26859263467911, ""samples"": 63}}",1103.0320884995162,False,safe_high,"{""start"": 1788678966.5544903, ""end"": 1788678973.9384475, ""duration_s"": 7.383957147598267, ""energy_j"": 1102.4801528155804, ""mean_power_w"": 149.30749607264136, ""endpoints"": {""P1"": {""energy_j"": 598.1204182207584, ""clock_match_fraction"": 1.0, ""mean_power_w"": 81.0026935781047, ""samples"": 69}, ""D1"": {""energy_j"": 504.35973459482193, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.30480249453667, ""samples"": 63}}}",149.26916395854371,128,2520,production,production-00041,41,0.0,1788678966.5488966,False,0,56.39490821237463,215.40461899712682,balanced_medium
prefill_heavy,prefill_heavy,468.20902824401855,1500,15.30194354057312,1788678994.4018168,"{""P1"": {""energy_j"": 1262.3527297377586, ""clock_match_fraction"": null, ""mean_power_w"": 82.49623496457355, ""samples"": 141}, ""D1"": {""energy_j"": 1038.8496337495744, ""clock_match_fraction"": null, ""mean_power_w"": 67.89004488188468, ""samples"": 129}}",2301.202363487333,False,safe_high,"{""start"": 1788678979.1044347, ""end"": 1788678994.4018168, ""duration_s"": 15.297382116317749, ""energy_j"": 2300.5894204489887, ""mean_power_w"": 150.39105403498715, ""endpoints"": {""P1"": {""energy_j"": 1261.8393893539906, ""clock_match_fraction"": 1.0, ""mean_power_w"": 82.487276565314, ""samples"": 141}, ""D1"": {""energy_j"": 1038.7500310949981, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.90377746967314, ""samples"": 129}}}",150.38627984645822,256,2520,production,production-00042,42,0.0,1788678979.0998733,False,0,58.141908678682704,463.647912023589,both_heavy
decode_medium,prefill_heavy,3929.9209117889404,900,7.514388084411621,1788679007.0793781,"{""P1"": {""energy_j"": 481.03989085555077, ""clock_match_fraction"": null, ""mean_power_w"": 64.01584339960482, ""samples"": 70}, ""D1"": {""energy_j"": 305.13244308158755, ""clock_match_fraction"": null, ""mean_power_w"": 40.606425919706744, ""samples"": 66}}",786.1723339371383,True,table,"{""start"": 1788679003.2876031, ""end"": 1788679007.0793781, ""duration_s"": 3.7917749881744385, ""energy_j"": 454.85104639455676, ""mean_power_w"": 119.95728855565508, ""endpoints"": {""P1"": {""energy_j"": 235.91478076577187, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.21750539035908, ""samples"": 37}, ""D1"": {""energy_j"": 218.9362656287849, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.739783165296004, ""samples"": 34}}}",104.62226931931156,64,1005,production,production-00043,43,0.5,1788678999.56499,True,1,56.82601539662019,207.30667002499104,small_light
decode_medium,decode_medium,385.6179714202881,900,4.074995994567871,1788679016.3172946,"{""P1"": {""energy_j"": 274.6844974756241, ""clock_match_fraction"": null, ""mean_power_w"": 67.40730490086106, ""samples"": 39}, ""D1"": {""energy_j"": 224.91211070492864, ""clock_match_fraction"": null, ""mean_power_w"": 55.19321025216841, ""samples"": 36}}",499.5966081805527,False,table,"{""start"": 1788679012.2471733, ""end"": 1788679016.3172946, ""duration_s"": 4.0701212882995605, ""energy_j"": 499.16867708042264, ""mean_power_w"": 122.64221179732172, ""endpoints"": {""P1"": {""energy_j"": 274.4039044082165, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.41909760700487, ""samples"": 39}, ""D1"": {""energy_j"": 224.76477267220616, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.22311419031685, ""samples"": 35}}}",122.60051515302948,64,1005,production,production-00044,44,0.0,1788679012.2422986,True,1,58.489976556129044,380.7401939993724,prefill_medium
decode_medium,decode_medium,2492.6300048828125,900,6.298364639282227,1788679027.7264462,"{""P1"": {""energy_j"": 443.3647473156452, ""clock_match_fraction"": null, ""mean_power_w"": 70.39362957019458, ""samples"": 60}, ""D1"": {""energy_j"": 277.5062961727381, ""clock_match_fraction"": null, ""mean_power_w"": 44.06005559633067, ""samples"": 54}}",720.8710434883833,True,table,"{""start"": 1788679023.429959, ""end"": 1788679027.7264462, ""duration_s"": 4.296487092971802, ""energy_j"": 550.748893328011, ""mean_power_w"": 128.18586007832462, ""endpoints"": {""P1"": {""energy_j"": 316.23117485642433, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.60226343370509, ""samples"": 41}, ""D1"": {""energy_j"": 234.5177184715867, ""clock_match_fraction"": 1.0, ""mean_power_w"": 54.58359664461952, ""samples"": 37}}}",114.45368516652525,64,1710,production,production-00045,45,0.5,1788679021.4280815,True,1,60.34800569925989,490.74829393066466,prefill_heavy
decode_medium,decode_medium,2922.97101020813,1500,10.034876823425293,1788679042.8709784,"{""P1"": {""energy_j"": 788.2740134596825, ""clock_match_fraction"": null, ""mean_power_w"": 78.55343192848619, ""samples"": 94}, ""D1"": {""energy_j"": 557.4243445396423, ""clock_match_fraction"": null, ""mean_power_w"": 55.54869823996223, ""samples"": 86}}",1345.6983579993248,True,safe_high,"{""start"": 1788679035.5680034, ""end"": 1788679042.8709784, ""duration_s"": 7.3029749393463135, ""energy_j"": 1080.693792335689, ""mean_power_w"": 147.97993986166156, ""endpoints"": {""P1"": {""energy_j"": 584.6944828629494, ""clock_match_fraction"": 1.0, ""mean_power_w"": 80.06250709047143, ""samples"": 69}, ""D1"": {""energy_j"": 495.9993094727397, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.91743277119015, ""samples"": 63}}}",134.1021301684484,128,2520,production,production-00046,46,0.5,1788679032.8361015,False,0,55.95725373269653,191.06991996522993,decode_medium
decode_medium,decode_medium,201.40767097473145,1500,14.496536254882812,1788679062.4790876,"{""P1"": {""energy_j"": 1153.6219034790993, ""clock_match_fraction"": null, ""mean_power_w"": 79.57914105795646, ""samples"": 134}, ""D1"": {""energy_j"": 991.193409036845, ""clock_match_fraction"": null, ""mean_power_w"": 68.3744993707021, ""samples"": 123}}",2144.8153125159442,False,safe_high,"{""start"": 1788679047.9869752, ""end"": 1788679062.4790876, ""duration_s"": 14.492112398147583, ""energy_j"": 2144.1597436591983, ""mean_power_w"": 147.9535684482595, ""endpoints"": {""P1"": {""energy_j"": 1153.1543851792812, ""clock_match_fraction"": 1.0, ""mean_power_w"": 79.57117316635498, ""samples"": 134}, ""D1"": {""energy_j"": 991.005358479917, ""clock_match_fraction"": 1.0, ""mean_power_w"": 68.38239528190451, ""samples"": 123}}}",147.95364042865856,256,2520,production,production-00047,47,0.0,1788679047.9825513,False,0,56.0279957411409,196.97958102915436,decode_heavy
