gpu_type,phase,slo_ms,target,p_th,rho_th,false_safe,false_unsafe,true_safe,true_unsafe,unsafe_support,safe_support,false_safe_rate_pct,false_unsafe_rate_pct,safe_precision_pct,admit_rate_pct
l40s,decode,1000,p99_tpot,0.02,0.7,1,27,213,0,1,240,100.0,11.25,99.53,88.8
l40s,decode,1000,p99_tpot,0.02,0.6,1,32,208,0,1,240,100.0,13.33,99.52,86.72
l40s,decode,1000,p99_tpot,0.02,0.5,1,37,203,0,1,240,100.0,15.42,99.51,84.65
l40s,decode,1000,p99_tpot,0.02,0.4,1,42,198,0,1,240,100.0,17.5,99.5,82.57
l40s,decode,1000,p99_tpot,0.02,0.3,1,54,186,0,1,240,100.0,22.5,99.47,77.59
l40s,decode,1000,p99_tpot,0.02,0.2,1,75,165,0,1,240,100.0,31.25,99.4,68.88
l40s,decode,1000,p99_tpot,0.02,0.1,1,100,140,0,1,240,100.0,41.67,99.29,58.51
l40s,decode,1000,p99_tpot,0.01,1.0,1,22,218,0,1,240,100.0,9.17,99.54,90.87
l40s,decode,1000,p99_tpot,0.01,0.9,1,24,216,0,1,240,100.0,10.0,99.54,90.04
l40s,decode,1000,p99_tpot,0.01,0.8,1,25,215,0,1,240,100.0,10.42,99.54,89.63
l40s,decode,1000,p99_tpot,0.01,0.7,1,27,213,0,1,240,100.0,11.25,99.53,88.8
l40s,decode,1000,p99_tpot,0.01,0.6,1,32,208,0,1,240,100.0,13.33,99.52,86.72
l40s,decode,1000,p99_tpot,0.01,0.5,1,37,203,0,1,240,100.0,15.42,99.51,84.65
l40s,decode,1000,p99_tpot,0.01,0.4,1,42,198,0,1,240,100.0,17.5,99.5,82.57
l40s,decode,1000,p99_tpot,0.01,0.3,1,54,186,0,1,240,100.0,22.5,99.47,77.59
l40s,decode,1000,p99_tpot,0.01,0.2,1,75,165,0,1,240,100.0,31.25,99.4,68.88
l40s,decode,1000,p99_tpot,0.01,0.1,1,100,140,0,1,240,100.0,41.67,99.29,58.51
