mono_s,power_w,sm_mhz,energy_mj
1867973.591,243.23,1815,86141674009
1867973.696,227.39,1815,86141680722
1867973.801,243.16,1815,86141687415
1867973.910,227.30,1815,86141694058
1867974.017,212.63,1815,86141711702
1867974.122,199.54,1815,86141730113
1867974.232,173.09,1815,86141736810
1867974.337,146.66,1815,86141743537
1867974.441,120.12,1815,86141750221
1867974.550,94.31,1815,86141767567
1867974.656,114.20,1725,86141804070
1867974.763,149.02,1680,86141839709
1867974.871,168.61,1665,86141876037
1867974.978,207.89,1650,86141911981
1867975.084,221.70,1650,86141948027
1867975.192,237.76,1665,86141978997
1867975.297,242.89,1815,86141986376
1867975.410,242.54,1815,86141993140
1867975.515,226.95,1815,86141999867
1867975.620,220.43,1815,86142006563
1867975.730,206.95,1815,86142013208
1867975.836,191.82,1740,86142038556
1867975.944,195.01,1680,86142111437
1867976.055,192.05,1650,86142132602
1867976.185,162.26,1815,86142137441
1867976.291,156.23,1815,86142144246
1867976.396,151.28,1815,86142150961
1867976.502,151.36,1815,86142157591
1867976.610,151.30,1815,86142164406
1867976.714,154.69,1815,86142179828
1867976.819,154.46,1815,86142186570
1867976.929,126.56,1815,86142193291
1867977.034,95.08,1815,86142199998
1867977.139,72.76,1815,86142206699
1867977.250,77.59,1815,86142248248
1867977.358,107.56,1650,86142284695
1867977.471,137.18,1680,86142320019
1867977.577,165.39,1695,86142356078
1867977.692,190.77,1665,86142391831
1867977.798,219.29,1665,86142428103
1867977.903,248.09,1815,86142438697
1867978.012,247.98,1815,86142445467
1867978.117,247.77,1815,86142452195
1867978.222,231.41,1815,86142458936
1867978.329,227.03,1815,86142465547
1867978.437,221.93,1815,86142483603
1867978.543,179.27,1815,86142500261
1867978.652,150.93,1815,86142506957
1867978.757,143.53,1815,86142513591
1867978.862,117.28,1815,86142520261
1867978.969,91.02,1815,86142539068
1867979.075,117.18,1815,86142574461
1867979.197,143.49,1800,86142584629
1867979.302,150.21,1815,86142590835
1867979.410,150.66,1815,86142597558
1867979.515,143.13,1815,86142604256
1867979.620,120.94,1815,86142610886
1867979.731,139.94,1800,86142621928
1867979.835,148.18,1815,86142646940
1867979.941,148.33,1815,86142653815
1867980.050,119.89,1815,86142667181
1867980.155,91.06,1815,86142673788
1867980.260,89.00,1815,86142680616
1867980.369,89.55,1815,86142710421
1867980.475,121.40,1755,86142746081
1867980.581,150.16,1785,86142781626
1867980.690,169.00,1815,86142792696
1867980.798,168.69,1815,86142799469
1867980.910,149.46,1815,86142806257
1867981.015,148.28,1815,86142812954
1867981.120,148.10,1815,86142819594
1867981.230,184.89,1815,86142842066
1867981.335,174.38,1815,86142856089
1867981.440,174.32,1815,86142862822
1867981.549,126.63,1815,86142876227
1867981.654,97.90,1815,86142882813
1867981.759,95.23,1815,86142895297
1867981.870,118.99,1695,86142931252
1867981.989,145.12,1665,86142967814
1867982.095,182.42,1665,86143003599
1867982.202,210.49,1665,86143039500
1867982.310,209.99,1680,86143075321
1867982.416,223.49,1665,86143111166
1867982.530,267.77,1680,86143147123
1867982.636,325.61,1485,86143182797
1867982.742,351.08,1560,86143251003
1867982.851,352.72,1530,86143284812
1867982.957,349.95,1545,86143318754
1867983.070,349.37,1815,86143334860
1867983.175,323.25,1815,86143341664
1867983.280,297.49,1815,86143348411
1867983.389,262.57,1815,86143355193
1867983.494,244.99,1815,86143361859
1867983.598,218.80,1815,86143374913
1867983.738,206.49,1815,86143413119
1867983.877,177.71,1815,86143432331
1867983.989,170.94,1815,86143439114
1867984.094,147.22,1815,86143445844
1867984.199,122.14,1815,86143452487
1867984.310,122.08,1815,86143467624
1867984.415,144.76,1815,86143480391
1867984.520,144.85,1815,86143487115
1867984.628,152.34,1815,86143493850
1867984.733,144.77,1815,86143500550
1867984.838,92.27,1815,86143507187
1867984.949,123.92,1785,86143561997
1867985.080,129.23,1770,86143568170
1867985.188,130.28,1815,86143574863
1867985.293,130.30,1815,86143581573
1867985.398,124.63,1815,86143588286
1867985.507,101.89,1815,86143594919
1867985.613,101.94,1815,86143613153
1867985.720,134.49,1755,86143647791
1867985.837,138.64,1755,86143654247
1867985.948,106.14,1815,86143667348
1867986.053,100.83,1815,86143674041
1867986.158,100.34,1815,86143680642
1867986.266,126.57,1815,86143697984
1867986.373,126.57,1695,86143740796
1867986.481,179.48,1665,86143769963
1867986.589,205.93,1680,86143806280
1867986.695,205.84,1680,86143842008
1867986.807,230.11,1665,86143877655
1867986.913,230.11,1740,86143907953
1867987.018,245.00,1815,86143915007
1867987.128,229.12,1815,86143921776
1867987.233,245.18,1815,86143928538
1867987.338,229.24,1815,86143935265
1867987.446,203.44,1815,86143958240
1867987.551,152.19,1815,86143965122
1867987.656,125.44,1815,86143971851
1867987.766,99.13,1815,86143978585
1867987.871,72.78,1815,86143985291
1867987.976,70.32,1815,86143992029
1867988.087,101.14,1755,86144016461
1867988.216,130.03,1665,86144052880
1867988.328,150.67,1665,86144088703
1867988.434,177.56,1680,86144124551
1867988.548,215.83,1665,86144196862
1867988.654,245.19,1695,86144232543
1867988.760,303.94,1680,86144268555
1867988.868,332.90,1650,86144304201
1867988.974,359.30,1500,86144338296
1867989.080,357.45,1545,86144371759
1867989.186,354.68,1530,86144405809
1867989.292,330.44,1560,86144435931
1867989.397,330.44,1815,86144445109
1867989.507,280.45,1815,86144450078
1867989.615,253.70,1815,86144456886
1867989.727,227.05,1815,86144463655
1867989.832,200.49,1815,86144470343
1867989.940,200.49,1815,86144532428
1867990.056,189.80,1725,86144566488
1867990.168,180.38,1815,86144584338
1867990.273,155.71,1815,86144591223
1867990.377,149.85,1815,86144598541
1867990.487,152.43,1815,86144604752
1867990.592,150.32,1815,86144611438
1867990.698,169.41,1815,86144622587
1867990.808,180.37,1815,86144649845
1867990.913,170.17,1815,86144656751
1867991.018,137.93,1815,86144663478
1867991.127,113.25,1815,86144670237
1867991.233,88.98,1815,86144676881
1867991.346,91.40,1815,86144713486
1867991.457,92.79,1815,86144722275
1867991.580,96.27,1815,86144727172
1867991.686,75.29,1815,86144733918
1867991.791,74.61,1815,86144740647
1867991.896,73.27,1815,86144747274
1867992.005,73.28,1815,86144754012
1867992.110,73.31,1815,86144760725
1867992.214,73.78,1815,86144772403
1867992.324,73.72,1815,86144779192
1867992.429,73.31,1815,86144785928
1867992.534,69.87,1815,86144792633
1867992.644,69.62,1815,86144806066
1867992.750,69.48,1815,86144813574
1867992.860,78.14,1815,86144824036
1867992.965,78.11,1815,86144830734
1867993.070,78.10,1815,86144837441
1867993.175,78.10,1815,86144844151
1867993.285,77.51,1815,86144850870
1867993.390,82.45,1815,86144864333
1867993.495,82.21,1815,86144871455
1867993.606,80.90,1815,86144878172
1867993.711,81.67,1815,86144884858
1867993.816,80.47,1815,86144891476
1867993.924,72.00,1815,86144898170
1867994.029,72.09,1815,86144904871
1867994.134,72.17,1305,86144911694
1867994.244,72.62,1305,86144924683
1867994.350,71.97,1305,86144931083
1867994.455,71.97,1305,86144937461
1867994.560,71.97,1305,86144943876
1867994.665,71.97,1305,86144950300
1867994.770,71.97,1305,86144956703
1867994.875,71.97,1305,86144963133
1867994.980,71.97,1305,86144969570
1867995.085,71.97,1305,86144975997
1867995.190,134.83,1305,86144989897
1867995.296,158.22,1305,86145019573
1867995.406,171.11,1305,86145049515
1867995.514,181.67,1305,86145079545
1867995.626,190.64,1305,86145109042
1867995.731,198.61,1305,86145139204
1867995.838,205.53,1305,86145199474
1867995.947,209.44,1305,86145208590
1867996.052,201.19,1305,86145215129
1867996.157,193.67,1305,86145221638
1867996.265,212.41,1305,86145228139
1867996.370,191.13,1305,86145234577
1867996.483,190.30,1305,86145252762
1867996.589,179.34,1305,86145282288
1867996.696,190.00,1305,86145311690
1867996.806,190.08,1305,86145341775
1867996.911,168.59,1305,86145354858
1867997.033,157.91,1305,86145361997
1867997.145,158.66,1305,86145374686
1867997.250,150.36,1305,86145381091
1867997.355,150.52,1305,86145396468
1867997.468,180.42,1305,86145409089
1867997.573,149.53,1305,86145415599
1867997.685,111.78,1305,86145422144
1867997.790,107.54,1305,86145428640
1867997.895,85.87,1305,86145435061
1867998.008,94.14,1305,86145445841
1867998.113,94.19,1305,86145453266
1867998.224,93.80,1305,86145459761
1867998.329,96.57,1305,86145466257
1867998.434,93.91,1305,86145472674
1867998.543,74.44,1305,86145498440
1867998.649,95.12,1305,86145528191
1867998.755,116.09,1305,86145560625
1867998.872,146.07,1305,86145588061
1867998.985,179.67,1305,86145617428
1867999.090,192.75,1305,86145647638
1867999.197,214.04,1305,86145677578
1867999.304,252.32,1305,86145707694
1867999.410,251.92,1305,86145716714
1867999.515,250.17,1305,86145723876
1867999.624,235.20,1305,86145729787
1867999.729,214.53,1305,86145736289
1867999.834,193.92,1305,86145742722
1867999.944,180.45,1305,86145784365
1868000.051,178.90,1305,86145813212
1868000.157,189.81,1305,86145842993
1868000.264,189.63,1305,86145872957
1868000.371,189.79,1305,86145902898
1868000.477,189.84,1305,86145932752
1868000.585,233.49,1305,86145962660
1868000.691,253.10,1305,86145992680
1868000.804,295.01,1305,86146022735
1868000.910,295.50,1305,86146052686
1868001.017,298.36,1305,86146082576
1868001.123,299.60,1305,86146112070
1868001.232,298.89,1305,86146144057
1868001.344,297.81,1305,86146198287
1868001.449,281.80,1305,86146205303
1868001.554,259.07,1305,86146211868
1868001.663,241.57,1305,86146218451
1868001.768,220.51,1305,86146224970
1868001.873,199.27,1305,86146231424
1868001.982,68.56,1305,86146238099
1868002.088,141.42,1305,86146262295
1868002.212,151.82,1305,86146291177
1868002.323,130.40,1305,86146299732
1868002.430,110.57,1305,86146306317
1868002.535,107.37,1305,86146312936
1868002.643,107.62,1305,86146325793
1868002.748,103.98,1305,86146341903
1868002.854,124.75,1305,86146371710
1868002.983,154.01,1305,86146401676
1868003.089,188.72,1305,86146431844
1868003.195,190.39,1305,86146461531
1868003.303,194.01,1305,86146491682
1868003.410,214.95,1305,86146521696
1868003.541,242.20,1305,86146559221
1868003.648,226.42,1305,86146566365
1868003.757,240.21,1305,86146572320
1868003.863,225.95,1305,86146578849
1868003.968,205.36,1305,86146585299
1868004.073,184.17,1305,86146605068
1868004.183,182.26,1305,86146633586
1868004.288,145.36,1305,86146646379
1868004.394,121.70,1305,86146653449
1868004.502,117.08,1305,86146659481
1868004.607,105.65,1305,86146665986
1868004.712,105.64,1305,86146672430
1868004.823,125.44,1305,86146687681
1868004.940,152.92,1305,86146734245
1868005.046,153.27,1305,86146741467
1868005.157,131.31,1305,86146747370
1868005.262,110.24,1305,86146753892
1868005.368,106.16,1305,86146760338
1868005.473,106.17,1305,86146766845
1868005.581,106.52,1305,86146789006
1868005.688,153.72,1305,86146817680
1868005.795,165.77,1305,86146846309
1868005.903,162.54,1305,86146874951
1868006.008,142.44,1305,86146883398
1868006.130,141.69,1305,86146890540
1868006.242,149.72,1305,86146903249
1868006.347,142.21,1305,86146909683
1868006.452,142.37,1305,86146916332
1868006.560,150.08,1305,86146940038
1868006.666,164.37,1305,86146953812
1868006.771,144.51,1305,86146960339
1868006.882,124.73,1305,86146966854
1868006.987,104.64,1305,86146973392
1868007.092,88.47,1305,86146979802
1868007.200,108.67,1305,86146994057
1868007.306,129.58,1305,86147023639
1868007.412,159.21,1305,86147053604
1868007.522,171.97,1305,86147083288
1868007.627,172.04,1305,86147101366
1868007.733,150.11,1305,86147107977
1868007.841,158.69,1305,86147120992
1868007.946,158.88,1305,86147127397
1868008.052,150.58,1305,86147138232
1868008.162,177.63,1305,86147166581
1868008.269,187.12,1305,86147195006
1868008.382,187.33,1305,86147223796
1868008.488,186.63,1305,86147243530
1868008.593,144.47,1305,86147250126
1868008.719,144.35,1305,86147256921
1868008.824,144.39,1305,86147263436
1868008.929,144.43,1305,86147269885
1868009.040,164.66,1305,86147304229
1868009.148,153.52,1305,86147311391
1868009.253,145.77,1305,86147317886
1868009.361,126.10,1305,86147324429
1868009.466,105.91,1305,86147330918
1868009.571,85.14,1305,86147337352
1868009.679,84.75,1305,86147357365
1868009.786,106.14,1305,86147386792
1868009.892,127.02,1305,86147416802
1868010.001,156.33,1305,86147446576
1868010.107,157.73,1305,86147458329
1868010.212,157.44,1305,86147466045
1868010.321,150.72,1305,86147471413
1868010.426,150.78,1305,86147477934
1868010.531,151.09,1305,86147484379
1868010.641,180.93,1305,86147525054
1868010.748,191.31,1305,86147555285
1868010.861,180.59,1305,86147585097
1868010.967,191.65,1305,86147614920
1868011.073,191.02,1305,86147644670
1868011.181,191.07,1305,86147674591
1868011.309,212.60,1305,86147704738
1868011.421,255.21,1305,86147734331
1868011.527,297.02,1305,86147764228
1868011.641,297.36,1305,86147824543
1868011.747,299.76,1305,86147854496
1868011.852,299.80,1305,86147884170
1868011.960,300.07,1305,86147914681
1868012.066,300.34,1305,86147944010
1868012.171,286.92,1305,86147951821
1868012.280,263.75,1305,86147959598
1868012.385,237.25,1305,86147965047
1868012.491,216.55,1305,86147971513
1868012.598,193.44,1305,86147977974
1868012.704,182.06,1305,86147989685
1868012.809,161.23,1305,86147996304
1868012.918,118.86,1305,86148002831
1868013.023,98.03,1305,86148009373
1868013.128,76.58,1305,86148015899
1868013.239,75.06,1305,86148042317
1868013.344,75.55,1305,86148048897
1868013.449,75.66,1305,86148055411
1868013.560,75.46,1305,86148061960
1868013.665,76.29,1305,86148068376
1868013.770,75.36,1305,86148075586
1868013.880,83.21,1305,86148103508
1868013.986,106.68,1305,86148129206
1868014.092,111.38,1305,86148136123
1868014.199,111.34,1305,86148142686
1868014.305,107.24,1305,86148149208
1868014.410,99.43,1305,86148155724
1868014.518,98.99,1305,86148162202
1868014.624,118.67,1305,86148185146
1868014.729,123.98,1305,86148197708
1868014.839,114.70,1305,86148210765
1868014.944,110.32,1305,86148217260
1868015.049,90.37,1305,86148223668
1868015.157,85.96,1305,86148239785
1868015.264,105.44,1305,86148276220
1868015.373,135.68,1305,86148285284
1868015.480,131.32,1305,86148291859
1868015.587,137.69,1305,86148298409
1868015.699,116.15,1305,86148304967
1868015.804,111.59,1305,86148311387
1868015.909,111.60,1305,86148321547
1868016.019,125.41,1305,86148333116
1868016.124,131.35,1305,86148339650
1868016.229,125.48,1305,86148346140
1868016.337,106.25,1305,86148359073
1868016.442,80.93,1305,86148370950
1868016.548,98.50,1305,86148399008
1868016.659,118.39,1305,86148428072
1868016.765,138.98,1305,86148457763
1868016.871,169.53,1305,86148487497
1868016.979,177.43,1305,86148519698
1868017.085,201.24,1305,86148546331
1868017.192,208.31,1305,86148574706
1868017.298,228.44,1305,86148590774
1868017.405,228.45,1305,86148597387
1868017.512,244.24,1305,86148603951
1868017.618,228.00,1305,86148610495
1868017.723,190.67,1305,86148616935
1868017.828,170.17,1305,86148623463
1868017.937,148.99,1305,86148653619
1868018.043,149.73,1305,86148667638
1868018.148,127.56,1305,86148674149
1868018.258,108.74,1305,86148680683
1868018.363,88.53,1305,86148687185
1868018.468,88.35,1305,86148693628
1868018.577,88.35,1305,86148704407
1868018.682,106.83,1305,86148715792
1868018.787,106.68,1305,86148722312
1868018.898,106.52,1305,86148728848
1868019.003,102.78,1305,86148735266
1868019.108,102.60,1305,86148741762
1868019.217,80.69,1305,86148752319
1868019.323,98.74,1305,86148780633
1868019.430,147.33,1305,86148838666
1868019.538,169.88,1305,86148868864
1868019.644,181.75,1305,86148898948
1868019.750,188.43,1305,86148931551
1868019.865,224.75,1305,86148958007
1868019.977,229.58,1305,86148971079
1868020.083,245.77,1305,86148977948
1868020.195,244.43,1305,86148984262
1868020.301,226.04,1305,86148990784
1868020.406,204.07,1305,86148997234
1868020.518,191.69,1305,86149007899
1868020.628,188.89,1305,86149033272
1868020.737,129.22,1305,86149046667
1868020.842,106.27,1305,86149053162
1868020.947,88.02,1305,86149059596
1868021.056,87.93,1305,86149066115
1868021.162,107.93,1305,86149087859
1868021.277,107.65,1305,86149100792
1868021.382,111.69,1305,86149107314
1868021.488,107.50,1305,86149113845
1868021.597,89.35,1305,86149120363
1868021.702,85.85,1305,86149126794
1868021.807,85.58,1305,86149133291
1868021.917,106.61,1305,86149155536
1868022.023,134.05,1305,86149185156
1868022.130,157.91,1305,86149244929
1868022.239,160.10,1305,86149283055
1868022.371,193.25,1305,86149304508
1868022.478,214.34,1305,86149334404
1868022.584,235.70,1305,86149364276
1868022.697,275.83,1305,86149394071
1868022.803,298.95,1305,86149424013
1868022.918,299.51,1305,86149454077
1868023.024,299.32,1305,86149483974
1868023.137,298.96,1305,86149543840
1868023.243,299.41,1305,86149573920
1868023.349,276.99,1305,86149592711
1868023.456,257.90,1305,86149599366
1868023.561,230.08,1305,86149606027
1868023.668,215.48,1305,86149612514
1868023.777,194.11,1305,86149619070
1868023.882,178.36,1305,86149625782
1868023.987,157.07,1305,86149636329
1868024.095,136.04,1305,86149642874
1868024.200,114.44,1305,86149649403
1868024.305,93.16,1305,86149655935
1868024.415,71.68,1305,86149662454
1868024.526,89.61,1305,86149676460
1868024.636,87.77,1305,86149691532
1868024.741,87.80,1305,86149698009
1868024.846,87.76,1305,86149704426
1868024.954,82.58,1305,86149710953
1868025.060,106.68,1305,86149729889
1868025.165,106.63,1305,86149739078
1868025.276,106.55,1305,86149745613
1868025.381,106.39,1305,86149752139
1868025.486,102.67,1305,86149758620
1868025.594,86.55,1305,86149765065
1868025.701,106.28,1305,86149782674
1868025.807,106.28,1305,86149819110
1868025.916,154.87,1305,86149839522
1868026.023,176.93,1305,86149868169
1868026.128,154.47,1305,86149886807
1868026.237,154.85,1305,86149893327
1868026.342,146.91,1305,86149899830
1868026.447,147.11,1305,86149906259
1868026.554,176.46,1305,86149919500
1868026.660,177.75,1305,86149949048
1868026.776,188.64,1305,86149978874
1868026.882,186.89,1305,86150008781
1868026.988,186.89,1305,86150044002
1868027.094,191.73,1305,86150068367
1868027.200,212.70,1305,86150097936
1868027.306,234.02,1305,86150127839
1868027.415,233.64,1305,86150142338
1868027.545,233.64,1305,86150155830
1868027.655,214.77,1305,86150162370
1868027.760,193.90,1305,86150168830
1868027.865,190.51,1305,86150180165
1868027.976,189.06,1305,86150208633
1868028.103,155.73,1305,86150230102
1868028.243,132.90,1305,86150243710
1868028.355,109.96,1305,86150250271
1868028.460,105.88,1305,86150256727
1868028.565,105.76,1305,86150263241
1868028.673,106.89,2520,86150270226
1868028.778,108.51,2520,86150278403
1868028.882,109.92,2520,86150286450
1868028.987,93.63,2520,86150294551
1868029.093,93.63,2520,86150302464
1868029.197,93.63,2520,86150310497
1868029.302,93.63,2520,86150318580
1868029.406,93.63,2520,86150326710
1868029.510,93.63,2520,86150334735
1868029.615,93.63,2520,86150342843
1868029.719,93.63,2520,86150350996
1868029.823,93.63,2520,86150359082
1868029.935,188.03,1755,86150418103
1868030.041,210.36,1950,86150447831
1868030.155,226.30,1800,86150483233
1868030.260,240.27,1725,86150518416
1868030.366,228.65,2295,86150539249
1868030.482,217.19,2505,86150548743
1868030.586,210.41,2505,86150555378
1868030.694,202.83,2505,86150563552
1868030.798,196.30,2520,86150571564
1868030.903,193.46,2520,86150579667
1868031.015,188.18,1770,86150610216
1868031.119,167.75,2490,86150619206
1868031.224,140.31,2505,86150627283
1868031.334,99.97,2505,86150676585
1868031.467,130.46,1755,86150691229
1868031.602,167.25,2430,86150710361
1868031.714,190.12,2130,86150748617
1868031.822,219.80,2415,86150767416
1868031.954,227.72,2340,86150803925
1868032.060,217.64,2505,86150812083
1868032.164,202.36,2505,86150820202
1868032.273,202.36,2520,86150828280
1868032.378,201.85,2520,86150836407
1868032.482,172.59,2520,86150844505
1868032.592,170.06,2520,86150852681
1868032.696,164.49,2115,86150866404
1868032.802,172.99,1740,86150892606
1868032.932,170.58,1755,86150964138
1868033.039,194.87,1740,86150986203
1868033.144,194.37,2445,86150994066
1868033.254,194.24,2505,86151013065
1868033.360,193.89,2460,86151047984
1868033.467,228.96,1755,86151072401
1868033.582,251.16,2160,86151091145
1868033.702,251.51,2130,86151128154
1868033.842,219.09,2490,86151165495
1868033.982,209.69,2250,86151198761
1868034.120,209.75,2490,86151210822
1868034.261,240.60,1815,86151270380
1868034.401,231.61,2505,86151278817
1868034.513,199.72,2505,86151286991
1868034.617,203.65,2505,86151295125
1868034.722,183.05,2460,86151316107
1868034.832,159.80,2280,86151353476
1868034.940,166.38,2415,86151362077
1868035.045,141.71,2505,86151370227
1868035.153,126.02,2505,86151388183
1868035.257,153.97,2430,86151399873
1868035.362,124.13,2505,86151412803
1868035.474,122.01,2505,86151443532
1868035.591,154.44,1770,86151475050
1868035.697,160.13,2415,86151483309
1868035.802,149.74,2505,86151491457
1868035.912,149.23,2505,86151499603
1868036.017,142.62,2520,86151507733
1868036.121,143.18,2520,86151515809
1868036.231,143.78,2520,86151532019
1868036.342,116.17,2520,86151544285
1868036.450,115.10,2520,86151552437
1868036.555,115.12,2520,86151561100
1868036.661,100.06,2115,86151579521
1868036.773,95.75,2505,86151612357
1868036.879,129.45,1740,86151635689
1868036.985,132.21,2055,86151669879
1868037.092,152.67,1770,86151692690
1868037.200,158.57,2370,86151700643
1868037.312,157.89,2505,86151708776
1868037.416,157.91,2505,86151716895
1868037.521,158.04,2520,86151725026
1868037.630,146.86,2520,86151741174
1868037.735,141.16,2520,86151749252
1868037.839,141.67,2265,86151776879
1868037.973,138.42,1740,86151810589
1868038.079,120.43,2265,86151818153
1868038.183,116.95,2505,86151826206
1868038.292,117.38,2505,86151834389
1868038.396,117.47,2505,86151842511
1868038.503,120.56,2520,86151856891
1868038.610,119.05,2520,86151865174
1868038.714,118.60,2520,86151873277
1868038.819,118.79,2520,86151881393
1868038.924,119.47,2520,86151906881
1868039.037,106.91,2520,86151927849
1868039.141,128.60,2475,86151939423
1868039.251,133.03,2505,86151947569
1868039.356,128.40,2505,86151973220
1868039.461,162.75,2325,86151986958
1868039.571,169.80,2505,86151998954
1868039.677,169.64,2505,86152034235
1868039.790,200.87,1710,86152059540
1868039.896,196.09,2415,86152065050
1868040.000,198.49,2505,86152073064
1868040.111,182.01,2505,86152081205
1868040.216,145.39,2520,86152094412
1868040.322,181.75,2310,86152118102
1868040.431,152.15,2505,86152140108
1868040.535,146.02,2505,86152148200
1868040.640,137.46,2505,86152161372
1868040.751,149.39,2520,86152170819
1868040.858,121.24,2310,86152189637
1868040.964,126.44,1890,86152229382
1868041.072,159.40,1725,86152252832
1868041.178,180.05,1740,86152290156
1868041.283,197.12,2250,86152314286
1868041.391,208.26,1725,86152351263
1868041.497,222.22,1695,86152388493
1868041.603,265.16,1980,86152421583
1868041.710,294.67,1725,86152450087
1868041.815,282.60,1830,86152480115
1868041.920,280.14,2505,86152490648
1868042.030,267.67,2505,86152504595
1868042.135,239.42,2505,86152512716
1868042.241,219.28,1995,86152540198
1868042.378,194.94,2430,86152548380
1868042.491,148.66,2505,86152578640
1868042.597,167.35,2460,86152612166
1868042.703,156.04,2295,86152633580
1868042.811,171.25,1725,86152669342
1868042.940,216.28,2505,86152699354
1868043.079,252.25,1725,86152736780
1868043.218,250.75,2310,86152748134
1868043.330,252.49,2505,86152770546
1868043.435,237.41,2505,86152784838
1868043.539,237.73,2505,86152798119
1868043.648,182.63,2520,86152811551
1868043.753,160.11,2520,86152820119
1868043.857,140.46,2520,86152828270
1868043.962,140.26,2520,86152836420
1868044.068,114.35,2520,86152844551
1868044.173,89.64,2520,86152852665
1868044.277,90.06,2520,86152860801
1868044.382,104.84,2520,86152873161
1868044.488,104.89,2520,86152883310
1868044.593,104.70,2520,86152891436
1868044.697,104.59,2520,86152899560
1868044.802,100.55,2520,86152907691
1868044.908,100.64,2520,86152915806
1868045.012,100.77,2520,86152923939
1868045.118,133.71,2115,86152946413
1868045.229,133.52,2415,86152974471
1868045.335,133.65,2505,86153004284
1868045.440,123.63,2025,86153012833
1868045.549,123.20,2505,86153021007
1868045.654,122.98,2505,86153029099
1868045.758,119.43,2520,86153037150
1868045.868,119.37,2520,86153045319
1868045.972,119.21,2520,86153053431
1868046.078,123.30,2145,86153082337
1868046.190,116.99,1785,86153111725
1868046.296,149.17,1785,86153144336
1868046.401,141.06,2265,86153172619
1868046.507,136.07,2475,86153184798
1868046.612,136.40,2505,86153192925
1868046.716,136.65,2505,86153201047
1868046.858,190.81,2340,86153260718
1868046.969,190.66,2445,86153278251
1868047.076,180.89,2505,86153286377
1868047.181,176.70,2505,86153294512
1868047.289,154.55,2505,86153302651
1868047.393,128.51,2520,86153310699
1868047.498,127.87,2520,86153318830
1868047.628,161.97,1800,86153376929
1868047.735,161.37,2115,86153385093
1868047.842,153.56,2460,86153407168
1868047.977,145.33,2145,86153441694
1868048.116,151.22,2490,86153451497
1868048.221,151.72,2505,86153459351
1868048.328,152.35,2505,86153475431
1868048.433,152.28,2520,86153485571
1868048.541,158.44,2520,86153518464
1868048.649,166.75,2265,86153538150
1868048.754,139.33,2445,86153546182
1868048.858,139.75,2505,86153554329
1868048.969,140.28,2505,86153583284
1868049.074,126.12,2100,86153602351
1868049.180,149.77,2475,86153622338
1868049.306,149.66,2505,86153630939
1868049.411,154.10,2505,86153639165
1868049.518,154.98,2505,86153657992
1868049.626,149.10,2520,86153674835
1868049.731,140.78,2520,86153687749
1868049.837,163.16,1785,86153728378
1868049.957,200.90,1785,86153740276
1868050.076,190.47,2325,86153754573
1868050.189,197.15,1770,86153786198
1868050.296,213.21,2415,86153817478
1868050.408,208.43,2415,86153838304
1868050.513,197.22,2505,86153846345
1868050.617,190.49,2505,86153854481
1868050.728,200.81,2505,86153870713
1868050.832,190.53,2520,86153878809
1868050.936,168.27,2520,86153919334
1868051.062,179.74,1770,86153936447
1868051.197,177.92,1785,86153955652
1868051.337,151.51,2460,86153996459
1868051.477,170.87,1830,86154031765
1868051.615,189.87,2505,86154041599
1868051.720,180.72,2505,86154049418
1868051.827,190.23,2505,86154065545
1868051.932,190.36,1935,86154096100
1868052.037,190.20,2430,86154104766
1868052.147,159.55,2505,86154112911
1868052.254,157.14,1905,86154144776
1868052.361,154.36,1755,86154179158
1868052.468,180.07,2355,86154189936
1868052.572,153.94,2505,86154198139
1868052.678,142.78,2505,86154234217
1868052.787,179.20,2400,86154253523
1868052.892,196.56,2475,86154265841
1868052.996,204.57,2505,86154272456
1868053.108,195.65,2145,86154310086
1868053.214,228.04,1740,86154334222
1868053.319,220.18,2415,86154358317
1868053.436,220.06,1755,86154402779
1868053.547,231.37,1890,86154433050
1868053.653,250.93,2430,86154441694
1868053.758,234.26,1845,86154483962
1868053.876,220.50,2130,86154498366
1868053.995,211.34,2490,86154509620
1868054.107,245.65,2145,86154535238
1868054.213,230.94,1815,86154565630
1868054.317,216.26,2460,86154574709
1868054.427,157.43,2505,86154590993
1868054.531,157.43,2505,86154599117
1868054.636,150.54,1785,86154629601
1868054.747,162.83,1845,86154654573
1868054.854,163.81,2460,86154661713
1868054.959,134.15,2505,86154669838
1868055.066,114.54,2505,86154678022
1868055.171,114.54,2505,86154686169
1868055.275,100.34,2520,86154694223
1868055.387,100.34,1785,86154727455
1868055.493,124.63,1770,86154767076
1868055.599,175.51,1800,86154799130
1868055.707,200.94,1740,86154834947
1868055.811,184.38,2115,86154860794
1868055.916,184.38,2460,86154871074
1868056.026,190.93,2505,86154885137
1868056.131,211.28,2505,86154900234
1868056.236,250.88,1785,86154936340
1868056.347,250.88,2310,86154955339
1868056.455,254.98,2175,86154987246
1868056.567,243.06,1950,86155021531
1868056.672,235.20,2430,86155044388
1868056.795,235.15,2310,86155066860
1868056.906,221.64,2505,86155074835
1868057.010,225.63,2505,86155083004
1868057.118,243.20,2505,86155128441
1868057.230,238.11,1800,86155146359
1868057.335,199.56,2505,86155154387
1868057.445,181.48,2505,86155162590
1868057.552,184.82,2505,86155182603
1868057.658,174.58,1740,86155218674
1868057.766,174.58,2415,86155230822
